,ZETA,U Bar of 0.01,A of 0.01,B of 0.01,U Bar of 0.02,A of 0.02,B of 0.02,U Bar of 0.03,A of 0.03,B of 0.03,U Bar of 0.04,A of 0.04,B of 0.04,U Bar of 0.05,A of 0.05,B of 0.05,U Bar of 0.06,A of 0.06,B of 0.06,U Bar of 0.07,A of 0.07,B of 0.07,U Bar of 0.08,A of 0.08,B of 0.08,U Bar of 0.09,A of 0.09,B of 0.09,U Bar of 0.1,A of 0.1,B of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U Bar of 0.3,A of 0.3,B of 0.3,U Bar of 0.4,A of 0.4,B of 0.4,U Bar of 0.5,A of 0.5,B of 0.5,U Bar of 0.6,A of 0.6,B of 0.6,U Bar of 0.7,A of 0.7,B of 0.7,U Bar of 0.71,A of 0.71,B of 0.71,U Bar of 0.72,A of 0.72,B of 0.72,U Bar of 0.73,A of 0.73,B of 0.73,U Bar of 0.74,A of 0.74,B of 0.74,U Bar of 0.74014,A of 0.74014,B of 0.74014,U Bar of 0.74028,A of 0.74028,B of 0.74028,U Bar of 0.74043,A of 0.74043,B of 0.74043,U Bar of 0.74057,A of 0.74057,B of 0.74057,U Bar of 0.74071,A of 0.74071,B of 0.74071,U Bar of 0.74085,A of 0.74085,B of 0.74085,U Bar of 0.74099,A of 0.74099,B of 0.74099,U Bar of 0.74114,A of 0.74114,B of 0.74114,U Bar of 0.74128,A of 0.74128,B of 0.74128,U Bar of 0.74142,A of 0.74142,B of 0.74142,U Bar of 0.74156,A of 0.74156,B of 0.74156,U Bar of 0.74171,A of 0.74171,B of 0.74171,U Bar of 0.74185,A of 0.74185,B of 0.74185,U Bar of 0.74199,A of 0.74199,B of 0.74199,U Bar of 0.74213,A of 0.74213,B of 0.74213,U Bar of 0.74227,A of 0.74227,B of 0.74227,U Bar of 0.74242,A of 0.74242,B of 0.74242,U Bar of 0.74256,A of 0.74256,B of 0.74256,U Bar of 0.7427,A of 0.7427,B of 0.7427
0,0.0,0.0,-0.0015855145160723566,0.0,0.0,-0.0031871596669404176,0.0,0.0,-0.00480521800549916,0.0,0.0,-0.006440298855015037,0.0,0.0,-0.008092512398653594,0.0,0.0,-0.009762573690139121,0.0,0.0,-0.011450503002778521,0.0,0.0,-0.013157258171900327,0.0,0.0,-0.014883035802392842,0.0,0.0,-0.016628356481518065,0.0,0.0,-0.035277193149379105,0.0,0.0,-0.056602596609500434,0.0,0.0,-0.08168861956214546,0.0,0.0,-0.11251691918983826,0.0,0.0,-0.15365087070295821,0.0,0.0,-0.2222163135647464,0.0,0.0,-0.23344200694436854,0.0,0.0,-0.2469284610239338,0.0,0.0,-0.2644117973834927,0.0,0.0,-0.29368729950953704,0.0,0.0,-0.2943634130792316,0.0,0.0,-0.29506951614874033,0.0,0.0,-0.2958384900814472,0.0,0.0,-0.29656803428827594,0.0,0.0,-0.29733312548457413,0.0,0.0,-0.2981387119736331,0.0,0.0,-0.2989543845053204,0.0,0.0,-0.29987555201198474,0.0,0.0,-0.3007926791483322,0.0,0.0,-0.30170875512514195,0.0,0.0,-0.3027425667275526,0.0,0.0,-0.3038792822630166,0.0,0.0,-0.30502764213887595,0.0,0.0,-0.3062691438963035,0.0,0.0,-0.30762473622006564,0.0,0.0,-0.3091607426358947,0.0,0.0,-0.31108530589838784,0.0,0.0,-0.3132555182419481,0.0,0.0,-0.31657573424729224,0.0
1,0.013324450366422385,0.003151279751618543,-0.0015855144970166601,2.4806133817948585e-08,0.0031694882300642236,-0.0031871595894435683,5.0145941837664176e-08,0.003187988349222271,-0.00480521782818662,7.603643278438724e-08,0.003206788397164218,-0.006440298534413843,1.0249534946909238e-07,0.0032258973674892375,-0.008092511889075438,1.295413067964425e-07,0.0032453231731686405,-0.009762572943557032,1.5719358973310706e-07,0.0032650761450894092,-0.011450501968692415,1.854726389139623e-07,0.003285165986604212,-0.013157256797196645,2.1439962499486722e-07,0.003305602395749441,-0.014883034031192802,2.439967895432863e-07,0.0033263971093592188,-0.016628354255012974,2.74287621568492e-07,0.003556691025757714,-0.03527718234934455,6.213782796853402e-07,0.003839096168473138,-0.05660256632055268,1.0748566531885975e-06,0.004199228393896224,-0.08168854980899588,1.6947831017837315e-06,0.004687177946281469,-0.11251676943225965,2.6037112122185673e-06,0.0054250729476546895,-0.15365054138022805,4.115239429497329e-06,0.006915195969646298,-0.22221540654568286,7.607975644112281e-06,0.007194957746432603,-0.23344095964042358,8.322909007023198e-06,0.007545135880359296,-0.24692722416595214,9.241897691350535e-06,0.008024643932948375,-0.26441027578595366,1.0543079986652164e-05,0.008896051015870269,-0.29368518697823537,1.3027304912755288e-05,0.008917206447654322,-0.2943612850368623,1.3089450533060008e-05,0.008939053507097802,-0.29506737206660505,1.3153573447969766e-05,0.00896321881976083,-0.2958363281511912,1.3224758864833164e-05,0.008986546253541495,-0.29656585501919935,1.3293746674894494e-05,0.009010769261771542,-0.2973309281766383,1.3365347882808445e-05,0.009035982747317182,-0.2981364958568519,1.343982085112697e-05,0.009062196628969265,-0.2989521486748907,1.3517676551943379e-05,0.009091630724016428,-0.2998732939770423,1.3605127654113306e-05,0.009120555344453368,-0.30079039924845474,1.3690994354080748e-05,0.009150099288041204,-0.30170645269127216,1.3779225204843992e-05,0.009183179325704545,-0.30274023903224667,1.3877855081495254e-05,0.009220025191387373,-0.30387692620354745,1.3988215286799944e-05,0.009257315796040373,-0.3050252572184904,1.4100110973774136e-05,0.009297972052441544,-0.30626672729625515,1.4222481181850645e-05,0.009342666185516085,-0.30762228454346635,1.4357426499277474e-05,0.009393190745137864,-0.30915825106154426,1.4510237639303858e-05,0.009456480650839373,-0.31108276395249884,1.4702149172654808e-05,0.009528833029579449,-0.3132529180292685,1.4922760128454804e-05,0.009640610426236906,-0.3165730428074903,1.526533812863245e-05
2,0.02664890073284477,0.006302387537361526,-0.00158548963371703,7.441569709807253e-08,0.006338802424881226,-0.003187109211016397,1.504323306738487e-07,0.006375800546748809,-0.004805141259828258,2.281009234970942e-07,0.006413398477498417,-0.0064401950772827185,3.074747003280925e-07,0.00645161420252031,-0.008092380819069257,3.88609502058537e-07,0.006490463546135639,-0.009762413510272783,4.715631795977854e-07,0.006529967168038048,-0.01145031339386737,5.563970505909632e-07,0.0065701444730322835,-0.013157038273557253,6.431746225414502e-07,0.006611014855125689,-0.014882784720928573,7.319626154624887e-07,0.0066526017856444455,-0.016628073288034975,8.228314913548962e-07,0.00711316076195214,-0.03527652857179489,1.8640593729527224e-06,0.0076779325978146165,-0.05660140059961663,3.2244300646419483e-06,0.00839814301480616,-0.08168664577301357,5.084109802043898e-06,0.009373959718657413,-0.11251371646443786,7.810725912849228e-06,0.010849604315767916,-0.1536454382151292,1.2344977269445675e-05,0.013829476135310884,-0.22220507767235048,2.282218417753571e-05,0.014388916847445176,-0.2334294950134594,2.4966741759929274e-05,0.015089163635955744,-0.24691427193788903,2.772337808148406e-05,0.016048019164132482,-0.2643951682381737,3.162642402862595e-05,0.017790509171579393,-0.2936658225962032,3.9078033573287346e-05,0.01783281163779839,-0.29434181198144665,3.9264441980274166e-05,0.017876497069062917,-0.2950477867746227,3.945678127092415e-05,0.017924818041876477,-0.2958166181357373,3.96703047176949e-05,0.01797146354762571,-0.29654602400562574,3.9877236251143754e-05,0.01801989982104615,-0.297310971451706,4.009200665281557e-05,0.01807031662853142,-0.2981164082391448,4.03153908764823e-05,0.018122733763649472,-0.2989319240676213,4.054892159513999e-05,0.018181589982684182,-0.2998529153131497,4.081123386792333e-05,0.018239427429152896,-0.3007698691309907,4.1068793504480257e-05,0.0182985031986897,-0.30168576674919423,4.1333444331852906e-05,0.018364649660783227,-0.3027193786852457,4.1629287068270946e-05,0.018438326142758057,-0.30385587041430906,4.19603149799668e-05,0.01851289184209572,-0.3050040029615228,4.229594831869954e-05,0.018594187347323567,-0.3062452556419204,4.2662999870551405e-05,0.018683556803137658,-0.30760057272735125,4.3067770296049303e-05,0.01878458453342711,-0.3091362667561565,4.352612901567915e-05,0.01891113735914054,-0.3110604366402307,4.410176906121608e-05,0.019055810963529318,-0.3132301953282056,4.476349224026249e-05,0.019279317029625587,-0.3165497038828712,4.579105372439674e-05
3,0.039973351099267154,0.009453151411821238,-0.0015854481966931066,1.5709109088108073e-07,0.009507768569983794,-0.003187025250658397,3.1756165773576116e-07,0.009563260462004546,-0.004805013651536221,4.815194040638867e-07,0.009619651945637879,-0.006440022656396921,6.4907668156851e-07,0.009676969994450483,-0.008092162378832242,8.203513640982893e-07,0.009735238340883232,-0.00976214780009626,9.954655683666988e-07,0.009794487969273243,-0.01144999911673416,1.1745487289146131e-06,0.009854747982046152,-0.013156674084102949,1.3577349026656748e-06,0.0099160474650863,-0.014882369222898258,1.5451649276693724e-06,0.009978421619533105,-0.016627605031381065,1.7369875408077376e-06,0.01066918794764462,-0.035275438996646105,3.934992908565196e-06,0.011516249584380666,-0.05659945783619949,6.806678242420042e-06,0.012596430135564584,-0.0816834725687149,1.0732346221607138e-05,0.01405994920625358,-0.11250862852771992,1.6487990204137212e-05,0.016273052622113586,-0.15363693361862743,2.6059215968746293e-05,0.020741924898771576,-0.22218786471943877,4.817450434095929e-05,0.021580878890972988,-0.2334103894411646,5.27011140204274e-05,0.022630975413722082,-0.24689268745394108,5.851960572648398e-05,0.024068857323454828,-0.2643699922194457,6.67577376965341e-05,0.026681782072586046,-0.2936335533374721,8.248544321285726e-05,0.026745214782232372,-0.294309361641173,8.28788793761028e-05,0.02681072121390437,-0.29501514941565526,8.328483303559822e-05,0.026883178546118127,-0.29578377295144215,8.373549788987262e-05,0.026953123404353355,-0.29651297720368913,8.417224943741016e-05,0.027025753461228267,-0.29727771517870455,8.462554538948088e-05,0.027101353267981926,-0.29808293386156076,8.5097021323481e-05,0.02717995240496755,-0.2988982214266852,8.558991208910789e-05,0.027268206811262446,-0.29981895597057945,8.614354876554416e-05,0.027354933500275454,-0.3007356574244804,8.668715395754659e-05,0.027443516865988307,-0.30165129539562324,8.724572533051208e-05,0.027542702532236982,-0.3026846167250474,8.787012945316513e-05,0.02765317913871516,-0.30382078279392305,8.856879446015116e-05,0.027764988919936773,-0.3049685846401175,8.927717871997242e-05,0.027886889666711528,-0.3062094750781193,9.00518728897388e-05,0.02802089683335237,-0.3075643919901659,9.090617476683403e-05,0.028172384966413944,-0.30909963198020957,9.187357760383415e-05,0.028362146753510918,-0.3110232303258769,9.308850967517144e-05,0.028579079292200833,-0.31319233019526227,9.44851235075963e-05,0.028914216596793822,-0.31651081196793374,9.665385798906201e-05
4,0.05329780146568954,0.012603399470494245,-0.0015853901886584184,2.728214973964906e-07,0.01267621269247829,-0.003186907713902633,5.515119372124876e-07,0.012750192006650368,-0.004804835011773936,8.362583561730972e-07,0.012825370549151551,-0.0064397812832660516,1.127255862909745e-06,0.012901784276283511,-0.00809185658304146,1.424709155534903e-06,0.012979464823763477,-0.009761775830998954,1.728830299964653e-06,0.013058453494327694,-0.01144955915869167,2.039844069942181e-06,0.013138789082300427,-0.013156164253799427,2.35798326612133e-06,0.013220510359280273,-0.014881787565780525,2.683492464773223e-06,0.013303664249194696,-0.01662694951759623,3.0166299588926513e-06,0.014224551379115227,-0.03527391370548183,6.833875320545882e-06,0.015353787495465013,-0.05659673818884913,1.1821036466793207e-05,0.016793776120600665,-0.08167903048302357,1.863852156358634e-05,0.01874475042415186,-0.1125015061449272,2.863384316507677e-05,0.02169487657875052,-0.15362502863049177,4.5254917226912137e-05,0.027651627071900126,-0.22216377052071262,8.365771717314685e-05,0.02876984592992451,-0.23338364622908084,9.151778927111728e-05,0.03016946390178037,-0.2468624746790076,0.00010162095824202936,0.03208589070114276,-0.2643347527308516,0.00011592528895260646,0.03556827825065057,-0.2935883865198157,0.0001432333030921236,0.035652816026370944,-0.29426394139752043,0.00014391641162634614,0.035740117410845096,-0.2949694674372142,0.0001446212530544244,0.035836682161936785,-0.29573780011947065,0.0001454037239193601,0.03592989830377505,-0.2964667222062836,0.00014616203682285328,0.036026692932284415,-0.29723116702534724,0.0001469490741159007,0.036127445265560214,-0.29803608047003666,0.0001477676754643543,0.03623219453886209,-0.29885104858022266,0.00014862345733652509,0.036349811240712925,-0.29977142387034017,0.00014958470798768857,0.03646539181028258,-0.30068777214167136,0.00015052854009153473,0.03658344644117864,-0.3016030467381012,0.00015149835595425047,0.03671563049657855,-0.3026359613658984,0.00015258247147671407,0.03686286150722215,-0.3037716716768437,0.0001537955198261587,0.037011868868862305,-0.30491901071153205,0.00015502544079995734,0.03717432386581819,-0.30615939419746396,0.00015637048870105873,0.03735291234716719,-0.30751375107505885,0.00015785375084198386,0.037554796756050675,-0.30904835564894895,0.00015953337790536808,0.037807686598222985,-0.3109711541432589,0.00016164276491916212,0.038096784671056906,-0.31313933201885785,0.00016406758302340085,0.03854340712611331,-0.31645637685364875,0.0001678329487825975
5,0.06662225183211193,0.015752959870237646,-0.0015853156134115998,4.2159177571766374e-07,0.01584396088180119,-0.0031867566084950194,8.522523978665379e-07,0.01593641915569048,-0.004804605352390087,1.2922708691762044e-06,0.01603037609997479,-0.006439470974004193,1.7419486643883874e-06,0.016125876646457118,-0.008091463452246608,2.2016020752197155e-06,0.01622296032766544,-0.009761297628144374,2.671558777267553e-06,0.01632167875639983,-0.011448993549703959,3.1521660813278663e-06,0.016422080411267508,-0.013155508817606895,3.6437837004608595e-06,0.016524213741366,-0.014881039789736896,4.146789542352517e-06,0.016628137384041345,-0.01662610679225863,4.661582708596542e-06,0.017779029938473166,-0.035271952812614235,1.056028201551989e-05,0.019190286804778904,-0.05659324187983277,1.826671522009086e-05,0.020989867471744205,-0.08167331991839467,2.880127929762696e-05,0.023427967576407818,-0.1124923500498193,4.424596544455684e-05,0.02711453518938116,-0.15360972471090015,6.992784202955097e-05,0.03455766808273696,-0.222132799058484,0.00012926176580808525,0.03595482071593806,-0.23334927002287703,0.00014140529587519925,0.03770352260166955,-0.24682363918588937,0.0001570140377128853,0.040097852580204964,-0.2642894568022008,0.00017911274866830632,0.0444484076308936,-0.29353033243057186,0.00022129903692815573,0.04455401692004757,-0.2942055616274016,0.0002223542953711348,0.04466307854497448,-0.29491075130905875,0.00022344312500912424,0.0447837121474256,-0.2956787102131447,0.0002246518738469507,0.04490016216698404,-0.29640726968758774,0.00022582330212111198,0.04502108243819503,-0.297171337771014,0.0002270391014244646,0.04514694668876793,-0.29797585895394035,0.00022830365818835865,0.045277803633126903,-0.29879041653318517,0.00022962564850751512,0.04542473479996675,-0.29971033014796244,0.00023111056165577568,0.045569122125529805,-0.30062622454708476,0.000232568564314479,0.04571659960583079,-0.3015410321744361,0.00023406670346076333,0.04588172765920558,-0.30257342415563904,0.00023574140487041208,0.04606565214600606,-0.3037085487799299,0.00023761527310823697,0.04625179511928604,-0.3048552930652926,0.00023951520087968874,0.046454736414497676,-0.30609502507979475,0.00024159296644234613,0.046677831056413724,-0.3074486622735307,0.0002438842325017547,0.04693002628507238,-0.30898245029584936,0.0002464788247752718,0.047245936366410564,-0.3109042209331743,0.00024973727373945557,0.04760707550879441,-0.3130712139977596,0.00025348296474488936,0.04816498843945885,-0.31638641230477266,0.00025929940543836176
6,0.07994670219853431,0.018901660849704217,-0.0015852244758355774,6.033824647648991e-07,0.019010839310493223,-0.0031865719443925455,1.2197434887388047e-06,0.019121765968576506,-0.0048043246886155305,1.8494966479757193e-06,0.0192344904958745,-0.006439091749325117,2.4930733658396775e-06,0.01934906679065025,-0.00809098301286313,3.150926268745063e-06,0.01946554227416404,-0.009760713223878642,3.82352427297012e-06,0.01958397885888048,-0.011448302328287748,4.511364392757143e-06,0.019704434698151557,-0.013154707820464195,5.214961389497131e-06,0.01982696790831857,-0.014880125946392018,5.934856060680514e-06,0.01995164882844281,-0.016625076913955414,6.6716195320305685e-06,0.021332402622225886,-0.03526955646497777,1.5113667291211818e-05,0.023025488127867193,-0.05658896919483708,2.6142699833595556e-05,0.02518439087397317,-0.08166634139209214,4.1218876141673654e-05,0.028109205118978742,-0.11248116118542142,6.332137664691784e-05,0.032531487846421514,-0.15359102373631478,0.00010007254372468045,0.04145913418059291,-0.22209495544961502,0.00018497373059120565,0.04313480693196636,-0.2333072667915982,0.00020234889713056833,0.04523204609909891,-0.2467761881346258,0.00022468163354670914,0.04810347756686472,-0.2642341134651085,0.000256299141949503,0.05332058199546437,-0.2934594042853939,0.00031665364787247736,0.05344722088482154,-0.2941342356615154,0.0003181633192309202,0.05357799938836593,-0.29483901448113536,0.000319721015437838,0.053722653664663195,-0.29560651681542055,0.0003214502668563394,0.0538622908356406,-0.2963346333600922,0.00032312612398515534,0.054007288120786846,-0.2970982412633093,0.0003248654554303623,0.05415821356103143,-0.2979022833021372,0.0003266745360547275,0.05431512513048469,-0.2987163394228852,0.0003285657777454787,0.05449131101434989,-0.2996356891084645,0.00033069009240729104,0.054664446230009,-0.30055102911140363,0.000332775904041735,0.05484128608105561,-0.3014652663464932,0.00033491913049532915,0.05503929018976973,-0.3024970199288223,0.0003373149385088051,0.05525983204487825,-0.3036314291548051,0.00033999566553169773,0.055483033222132674,-0.3047774469747783,0.0003427136648230133,0.055726375934485775,-0.3060163832429096,0.00034568606620665496,0.05599388285968875,-0.3073691413752106,0.00034896388531328046,0.05629628216289051,-0.308901932021301,0.00035267561996606963,0.056675077808640326,-0.3108224471906976,0.0003573370241351621,0.05710810255066047,-0.3129879930867651,0.0003626954285510569,0.057777062788884594,-0.3163009360029678,0.00037101608514581016
7,0.0932711525649567,0.022049330749744394,-0.0015851167818968855,8.181697876954035e-07,0.022176674254930098,-0.0031863537337617673,1.6539368879416425e-06,0.022306056610264594,-0.004803993039060978,2.507862026390113e-06,0.02243753574185153,-0.006438643634539096,3.380530124953899e-06,0.022571174503546596,-0.008090415297168117,4.272554851304434e-06,0.02270702819566738,-0.00976002265772545,5.184571957407538e-06,0.022845169017865635,-0.011447485541506541,6.117255289003819e-06,0.022985664786790677,-0.013153761317281807,7.0713027515321475e-06,0.023128583273729825,-0.014879046098825493,8.047447548279072e-06,0.023274006505425084,-0.016623859954273377,9.046463999496527e-06,0.02488444856985267,-0.03526672484210427,2.04933644508746e-05,0.026859132257526157,-0.05658392048291638,3.5447750691963955e-05,0.029377033241143408,-0.0816580955360873,5.588918239678949e-05,0.03278806782261055,-0.11246794070382203,8.58564358725049e-05,0.03794519442809818,-0.1535689279990288,0.00013568236894363425,0.048355112641110407,-0.22205024594398828,0.0002507778311039167,0.05030880942481949,-0.23325764382581243,0.0002743305935700145,0.05275393033467533,-0.24672013027016657,0.0003046027251594178,0.05610150192096121,-0.26416873374986993,0.0003474588514335026,0.062183215447260555,-0.29337561822314384,0.00042926172323395434,0.06233083368138092,-0.2940499797791822,0.0004313078085699816,0.062483277071285814,-0.2947542733783521,0.00043341897854082945,0.06265189425518697,-0.2955212365135961,0.000435762655126974,0.06281466255155327,-0.29624882996924057,0.0004380339609060612,0.0629836785436396,-0.29701189441263404,0.0004403912887185518,0.0631596043501288,-0.2978153705974896,0.000442843142289989,0.06334250694174422,-0.29862883451341954,0.00044540634321753943,0.06354787590411172,-0.2995475182206885,0.0004482854205063756,0.06374968842915323,-0.3004622035057234,0.00045111230686621797,0.0639558181367974,-0.3013757671343559,0.00045401700032269215,0.0641866168376366,-0.30240676680077366,0.0004572640037111921,0.06444368480813213,-0.3035403311818036,0.00046089714289749775,0.06470385137837041,-0.30468549109105053,0.000464580783498113,0.06498749373673524,-0.3059234876362625,0.0004686091945932557,0.06529930038839901,-0.30727520766140953,0.0004730515120814937,0.06565177578161492,-0.3088068204859953,0.00047808187789358817,0.06609329552157574,-0.3107258530583508,0.00048439925907089586,0.06659801946188722,-0.3128896899896215,0.0004916612063274341,0.06737773546343614,-0.3161999695393174,0.0005029376293104273
8,0.10659560293137908,0.025195798033808933,-0.0015849925386447633,1.0659256572225294e-06,0.025341292116044283,-0.0031861019909769947,2.1547755135256726e-06,0.025489115372291468,-0.0048036104257142545,3.267279983799661e-06,0.02563933397154393,-0.006438126659549098,4.404200999810985e-06,0.025792019710598676,-0.008089760343295446,5.56633793640385e-06,0.02594723575753499,-0.009759225976380147,6.754518933723556e-06,0.026105064584641933,-0.011446543244963423,7.96962175162859e-06,0.026265583658529598,-0.013152669372933506,9.212555488023478e-06,0.02642887039108055,-0.014877800321562348,1.0484275217828189e-05,0.026595018480343315,-0.016622455997788145,1.1785789572901305e-05,0.028434947092326045,-0.035263458156095065,2.6698585960452523e-05,0.030690960199173833,-0.05657809615643661,4.6180403535063094e-05,0.03356748176165207,-0.0816485830969527,7.280968248665791e-05,0.037464160835661516,-0.11245268996596575,0.00011184684268784303,0.0433551153953755,-0.1535434402067054,0.00017674945950611588,0.05524469197121484,-0.22199867792291766,0.0003266554313410924,0.0574758344375671,-0.23320040973567419,0.00035732912901512365,0.06026807287445006,-0.24665547591991877,0.00039675248926689967,0.06409066388618288,-0.264093330682131,0.0004525616265566963,0.07103472487338383,-0.29327899330034835,0.0005590814482997366,0.0712032638766713,-0.29395281320273403,0.0005617456394452199,0.07137731155312949,-0.2946565473949011,0.0005644945702618973,0.07156982431516827,-0.2954228888935568,0.0005675462380635792,0.07175565843599307,-0.2961498792876014,0.0005705036655868998,0.07194862517570899,-0.2969123171862793,0.0005735730928684425,0.07214948045634514,-0.29771514101086877,0.0005767655914706273,0.07235829993868115,-0.29852792218959423,0.0005801030639631902,0.07259276848266065,-0.2994458381111279,0.0005838518188804522,0.07282317605339095,-0.3003597685952815,0.0005875326057810722,0.0730585111008252,-0.30127255564995464,0.0005913146922419833,0.07332200944706237,-0.3023026861611058,0.0005955424698737215,0.07361549717667103,-0.303435276563355,0.0006002730014591306,0.07391252096820204,-0.30457944743610377,0.0006050692689050938,0.07423634435846126,-0.30581636063406725,0.0006103144211119481,0.0745923195525154,-0.30716688389805846,0.0006160984695619555,0.07499472187177116,-0.3086971389036723,0.0006226481427035383,0.07549877751637193,-0.31061446231860695,0.0006308734939939766,0.07607498341084465,-0.3127763291512409,0.0006403286200099096,0.07696511539565017,-0.3160835384060792,0.0006550104824346501
9,0.11992005329780146,0.028340891308320137,-0.0015848517542101,1.3466176819149866e-06,0.028504519440023014,-0.0031858167326181564,2.7221935363417255e-06,0.028670766693783798,-0.004803176873936935,4.1276501647257585e-06,0.028839707468594863,-0.006437540858846295,5.563949975594201e-06,0.02901142248973817,-0.008089018195230042,7.03210266993006e-06,0.02918598278015826,-0.009758323233702607,8.533154279497446e-06,0.02936348106815511,-0.011445475502792658,1.0068213508637112e-05,0.02954400445505982,-0.013151432062246497,1.1638428641473022e-05,0.029727639976976018,-0.014876388700561618,1.3245006032599358e-05,0.029914492984545994,-0.016620865142051175,1.4889219681111758e-05,0.03198367770058711,-0.0352597566515873,3.372842363700943e-05,0.03452071320616995,-0.05657149669100675,5.833896982304003e-05,0.03775542394406176,-0.08163780493573061,9.197747561609408e-05,0.042137089746858127,-0.11243541054139318,0.0001412876383219647,0.04876071188884521,-0.15351456348179296,0.00022326475479771826,0.06212696211385225,-0.22194025989712063,0.00041258504626921115,0.06463488984175296,-0.2331355744484536,0.0004513199982583931,0.06777337318027615,-0.2465822369906203,0.0005011023091555517,0.07206970402004376,-0.264007919278651,0.0005715725953613593,0.07987353040827423,-0.29316955148416957,0.0007060646239846994,0.08006292331069043,-0.29384275809040356,0.000709428256419435,0.08025850609302458,-0.2945458588870618,0.0007128988662718195,0.08047483757025538,-0.2953114965324832,0.0007167516804695383,0.080683662968656,-0.2960378041074815,0.0007204855033011894,0.08090050287461459,-0.29679953260094194,0.000724360717005646,0.08112620670023812,-0.2976016177935674,0.00072839129827733,0.08136085844656948,-0.29841362594922904,0.0007326048988614724,0.08162433125444206,-0.29933067255610835,0.0007373377323283284,0.08188323996130617,-0.3002437484315163,0.0007419847386261769,0.08214768386738673,-0.3011556562289986,0.0007467596212796796,0.08244377347200203,-0.3021848026655062,0.0007520971644406502,0.08277355954973455,-0.3033162903156095,0.0007580694082076374,0.0831073170799075,-0.3044593413943241,0.0007641246147821263,0.08347118609977901,-0.30569502802657045,0.0007707464991440326,0.08387118008591865,-0.30704419632677366,0.0007780486898171428,0.08432333905757866,-0.3085729140319475,0.0007863174100808968,0.08488971578661074,-0.31048830238441044,0.0007967015392210257,0.08553715565169416,-0.3126479387478604,0.0008086381046458639,0.0865373157675806,-0.3159516719862684,0.0008271729162508639
