,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U tilde of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U tilde of 0.2,U Bar of 0.3,A of 0.3,B of 0.3,U tilde of 0.3,U Bar of 0.4,A of 0.4,B of 0.4,U tilde of 0.4,U Bar of 0.5,A of 0.5,B of 0.5,U tilde of 0.5,U Bar of 0.6,A of 0.6,B of 0.6,U tilde of 0.6,U Bar of 0.7,A of 0.7,B of 0.7,U tilde of 0.7,U Bar of 0.71,A of 0.71,B of 0.71,U tilde of 0.71,U Bar of 0.72,A of 0.72,B of 0.72,U tilde of 0.72,U Bar of 0.73,A of 0.73,B of 0.73,U tilde of 0.73,U Bar of 0.74,A of 0.74,B of 0.74,U tilde of 0.74,U Bar of 0.7402,A of 0.7402,B of 0.7402,U tilde of 0.7402,U Bar of 0.7404,A of 0.7404,B of 0.7404,U tilde of 0.7404,U Bar of 0.7406,A of 0.7406,B of 0.7406,U tilde of 0.7406,U Bar of 0.7408,A of 0.7408,B of 0.7408,U tilde of 0.7408,U Bar of 0.741,A of 0.741,B of 0.741,U tilde of 0.741
288,5.754245754245754,0.33176363490727606,-0.008499245654012572,0.007233847480861243,0.32658491391989614,0.31972468016726385,-0.017250380254149312,0.01501709030765596,-0.3095727095543475,0.30421496892211447,-0.02626730540600741,0.023400027651976085,-0.2894745736310208,0.28401729547290855,-0.03556872688347634,0.03243959880605236,-0.26534397450185804,0.25714976152005364,-0.04518508192190014,0.04220386052494606,0.23563166121539306,0.21971758034836264,-0.055183883756700136,0.05279653908623308,-0.19722843738874132,0.1594905218142972,-0.06583049373375026,0.06454631065441827,0.13999514337443922,0.15037388390794457,-0.06697642242774729,0.06584169981650755,0.1316710371572025,0.1398207020940448,-0.06816015117879802,0.06718856550102788,0.12212098351590153,0.12676941126638977,-0.06941039125605851,0.06862450337351811,0.11042481897304993,0.10665904326288919,-0.0708518618996319,0.07031450232945312,-0.09261683299070825,0.1060287875618621,-0.07088693154785337,0.0703565935712359,0.09206244976758993,0.10537421841228378,-0.07092266941441594,0.07039957368994848,-0.09148689988604816,0.10469214937644564,-0.07095916366239056,0.07044356000342449,0.09088740606955016,0.10397863990453787,-0.07099652343554635,0.07048869772565153,-0.09026053363107,0.10322893252275583,-0.07103488194519005,0.07053516351147603,-0.08960213594581225
289,5.7742257742257745,0.3300949991236232,-0.008473916155016487,0.007227642313703106,0.32495257093423857,0.31795252375760163,-0.0171972472054992,0.01499976013883172,-0.3078785155796812,0.3023465601849248,-0.026183652120062455,0.02336541909787008,-0.2877307212403104,0.28206940422146776,-0.035451573250014606,0.032379998629518375,-0.2635707337285703,0.25515712668077833,-0.04503115422997502,0.042109557484045636,0.233863813041421,0.2177537308935681,-0.05498950614986287,0.052655067176500946,-0.19553125510896785,0.1577544352281062,-0.06559080144433213,0.06433967674012495,0.13853308498010625,0.14868998519633023,-0.0667317246010066,0.06562687208921936,0.1302564167300829,0.13820287319162813,-0.06791025299820153,0.06696491725942934,0.12076512773619713,0.12524171496208675,-0.0691549593637713,0.06839100958377332,0.10914744300296748,0.10528876421349022,-0.0705899544515742,0.0700683989591901,-0.09147341585868649,0.1046638131169407,-0.07062486395632762,0.07011014985961474,0.0909234965041962,0.104014777530806,-0.07066043839859695,0.07015278025510867,-0.09035260031457576,0.10333850095273528,-0.0706967655085364,0.07019640623414455,0.08975797486592697,0.10263107985755134,-0.07073395389400863,0.07024117149025363,-0.08913621621131888,0.10188780163756753,-0.07077213611368076,0.07028725084511986,-0.08848321497980693
290,5.794205794205794,0.3284266972159157,-0.008448697221723842,0.007221289870632758,0.3233204652466728,0.31618251836141364,-0.017144364292947172,0.014982160627218825,-0.3061861702079419,0.30048248781734227,-0.026100423891953207,0.023330465002819413,-0.28599055682430496,0.2801284526616983,-0.03533506266103031,0.03232005416820492,-0.2618032652781704,0.25317447213430244,-0.04487813998262947,0.0420150379329603,0.23210406051201254,0.21580325081818222,-0.05479637674214126,0.05251371395399466,-0.19384465445628898,0.15603484343215823,-0.06535277909969074,0.06413387758973021,0.13708384140659502,0.1470227730286842,-0.06648874660641058,0.06541299084355309,0.1288547490938393,0.13660185042358908,-0.06766212737596612,0.066742342386457,0.11942231284473005,0.12373081285286396,-0.06890135741549196,0.06815874035863499,0.1078831049090951,0.10393488714756144,-0.07032994701575618,0.06982373442055427,-0.0903427681977074,0.10331522053318241,-0.07036469818548459,0.06986515122805573,0.089797298726428,0.10267169708436585,-0.07040011105535518,0.06990743835550799,-0.08923104132565945,0.1020011900633303,-0.07043627292831772,0.06995071068887962,0.0886412683035758,0.10129983275816636,-0.07047329188339596,0.06999511043444713,-0.08802460630409653,0.10056295716841146,-0.0705112998351665,0.07004081062069752,-0.0873769830269696
291,5.814185814185814,0.3267588625698828,-0.008423588592760043,0.007214792675366286,0.32168872729183595,0.31441479091593827,-0.01709173069062664,0.014964297207442913,-0.30449579528579523,0.2986228655406644,-0.026017618891703773,0.02329517394370471,-0.2842541885188209,0.2781945312573644,-0.03521919164906011,0.03225977699502612,-0.2600416564525276,0.2512018501914759,-0.04472603316458004,0.04192031547311984,0.2303524599909729,0.21386613187299686,-0.054604485647262196,0.05237249229708259,-0.19216864582710796,0.1543316409475285,-0.06511641083117663,0.06392891787019483,0.13564735076402049,0.14537212880113087,-0.06624747177670227,0.0652000589650268,0.1274659623590832,0.1350175009144385,-0.06741575677402685,0.06652084159618307,0.11809245589870752,0.12223655604894984,-0.06864956688726473,0.0679276936123307,0.10663170901094246,0.10259724290596123,-0.07007181978192134,0.06958050221722895,-0.08922477726157761,0.10198284011730978,-0.07010641438991239,0.06962159104260891,0.08868374321318413,0.10134480683211985,-0.07014166750312548,0.0696635412143997,-0.08812210920928472,0.1006800459046616,-0.070177666002888,0.06970646644225637,0.08753717216775302,0.09998472722280147,-0.07021451744629129,0.06975050747757862,-0.0869255891718853,0.09925422713188298,-0.07025235311217647,0.06979583559462905,-0.08628332480630095
292,5.834165834165834,0.32509162658988283,-0.008398590000674258,0.0072081532312269075,0.3200574855935806,0.3126494661150339,-0.017039345562115647,0.014946175258867274,-0.30280751057314914,0.2967678045948534,-0.025935235278090895,0.023259554389111925,-0.2825217222276563,0.2762677278355816,-0.03510395674234026,0.032199178501407424,-0.25828599224361865,0.24923931056867313,-0.04457482777759128,0.04182540343562254,0.22860906558943916,0.21194236368816552,-0.05441382304405015,0.05223141473427563,-0.19050323769580071,0.15264472168622156,-0.06488168093740027,0.06372480193168226,0.13422355024135568,0.1437379335803402,-0.06600788362798156,0.06498807904586475,0.12608998390477855,0.13344969179104232,-0.06717112385597432,0.0663004153421813,0.11677547345215034,0.12075879607940564,-0.06839956947857143,0.06769786704675693,0.10539315941844521,0.10127566338423133,-0.0698155531938993,0.06933869572858387,-0.08811933056248611,0.10066650325022511,-0.06984999297917126,0.06937946254798963,0.08758271701657035,0.10003393762760626,-0.06988508811622951,0.06942108193680802,-0.08702569054403998,0.09937489878854426,-0.06992092507023458,0.06946366645392103,0.08644557254836228,0.09868559300517651,-0.0699576108830954,0.06950735542742606,-0.0858390503986006,0.09796144070484687,-0.06999527620608412,0.06955231841536522,-0.08520212537587306
293,5.854145854145854,0.323425118710591,-0.008373701172096244,0.007201374020969397,0.3184268667759981,0.3108866664275236,-0.016987208060787216,0.014927800105447656,-0.30112143375946704,0.29491741376547714,-0.02585327119920833,0.02322361469960166,-0.28079326164523843,0.2743481276241156,-0.03498935446555529,0.03213826989861154,-0.25653635536335667,0.24728690043602694,-0.04442451784125212,0.041730314884566924,0.22687392920309438,0.21003193382885357,-0.054224379176767416,0.05209049345064197,-0.1888484366575489,0.15097397899601012,-0.06464857388280722,0.06352153381673704,0.13281237614560049,0.14212006814434403,-0.06576996585793099,0.06477705339414565,0.12472674041542006,0.13189829021810723,-0.06692821148486197,0.06608106382645998,0.11547128159030408,0.11929738492008517,-0.06815134710960932,0.0674692581598706,0.10416736006224728,0.09996998154731933,-0.0695611279460742,0.0690983082166395,-0.08702631589346563,0.09936604240128341,-0.06959541461423736,0.06913875887448685,0.08649410748408076,0.09873892143255299,-0.06963035352129393,0.0691800535163776,-0.08594167221900784,0.09808558015550493,-0.06966603072157021,0.06922230357532698,0.08536635586154667,0.09740226100913138,-0.06970255274839077,0.06926564698692068,-0.08476487591086422,0.0966844282367256,-0.06974004963344198,0.06931025163003943,-0.08413327015377008
294,5.874125874125874,0.32175946640884096,-0.008348921827891046,0.007194457506615289,0.3167969955745873,0.309126512115695,-0.01693531733015391,0.014909177015609707,-0.2994376804802275,0.2930717994106649,-0.025771724793019812,0.02318736312801065,-0.27906890827930303,0.2724358132884647,-0.034875381340567495,0.032077062219096314,-0.2547928262732864,0.24534466446513253,-0.044275097393724115,0.04163506262039066,0.2251471005490535,0.2081348278499283,-0.05403614435542204,0.051949740294155104,-0.18720424747057565,0.14931930570398924,-0.06441707429624552,0.06331911726925626,0.13141376394005735,0.1405184130220968,-0.06553370234404136,0.06456698404272916,0.12337615791731406,0.13036316343245063,-0.06668700272102249,0.06586278700816059,0.11417979596314444,0.11785217502047823,-0.06790488191859109,0.0672418642538382,0.10295421472309925,0.09868003144337802,-0.06930852497989717,0.06885933283279588,-0.08594562135002069,0.098081291141662,-0.06934266020399112,0.06889947304463681,0.08541780227995861,0.09745959132979988,-0.0693774445937139,0.06894044884198909,-0.08486994145484737,0.0968119225872299,-0.06941296379777076,0.06898237055628889,0.08429940887047285,0.0961345633005807,-0.0694493238473522,0.06902537476063628,-0.08370295199847833,0.09542302126092413,-0.0694866541623641,0.06906962769088802,-0.08307664493822596
295,5.894105894105894,0.3200947952157224,-0.008324251683311558,0.007187406129298653,0.3151679948476674,0.3073691212539278,-0.016883672504206648,0.014890311202148433,-0.2977563643335034,0.29123106548807975,-0.025690594187900723,0.0231508078197843,-0.2773487614736062,0.27053086496875817,-0.034762033887127446,0.032015566317902755,-0.2530554832141762,0.24341264487622524,-0.04412656049246214,0.04153965918321449,0.22342862720242398,0.2062510293496673,-0.053849108956044514,0.051809166781974066,-0.18557067309775865,0.14768059415886775,-0.06418716696952653,0.06311755574325718,0.13002764828172167,0.1389328485317965,-0.06529907714183787,0.06435787275796484,0.12203816181396518,0.12884417877608112,-0.06644748081989403,0.06564558461202705,0.11290093181798981,0.11642301932946279,-0.06766015625906721,0.06701568244294857,0.10175362706038617,0.09740564821669608,-0.06905772548044249,0.06862176262433295,-0.08487713535096325,0.09681208415685774,-0.06909171090175013,0.06866159797966853,0.08435368940575809,0.09619578153535303,-0.06912634245416178,0.0687022607041472,-0.0838103858240769,0.09555375981815606,-0.06916170538585883,0.06874386005131033,0.08324461870532118,0.09488233311861644,-0.06919790523220441,0.06878653126105269,-0.08265316533410542,0.09417705250542606,-0.0692350708089562,0.06883043896144568,-0.08203213592698351
296,5.914085914085914,0.3184312287288343,-0.00829969044814897,0.007180222309122207,0.31353998558793894,0.30561460974746146,-0.01683227270774786,0.014871207822149098,-0.2960775968966741,0.28939531358189674,-0.025609877503168614,0.023113956813339203,-0.27563291843066295,0.2686333603164612,-0.03464930862356584,0.031953792874071664,-0.2513244022355007,0.2414908814848156,-0.043978901214908224,0.041444116856189164,0.22171855463252504,0.20438052002252194,-0.05366326342093427,0.05166878410665476,-0.18394771474764776,0.14605773627205035,-0.06395883685598018,0.06291685241144462,0.12865396305782445,0.13736325481800807,-0.06506607448310764,0.06414972104818749,0.12071267692059612,0.12734120372813063,-0.06620962922985689,0.06542945613665045,0.11163460403124754,0.11500977131999443,-0.06741715269727129,0.06679070966129486,0.10056550063980124,0.0961466681197709,-0.06880871087300745,0.0683855905406886,-0.0838207466584602,0.09555825725835125,-0.06884254810184638,0.06842512650572795,0.0833016572201355,0.09494732740960854,-0.068877028465141,0.0684654818011481,-0.08276289327058482,0.09431092674623921,-0.06891223681553317,0.06850676462569143,0.08220187288250647,0.09364540488580303,-0.06894827819872595,0.06854910891460025,-0.08161540299218821,0.09294635590258028,-0.06898528083379299,0.06859267772252256,-0.08099962973588723
297,5.934065934065934,0.31676888862474656,-0.008275237826881094,0.0071729084450235635,0.3119130869342435,0.3038630913512828,-0.016781117056718958,0.014851871976928993,-0.2944014877432527,0.2875646429297694,-0.0255295728496027,0.02307681804045452,-0.273921474234494,0.26674337453083546,-0.03453720206746708,0.031891752392087074,-0.24959965722476554,0.23957941174780653,-0.043832113659159073,0.04134844766884351,0.2200169262387869,0.20252327971093068,-0.053478598258876894,0.051528603142291435,-0.18233537191487723,0.1444506235575095,-0.06373206906900554,0.06271701017358126,0.12729264142151597,0.1358095118876128,-0.06483467877412952,0.06394253017200316,0.11939962749781033,0.12585410593566354,-0.06597343159008141,0.06521440086249419,0.11038072713930669,0.11361228501276444,-0.06717585400948854,0.06656694267023137,0.09938973896018452,0.09490292852457333,-0.06856146281975564,0.06815080943952119,-0.0827763443973309,0.09431964739446012,-0.06859515343624747,0.06819005135988698,0.08226159445788465,0.0937140654677806,-0.0686294842275844,0.06823010474503251,-0.08172735212839376,0.09308325944293243,-0.06866453965574347,0.06827107676142288,0.0811710593231535,0.09242361421768445,-0.0687004242827994,0.06831310006749143,-0.08058955246712132,0.0917307665981192,-0.06873726573844255,0.06835633617796966,-0.07997901341674085
298,5.954045954045954,0.3151078946716265,-0.008250893518818601,0.007165466914651375,0.3102874161834802,0.30211467768912853,-0.016730204658522242,0.01483230871199951,-0.2927281444598229,0.2857391504497966,-0.02544967832995247,0.023039399326691162,-0.2722145218733957,0.26486098039519634,-0.03442571073632477,0.031829455203344986,-0.24788131993671447,0.23767827080905915,-0.04368619194460796,0.041252663400431766,0.21832378338629801,0.20067928645620145,-0.05329510404533317,0.05138863445058751,-0.18073364241998438,0.14285914717050568,-0.06350684888061761,0.0625180316646643,0.12594361582673236,0.13427149964460827,-0.06460487459390699,0.06373630114636966,0.11809893728441095,0.12438275324338685,-0.06573887172838754,0.06500041785970416,0.10913921536858942,0.11223041499886094,-0.06693624317944787,0.06634437806561091,0.09822624547954945,0.09367426793301514,-0.06831596321640342,0.06791741209256247,-0.08174381807359944,0.09309609266039665,-0.06834950877122183,0.06795636519594382,0.08123339024822465,0.09249583338954012,-0.06838369157749735,0.06799612206733069,-0.0807036511396791,0.09187059516239462,-0.06841859571131047,0.06803678886287283,0.08015206637083991,0.09121679793153416,-0.06845432525700748,0.06807849699134608,-0.07957550169069774,0.0905301209594223,-0.06849100726203741,0.06812140646023865,-0.07897017447443758
299,5.974025974025974,0.3134483647420459,-0.008226657218249143,0.007157900074251178,0.3086630888026963,0.3003694782725708,-0.016679534612337232,0.014812523017047946,-0.291057672663058,0.283918930767447,-0.025370192039435538,0.023001708391837745,-0.2705121522626921,0.2629862483129284,-0.034314831148179605,0.03176691146764579,-0.24616946002238257,0.23578749154442188,-0.043541130212561494,0.041156775583278335,0.2166391654410126,0.1988485165484723,-0.05311277142260079,0.05124888828685484,-0.1791425224486367,0.14128319794514627,-0.06328316171999125,0.062319919262911715,0.12460681806222745,0.13274909792380704,-0.06437664669240473,0.06353103475447562,0.11681052952940836,0.12292701372230258,-0.06550593365911675,0.0647875059957087,0.10790998266478893,0.11086401646145484,-0.06669830339573775,0.06612301228480791,0.09707492364030822,0.0924605259866534,-0.06807219418894947,0.06768539119126715,-0.08072305759232656,0.09188743230758044,-0.06810559620404742,0.06772406059002056,0.08021693413238008,0.09129247002792054,-0.06813963258264506,0.06776352622460552,-0.07969167947208693,0.09067277234995826,-0.0681743870195909,0.06780389326227246,0.07914478280862784,0.09002479405437278,-0.06820996312727476,0.06784529188861639,-0.07857313904884758,0.08934425658305943,-0.06824648737789192,0.0678878806357424,-0.0779730008833888
300,5.994005994005994,0.3117904148259303,-0.008202528614579398,0.007150210258560709,0.3070402184413114,0.29862760052020826,-0.016629106009431488,0.014792519825938485,-0.2893901760168413,0.28210407624247763,-0.025291112066224867,0.02296375285038231,-0.2688144542675059,0.2611192463432787,-0.03420455982223975,0.03170413117470888,-0.2444641450580158,0.23390710460622052,-0.04339692262683194,0.04106079550611838,0.21496310980461436,0.1970309445757548,-0.05293159109994975,0.051109374605940894,-0.1775620065902671,0.1397226664308492,-0.06306099317200303,0.062122675097561565,0.1232821792848186,0.13124218652343222,-0.06414997998878978,0.06332673155342214,0.1155343270232061,0.12148675569731357,-0.0652746015810168,0.06457566394261306,0.10669294272129483,0.1095129451965488,-0.06646201804924626,0.06590284161353276,0.09593567689372323,0.09126154347565552,-0.06783013809044709,0.06745473935226513,-0.0797139532747384,0.09069350675222057,-0.06786339805976395,0.06749313004596402,0.07921211608046186,0.09010381541748969,-0.06789728953928378,0.06753230960379955,-0.07869132673534615,0.08948963064988757,-0.06793189584718713,0.06757238222500644,0.07814909787540768,0.08884744183028044,-0.06796732012955474,0.06761347689781753,-0.0775823533976886,0.08817301230164103,-0.06800368829016565,0.06765575071002204,-0.07698738110327147
301,6.013986013986014,0.31013415904370073,-0.008178507392475047,0.007142399780714489,0.3054189169435294,0.2968891497769658,-0.01657891793346598,0.014772304016731816,-0.2877257562494953,0.28029467699579086,-0.025212436491925547,0.022925540212008766,-0.26712151472549583,0.2592600402368921,-0.03409489327948422,0.031641124145707945,-0.24276544057382207,0.2320371384672186,-0.043253563374305616,0.040964734217432526,0.21329565194904426,0.19522654347208024,-0.052751553853732286,0.05097010306808317,-0.17599208787612866,0.13817744292769962,-0.0628403289757718,0.0619263010564875,0.12196963005182776,0.1297506452366617,-0.06392485956967785,0.0631233918817108,0.11427025212800207,0.12006184777384071,-0.06504485987513983,0.06436489018439279,0.1054880090068496,0.10817705763280873,-0.0662273707306254,0.0656838621924425,0.09480840872359417,0.09007716234705561,-0.0675897774978189,0.06722544912262195,-0.07871639587467398,0.08951415758318843,-0.06762289688796795,0.06726356600055566,0.07821882650766358,0.08892971078183226,-0.06765664496893578,0.06730246452739189,-0.0777024829972102,0.08832101091243906,-0.06769110468670106,0.06734224795471402,0.07716490128156034,0.08768458172703257,-0.0677263787265618,0.06738304409856972,-0.07660303407891045,0.08701622818999462,-0.06776259243057246,0.06742500863272646,-0.07601320409410792
302,6.033966033966034,0.30847970965953003,-0.008154593231998675,0.007134470932157459,0.3037992943608579,0.29515422933344115,-0.016528969460795052,0.014751880411722842,-0.286064513171058,0.2784908209362606,-0.02513416339204117,0.022887077882117104,-0.2654334184695907,0.2574086934711119,-0.03398582804324941,0.03157790003482555,-0.24107341008257757,0.23017761946401344,-0.04311104666548798,0.04086860252877412,0.2116368254506584,0.19343528456475198,-0.05257265052746826,0.05083108304469029,-0.1744327578167674,0.13664741752075443,-0.0626211550231987,0.06173079879363384,0.12066910035275719,0.12827435388213712,-0.06370127068738535,0.06292101586654208,0.11301822680741132,0.11865215886343496,-0.06481669310275427,0.06415518302389063,0.10429509479241326,0.10685621085051093,-0.06599434522778003,0.06546607002355308,0.0936930226692038,0.08890722571232172,-0.0673510952087139,0.06699751298491323,-0.07773027659436565,0.08834922756921308,-0.06738407545965089,0.06703536082853619,0.07723695628979763,0.08776999854034861,-0.06741768161520764,0.06707398325837045,-0.07672503879872969,0.0871667552002682,-0.06745199625353196,0.06711348259820633,0.07619208322397342,0.08653605544207515,-0.06748712160454781,0.06715398551645745,-0.0756350709345029,0.0858737455706932,-0.06752318245513486,0.06719564630240994,-0.07505035933069663
303,6.053946053946054,0.30682717709475255,-0.008130785808745628,0.007126425982567463,0.3021814589647761,0.29342294044533035,-0.016479259660761,0.014731253777495953,-0.2844065446906391,0.2766925937874846,-0.02505629083643006,0.02284837316236641,-0.26375024835067973,0.2555652672850136,-0.03387736063979915,0.031514468330825586,-0.2393881151080583,0.2283285718399204,-0.04296936673502589,0.0407724110180876,0.20998666202406258,0.19165713762071138,-0.05239487203190686,0.050692323624049455,-0.17288400643891427,0.13513248011330228,-0.06240345735750744,0.06153616973627357,0.11938051964019879,0.12681319233346672,-0.06347919875818792,0.06271960343092789,0.1117781726553273,0.11725755820845815,-0.06459008600327097,0.06394654058962139,0.10311411317729471,0.10555026259962465,-0.06576292552338146,0.06524946097645806,0.09258942234753358,0.08775157785426174,-0.06711407423840632,0.0667709233621187,-0.07675548709957274,0.08719856066541659,-0.06714691676407951,0.06680850684745032,0.07626639677818238,0.08662452231442533,-0.06718038244065164,0.06684685800502534,-0.07575888516890106,0.08602670679418936,-0.06721455348271807,0.06688607825020546,0.07523053440041381,0.08540170590787344,-0.06724953167012304,0.06692629312771138,-0.07467835432085523,0.08474540701896238,-0.06728544124098323,0.06696765557115329,-0.07409873681641511
304,6.073926073926074,0.305176669941411,-0.008107084793977815,0.007118267179786365,0.30056551725953506,0.29169538235291903,-0.016429787595983375,0.014710428824997325,-0.28275194683384497,0.2749000791145004,-0.02497881688975135,0.022809433251239727,-0.2620720852602973,0.2537298207141831,-0.03376948759887862,0.03145083835864221,-0.23770961521330616,0.22649001778729422,-0.04282851784220774,0.040676170033016525,0.2083451915555756,0.18989207089204,-0.052218209345065415,0.0505538336169597,-0.17134582232181067,0.13363252045911533,-0.06218722217178536,0.06134241509209228,0.1181038168600005,0.12536704054773193,-0.06325862936058581,0.06251915430062205,0.11055001092402342,0.11587791540581988,-0.06436502349218401,0.06373896084238902,0.10194497711453065,0.10425907131706187,-0.06553309579240603,0.06503403079435886,0.09149751147477099,0.08661006423328585,-0.06687869781673625,0.066545672622341,-0.0757919195340809,0.08606200201922728,-0.06691140400571853,0.06658299632231718,0.07530703981391142,0.08549312693295912,-0.06694473062366975,0.06662108092556829,-0.07480391363867239,0.08490071019831859,-0.06697875952582136,0.06666002695791066,0.07428014602328001,0.08428137729664081,-0.06701359204712083,0.06669995886371825,-0.07373277512222925,0.08363105636698807,-0.06704935188319962,0.06674102824901407,-0.07315822709641095
305,6.093906093906094,0.30352829497592204,-0.008083489854755498,0.0071099967497596,0.298951573995072,0.28997165230062283,-0.016380552322642974,0.014689410209623745,-0.28110081376025553,0.27311335835040496,-0.024901739611901206,0.02277026524462986,-0.26039900815324374,0.2519024106252425,-0.03366220545425226,0.03138701928098399,-0.23603796802873547,0.22466197748932232,-0.04268849427144181,0.04057988969419982,0.20671244213635073,0.18814005116059662,-0.05204265351224624,0.05041562156229083,-0.1698181926329623,0.1321474281937066,-0.0619724358075261,0.061149535856101535,0.11683892048069479,0.12393577859305947,-0.06303954823357692,0.06231966801087251,0.10933366255154149,0.11451310042981962,-0.06414149065902647,0.06353244158172028,0.10078759943554931,0.10298249614311769,-0.06530484039969855,0.06481977509991117,0.09041719388712377,0.08548253149305234,-0.06664494938509137,0.0663217530833544,-0.07483946653358808,0.08493939797566959,-0.06667752060119501,0.06635882147013135,0.07435877774149992,0.0843756584372916,-0.06671070955546012,0.0663966441325839,-0.0738600162543536,0.08378861114462409,-0.06674459774785522,0.06643532072539703,0.07334080983275297,0.08317491502449023,-0.06677928607350589,0.066474974615364,-0.07279822476364083,0.0825305387076445,-0.06681489769170558,0.06651575610831086,-0.0722287212701959
306,6.113886113886114,0.3018821571728725,-0.008060000654067055,0.007101616896483959,0.2973397321800515,0.28825184555658384,-0.016331552890760683,0.014668202531327435,-0.27945323778096093,0.2713325108229087,-0.02482505705843918,0.02273087613644519,-0.25873109407017286,0.250083091750077,-0.033555510744226184,0.03132302009995198,-0.23437322928003376,0.22284446916127024,-0.04254929033271357,0.040483579898555035,0.20508844009513602,0.18640104378181224,-0.051868195646032185,0.050277695732467716,-0.16830110316333585,0.1306770928646233,-0.061759084753174404,0.06095753281738469,0.1155857585222081,0.1225192866752458,-0.06282194127493769,0.06212114391299898,0.10812904818834823,0.11316298365411194,-0.06391947276534167,0.06332698045211926,0.09964189287412765,0.10172039693712494,-0.06507814389756107,0.0646066894008924,0.08934837356095635,0.08436882746552837,-0.06641281259342985,0.06609915701698892,-0.07389802123900119,0.08383059608207713,-0.0664452501763043,0.06613597446419986,0.07342150342194673,0.08327196408555883,-0.06647830283700541,0.06617353969731736,-0.07292708559043189,0.08269025659690368,-0.06651205172425478,0.06621195151785139,0.07241241810936004,0.0820821657550192,-0.0665465972983256,0.06625133223721523,-0.07187459522315705,0.08144370039765919,-0.06658206218819376,0.06629183088774693,-0.0713101110036552
307,6.1338661338661336,0.3002383597189126,-0.008036616850956736,0.007093129801963388,0.2957300930950006,0.28653605543230143,-0.0162827883444711,0.014646810334736384,-0.2778093093761387,0.2695576137808083,-0.024748767281004943,0.022691272819234647,-0.2570684181601332,0.24827191671981153,-0.033449400012155205,0.03125884965867044,-0.2327154528159043,0.2210375090911967,-0.042410900362022295,0.04038725032254737,0.20347321003068736,0.18467501272764025,-0.05169482692626179,0.050140064138879704,-0.16679453836199143,0.12922140396080026,-0.06154715564267363,0.06076640656567844,0.11434425858386564,0.12111744516347299,-0.0626057945395126,0.061923581180799596,0.10693608822328789,0.11182743587280712,-0.06369895524266998,0.06312257494914679,0.09850777008964719,0.10047263429234247,-0.0648529910233667,0.06439476909569469,0.08829095463226039,0.0832688011754607,-0.06618227129734375,0.06587787665335423,-0.07296747730913719,0.0827354450922281,-0.066214576563057,0.06591444743831996,0.07249511024520866,0.0821818923564772,-0.0662474942761029,0.06595175965380372,-0.07200501476180915,0.08160549475420299,-0.06628110523788924,0.06598991126565086,0.07149486368596145,0.08100297740234774,-0.06631550947870408,0.06602902355154391,-0.07096177904362364,0.08037038906025157,-0.06635082910310276,0.06606924429637806,-0.07040228854050222
308,6.153846153846154,0.2985970040267766,-0.00801333810065043,0.007084537626172634,0.2941227563055673,0.28482437330229826,-0.01623425772229111,0.01462523810928969,-0.2761691172126709,0.2677887424203681,-0.024672868327725462,0.022651462084830955,-0.2554110537030525,0.24646893609850645,-0.03334386980693487,0.03119451664292908,-0.23106469063562055,0.21924111168012472,-0.04227331872179764,0.040290910425443145,0.20186677484381998,0.18296192062868727,-0.05152253859998468,0.05000273453721522,-0.1652984813701684,0.1277802509409872,-0.061336635254016614,0.06057615749779315,0.11311434787169661,0.11973013461514412,-0.06239109423751252,0.06172697881679035,0.10575470280884845,0.11050632832075793,-0.06347992369055169,0.06291922242532885,0.09738514368968657,0.099239069550113,-0.06462936669719875,0.06418400947864812,0.08724484141548652,0.08218230284430507,-0.06595330955516278,0.06565790418490873,-0.0720477289328686,0.08165379496994381,-0.0659854837967668,0.0656942324908025,0.07157949214212074,0.08110529295259497,-0.06601826788443567,0.06573129600284364,-0.07109369743548445,0.0805341750537052,-0.06605174227611607,0.06576919186828838,0.07058803995918465,0.07993719913363036,-0.06608600657687853,0.06580804035220025,-0.07005966934383934,0.07931045358724546,-0.06612118237263481,0.06584798801742943,-0.0695051467131768
309,6.173826173826174,0.2969581897493877,-0.007990164054679472,0.007075842507028506,0.2925178196758622,0.28311688862380746,-0.01618596005738336,0.014603490289387436,-0.27453274816179063,0.2660259699116079,-0.024597358243612803,0.02261145062501129,-0.2537590721321644,0.24467419841655688,-0.03323891668347876,0.031130029582835523,-0.22942099291637894,0.21745528948168308,-0.04213653980129658,0.040194569452546756,0.20026915576911006,0.18126172881551703,-0.05135132198139806,0.049865714432721295,-0.16381291405481294,0.12635352326128624,-0.061127510507800346,0.06038678582387523,0.11189595322506529,0.11835723579984957,-0.06217782673282253,0.0615313356582807,0.10458481188574584,0.10919953269302216,-0.06326236387454613,0.06271692009589809,0.09627392625193648,0.0980195648132934,-0.06440725601951532,0.06397440574517835,0.08620993842173486,0.08110918389361374,-0.06572591162509792,0.06543923177037797,-0.07113867084071077,0.08058549689214989,-0.06575795611317863,0.06547532168834562,0.07067454359575952,0.0800420168030211,-0.06579060787468483,0.06551214071583017,-0.07019302784169004,0.07947614817310465,-0.0658239470278765,0.06554978519815029,0.06969184090031487,0.0788846813710627,-0.06585807275727742,0.0655883744083383,-0.06916815982919335,0.07826374414069026,-0.06589310613581591,0.06562805371196619,-0.06861857895321577
