,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U Bar of 0.3,A of 0.3,B of 0.3,U Bar of 0.4,A of 0.4,B of 0.4,U Bar of 0.5,A of 0.5,B of 0.5,U Bar of 0.6,A of 0.6,B of 0.6,U Bar of 0.7,A of 0.7,B of 0.7,U Bar of 0.71,A of 0.71,B of 0.71,U Bar of 0.72,A of 0.72,B of 0.72,U Bar of 0.73,A of 0.73,B of 0.73,U Bar of 0.74,A of 0.74,B of 0.74,U Bar of 0.74054,A of 0.74054,B of 0.74054,U Bar of 0.74108,A of 0.74108,B of 0.74108,U Bar of 0.74162,A of 0.74162,B of 0.74162,U Bar of 0.74216,A of 0.74216,B of 0.74216,U Bar of 0.7427,A of 0.7427,B of 0.7427
371,4.943371085942705,0.3978876327361673,-0.00962276788748772,0.0073292513231879965,0.3916274448387898,-0.019625882574446772,0.015421358382828645,0.38198619443490317,-0.03004064504141196,0.02439620365919801,0.36745773122287023,-0.04090576382400654,0.03440429770404392,0.345424170414671,-0.052275799832624786,0.04564593166687829,0.31046713018746136,-0.06425162928694733,0.05842918536554227,0.24503159466675947,-0.07717995858825234,0.07352442184483583,0.23416569862390652,-0.07858310614046266,0.0752705128205022,0.2212664290586878,-0.08003549820982975,0.0771122102947879,0.20480651687719367,-0.08157391574030505,0.07911546779252969,0.17845681888818005,-0.08335479274471164,0.08155801733770202,0.17609822584542714,-0.08347408807120912,0.08173135093636213,0.17343284545013898,-0.08360100755131221,0.08191829079805112,0.17029725257262848,-0.08373963911659629,0.08212610586408671,0.16653965351266375,-0.0838964632472789,0.08236132956531292,0.15978171147425765,-0.084125780518651,0.08273027866330945
372,4.956695536309128,0.3968581200595963,-0.009602786508912218,0.007330684407491059,0.39047872388002475,-0.019583303394431296,0.015420615452686725,0.380709186566002,-0.029972418826089725,0.02438824602286716,0.3660461327249139,-0.04080831175965419,0.03438202077375286,0.34387939428837383,-0.05214487018085262,0.045599105449444115,0.30881234419672593,-0.06408201198050704,0.05834236790253688,0.2433757196295305,-0.07696426904321779,0.0733701652313827,0.23252931698068632,-0.07836210314973596,0.07510657452941173,0.2196595223338672,-0.07980890823762812,0.07693744897025312,0.20324681069626813,-0.08134128191458491,0.07892802015145772,0.1769941174748467,-0.08311488228389788,0.08135306695682225,0.17464546432216135,-0.08323366862862591,0.0815250132110905,0.17199156245497527,-0.08336004102241999,0.08171042220438209,0.1688698061211935,-0.08349806702826448,0.08191648687758715,0.16512925518541285,-0.0836542086273101,0.08214967607192024,0.15840328269022685,-0.08388246884552944,0.08251518786698867
373,4.97001998667555,0.3958255279622815,-0.00958285576729804,0.007332000013723699,0.3893277090109855,-0.019540844191380746,0.015419635245709338,0.3794309527673147,-0.029904406834077805,0.024379938464500553,0.3646347601760932,-0.04071120172411091,0.03435930670559729,0.34233682371313195,-0.05201445641773616,0.045551816038192736,0.30716247856037504,-0.06391315000733874,0.05825519750694612,0.24172852670499595,-0.0767496811717043,0.07321600965922717,0.23090206967937205,-0.07814224708022353,0.07494282701056058,0.21806221982063978,-0.07958351439131171,0.07676298655697854,0.20169719971658454,-0.08110989982313996,0.07874100972728965,0.17554203301986523,-0.08287629568820125,0.08114876927681443,0.17320334996523587,-0.08299457846722041,0.08131934680440517,0.1705609574042493,-0.08312040968565866,0.08150324579412882,0.1674530692235415,-0.0832578368006251,0.08170758436914986,0.16372959779965102,-0.08341330351932927,0.08193876782799696,0.15703563265745019,-0.08364051918395816,0.08230089285230739
374,4.983344437041972,0.39478992197885737,-0.009562975707165607,0.007333199045265028,0.38817446890540847,-0.019498504961126394,0.015418419901035721,0.3781515632878092,-0.029836608851044454,0.024371284746054874,0.3632236822852689,-0.04061443301710627,0.034336161278441274,0.34079651981912645,-0.051884556883011815,0.04550407147072118,0.30551757480113034,-0.06374503990176246,0.05816768405509868,0.2400900096509186,-0.0765361879567207,0.07306196361130365,0.22928394220500242,-0.07792353036129497,0.07477927802317198,0.21647449730839968,-0.07935930846958444,0.07658882981336286,0.20015764771406744,-0.0808797605100772,0.07855444180973903,0.17410051140731328,-0.0826390229340975,0.08094512689848883,0.17177182716214234,-0.08275680747752151,0.08111435406168575,0.16914097301835518,-0.08288210333648817,0.08129676362189359,0.16604698267284246,-0.08301893812013697,0.0814994000487085,0.16234061988806536,-0.08317373748270622,0.0817286061272558,0.15567869599227893,-0.08339992087753755,0.0820873941574414
375,4.996668887408394,0.39375136721743076,-0.009543146370192055,0.007334282405303431,0.3870190716989998,-0.01945628569350308,0.015416971553543046,0.37687108770442435,-0.02976902465359385,0.02436228861468323,0.3618129669368302,-0.04051800492731726,0.03431259023552732,0.3392585427614494,-0.051755169906820525,0.045455879712996555,0.3038776733869958,-0.06357767819923696,0.05807983729713652,0.2384601614311038,-0.07632378242040859,0.0729080353904821,0.2276749193315211,-0.07770594546900013,0.07461593514587944,0.21489632998464064,-0.07913628232695422,0.0764149853199352,0.19862811801628233,-0.08065085508700075,0.07836832151931888,0.1726694983423575,-0.08240305408374879,0.08074214227875193,0.17035084014653085,-0.08252034563730858,0.08091003718730669,0.16773155189227915,-0.0826451118593695,0.08109097760466534,0.16465148717046754,-0.08278136076429472,0.08129193549272759,0.16096225993197258,-0.08293550017025354,0.08151919213511263,0.15433240733266698,-0.08316066336751546,0.08187469220214119
376,5.009993337774817,0.3927099283587839,-0.009523367795242875,0.0073352509967291625,0.3858615849895525,-0.01941418637242856,0.015415292333629196,0.37558959492373767,-0.02970165400941389,0.02435295380243716,0.36040268119483326,-0.04042191673260718,0.03428859928419833,0.3377229517280072,-0.05162629381004877,0.04540724865935051,0.30224281374427725,-0.06341106143675064,0.057991666857830505,0.23683897423251526,-0.07611245762412533,0.07275423312217669,0.2260749851387393,-0.07748948492605554,0.07445280577956222,0.21332769245141056,-0.07891442787359162,0.07624145948240878,0.19710857351778618,-0.08042317473269042,0.07818265381058073,0.17124893936384186,-0.08216837928436638,0.08053981773389528,0.16894033301048744,-0.08228518301094497,0.08070639824791476,0.1663326365075428,-0.08240942522706501,0.08088588952508129,0.16326652333749697,-0.08254509460089007,0.08108519214744107,0.15959445637229738,-0.082698581327441,0.08131052689189128,0.15299670134815332,-0.08292273619191745,0.08166278729085891
377,5.023317788141239,0.39166566965564586,-0.00950364001840342,0.007336105722028647,0.3847020758371652,-0.019372206975982346,0.01541338436699987,0.3743071531837147,-0.02963449667742276,0.024343284025976686,0.35899289130721884,-0.04032616770026185,0.03426419409563224,0.33618980494743417,-0.05149792690466433,0.04535818613248989,0.30061303427054004,-0.06324518615320347,0.05790318223740808,0.23522643948213487,-0.07590220666851677,0.0726005647569323,0.22448412302901077,-0.0772741413018216,0.07428989715015141,0.21176855874148884,-0.07869373707518088,0.07606825853469709,0.1955989766951898,-0.08019671069277486,0.07799744347530631,0.16983877985656934,-0.08193498876757287,0.08033815544282512,0.16754024971652282,-0.08205130974871157,0.08050343917564662,0.16494416924382926,-0.08217503349993947,0.0806815010346276,0.1618920317259269,-0.08231012958727452,0.08087917133202892,0.15823714762025945,-0.08246297079161218,0.08110261131596556,0.15167151274956517,-0.0826861289846809,0.08145167961581135
378,5.036642238507661,0.39061865493199444,-0.009483963073010268,0.007336847483180454,0.3835406107644905,-0.019330347476484086,0.015411249774459979,0.37302383005552175,-0.02956755240791425,0.024333282986288368,0.3575836627100636,-0.04023075708722314,0.034239380304589104,0.33465915969704224,-0.051370067494046906,0.0453086998835233,0.29898837234746534,-0.0630800488897802,0.05781439281239221,0.23362254786356207,-0.07569302269358019,0.07244703807298845,0.22290231574364908,-0.07705990721227074,0.07412721631140658,0.21021890233425977,-0.07847420195276303,0.0758953885418924,0.194099289621901,-0.07997145427939929,0.07781269514565238,0.1684389650633012,-0.08170287284876433,0.08013715745023353,0.16615053410926334,-0.08181871608614066,0.08030116177128713,0.16356609239033995,-0.08194192682526201,0.08047781365678015,0.16052795282959773,-0.08207645576962368,0.08067387424173311,0.15689027206778136,-0.08222865849120371,0.08089544620683983,0.15035677629844413,-0.08245083147479332,0.08124136925998014
379,5.049966688874084,0.38956894758245764,-0.009464336989682447,0.007337477181552962,0.38237725575707304,-0.019288607840571424,0.015408890671709304,0.3717396924453921,-0.02950082094270184,0.024322954368411236,0.35617506003188387,-0.04013568414031978,0.03421416350917044,0.33313107231075173,-0.05124271387331358,0.045258797592003096,0.2973688643536487,-0.06291564619031481,0.05772530783645125,0.23202728933338207,-0.07548489887871769,0.07229366067882052,0.22132954537906724,-0.07684677531994676,0.07396477014766277,0.20867869617131926,-0.07825581458257186,0.07572285540320688,0.1926094739825951,-0.07974739687088839,0.07762841329724898,0.16704944009645936,-0.08147202192647232,0.07993682566971196,0.16477112992686258,-0.08158739234335032,0.08009956770736926,0.16219834815685574,-0.08171009543650914,0.08027482879008616,0.1591742270948414,-0.08184406328220344,0.08046930195091365,0.15555376809761867,-0.08199563444496709,0.08068903224816859,0.1490524268162027,-0.08221683348543475,0.08103185620005013
380,5.063291139240507,0.3885166105717286,-0.009444761796352525,0.007337995717803695,0.38121207626371223,-0.01924698802927737,0.015406309169142379,0.37045480659655855,-0.029434302015261506,0.024312301841170537,0.3547671470980059,-0.040040948096495596,0.03418854927059065,0.3316055981870565,-0.05111586432963919,0.04520848686598249,0.29575454567730636,-0.0627519746016466,0.05763593644125891,0.23044065313727305,-0.07527782844278022,0.0721404400156579,0.21976579340266714,-0.07663473833391589,0.07380256537654792,0.20714791267178725,-0.07803856709586272,0.07555066485487644,0.19112949108737987,-0.07952452991140434,0.07744460225225144,0.1656701499495436,-0.08124242648172612,0.0797371618868078,0.1634019808121233,-0.08135732892437944,0.07989865853121651,0.1608408786845188,-0.08147952965266907,0.08007254771118752,0.1578307949308613,-0.08161294234663796,0.08026545541604552,0.15422757409322757,-0.08176388876119324,0.08048337001071654,0.14775839919303668,-0.08198412493312475,0.08082314030928694
381,5.076615589606929,0.38746170643406785,-0.00942523751829754,0.007338403991780314,0.38004513719693533,-0.019205487998107153,0.015403507371652572,0.3691692380912541,-0.029367995350873307,0.024301329056919178,0.35335998693496207,-0.03994654818303499,0.034162543112960304,0.3300827917969815,-0.05098951714257159,0.04515777524208736,0.294145450728901,-0.06258903067396766,0.05754628763736397,0.22886262782587377,-0.07507180464410257,0.07198738335997912,0.21821104066845878,-0.07642378900970949,0.07364060855167052,0.20562652374735782,-0.07782245167873457,0.07537882247302741,0.18965930188568353,-0.0793028449106005,0.07726126618234659,0.1643010395082806,-0.08101407707741541,0.07953816776202502,0.1620430303233582,-0.08112851631652374,0.07969843566792861,0.15949362605634695,-0.08125021987754738,0.07987097157778689,0.15649759671982227,-0.08138308327117996,0.08006233547865771,0.1529116284483629,-0.08153341163694014,0.08027845995525972,0.1464746283965697,-0.08175269582687363,0.08061522136035497
382,5.089940039973351,0.3864042972728449,-0.009405764178169799,0.007338702902423277,0.37887650293347974,-0.01916410769711459,0.015400487378440316,0.36788305185276454,-0.029301900666761714,0.024290039651286805,0.3519536417749523,-0.039852483617785844,0.03413615052308106,0.3285627066920571,-0.05086367058434204,0.045106670185602354,0.2925416129536786,-0.06242681096116228,0.05745637031506912,0.2272932012704131,-0.07486682078052964,0.07183449782598343,0.2166652674324261,-0.07621392014925894,0.0734789060652776,0.2041145008170729,-0.07760746057194545,0.07520733367650605,0.18819886697985905,-0.07908233344327073,0.07707840911171358,0.16294205356149635,-0.0807869643576534,0.07933984483376942,0.16069422194496336,-0.08090094508967262,0.07949890042331129,0.15815653230748242,-0.08102215659907444,0.07967010143155705,0.1551745728267054,-0.08115447644998308,0.07985994286821496,0.15160586957640781,-0.08130419335726344,0.08007430243542886,0.14520104948024792,-0.0815225362673384,0.08040809902807655
383,5.1032644903397735,0.38534444476014584,-0.009386341796027516,0.007338893347670128,0.3777062373148769,-0.019122847070977934,0.015397251282825479,0.3665963121475402,-0.02923601767223467,0.024278437242936404,0.3505481730603232,-0.03975875360937977,0.0341093769502521,0.32704539551229117,-0.05073832292017051,0.045055179090571024,0.29094306484412497,-0.06226531202113803,0.05736619324531841,0.22573236067810337,-0.07466287018943409,0.07168179036803907,0.21512845336762632,-0.07600512460082282,0.07331746415088282,0.20261181482182844,-0.07739358607072172,0.07503620372967126,0.18674814663851275,-0.07886298714899487,0.07689603491993964,0.16159313681172396,-0.08056107904714077,0.07914219452123941,0.15935549909774846,-0.08067460589564748,0.07930005398675094,0.1568295394351804,-0.08079533038861444,0.0794699382009948,0.15386166360887954,-0.0809271123623768,0.07965827820494323,0.15031023591946097,-0.08107622429445031,0.07987089770049585,0.14393759759150113,-0.08129363644598336,0.08020177289213354
384,5.116588940706196,0.3842822101364146,-0.009366970389365304,0.007338976224361441,0.3765344036480658,-0.019081706059075183,0.01539380117206381,0.3653090825873583,-0.029170346068821403,0.024266525433328346,0.3491436414481206,-0.0396653573574497,0.03408222780608779,0.32553090999414674,-0.05061347240856613,0.045003309279909545,0.28934983795234737,-0.062104530416148954,0.05727576508059271,0.2241800926072841,-0.07445994624772576,0.07152926778310766,0.21360057757906245,-0.07579739525890664,0.07315628888586488,0.20111843623862063,-0.07718082052456121,0.07486543774515057,0.18530710080957935,-0.0786447977317803,0.0767141473448912,0.16025423388555834,-0.08033641195053055,0.07894521812726303,0.15802680514898762,-0.08044948946754123,0.07910189743403515,0.15551258940853518,-0.08056973190027646,0.07927048270421984,0.15255880942543873,-0.08070098157214387,0.07945734200259977,0.14902466595718183,-0.08084949490725668,0.07966824589810413,0.1426842079796476,-0.08106598664424551,0.07999624243971218
385,5.129913391072618,0.3832176542101636,-0.009347649973144514,0.007338952428148378,0.3753610647060717,-0.01904068459555891,0.015390139127167446,0.3640214261315508,-0.029104885550408983,0.024254307806491775,0.3477401068146616,-0.03957229405284492,0.03405470846434642,0.3240193009785296,-0.05048911730162277,0.04495106800553366,0.2877619629023417,-0.06194446271311079,0.05718509435581289,0.22263638298235097,-0.07425804237185304,0.07137693671314489,0.21208161861828587,-0.07559072506417548,0.07299538619403606,0.19963433509452216,-0.07696915633703061,0.07469504068655954,0.18387568913309812,-0.0784277569597001,0.07653274998554084,0.1589252893437322,-0.08011295395179396,0.07874891684108211,0.15670808342223447,-0.08022558661905932,0.07890443173011957,0.1542056241779609,-0.08034535187022741,0.07907173565171981,0.151265950646281,-0.08047607472680034,0.07925713467118863,0.1477490982153802,-0.08062399574014785,0.07946634707694407,0.14144081600359334,-0.0808395772327048,0.07979150706809231
386,5.143237841439041,0.3821508373577372,-0.00932838055982341,0.0073388228534018675,0.37418628272873294,-0.01899978260943055,0.01538626722272944,0.3627334050892747,-0.029039635803377623,0.02424178792880325,0.34633762826014836,-0.03947956287784343,0.03402682426076983,0.3225106184187473,-0.05036525584530976,0.04489846244849858,0.2861794694022111,-0.06178510548390847,0.057094189489249964,0.22110121710843772,-0.0740571520177964,0.07122480364747735,0.21057155449776102,-0.07538510700335968,0.07283476184818101,0.19815948098041358,-0.0767585859655573,0.07452501737118475,0.18245387095375432,-0.07821185666452775,0.07635184630475052,0.15760624769097642,-0.0798906960135875,0.07855329174108415,0.1553992772068756,-0.0800028882438626,0.07870765773184231,0.15290858568442506,-0.08012218111600741,0.07887369764904203,0.14998302766094873,-0.08025238255687861,0.07905765651962256,0.14648347127437555,-0.08039971742254276,0.07926520118937418,0.14020735713927177,-0.08061439867025937,0.07958756608718183
387,5.156562291805463,0.3810818195231163,-0.009309162159387204,0.007338588393123397,0.37301011942350676,-0.018959000024614165,0.015382187526752262,0.3614450811218507,-0.028974596506734722,0.02422896934877256,0.3449362641133205,-0.03938716300636182,0.033998580492933736,0.3210049113884868,-0.05024188627975784,0.04484549971915138,0.28460238625625545,-0.06162645530569592,0.057003058783441925,0.21957457968587563,-0.0738572686810544,0.07107287492515514,0.20907036270500143,-0.07518053410915379,0.07267442147256575,0.1966938430644535,-0.07654910192121589,0.07435537247263078,0.18104160533315336,-0.07799708874136885,0.07617143963201126,0.15629705338559527,-0.07966962917662146,0.0783583437974829,0.15410032976745044,-0.07978138531491186,0.07851157619058627,0.15162141586843328,-0.07990021053584728,0.07867636919943306,0.14870998088723508,-0.08002989587521318,0.07885890775833207,0.14522772377712104,-0.08017665066806193,0.07906480809398908,0.13898376698688733,-0.08039044150330588,0.07938441872199746
388,5.169886742171886,0.3800106602177818,-0.00928999477937791,0.007338249938857397,0.3718326359663053,-0.018918336760029682,0.01537790210048026,0.360156515245121,-0.02890976733224764,0.02421585559683559,0.34353607193616237,-0.039295093604162425,0.033969982420108485,0.3195022280897799,-0.050119006839540424,0.04479218685729564,0.283030741376991,-0.06146850876118833,0.05691171042611673,0.2180564548244269,-0.07365838589662226,0.07092115673728053,0.20757802021644492,-0.07497699946010913,0.07251437054541707,0.1952373901053118,-0.07634069676850953,0.07418611052343103,0.1796388510618422,-0.07778344514828986,0.0759915331661401,0.15499765084883443,-0.07944974455902988,0.0781640738749482,0.1528111843527253,-0.07956106888381427,0.0783161877548906,0.15034405667879577,-0.0796794311079886,0.07847975070642658,0.14744675077954958,-0.07980860557622964,0.07866088850182251,0.14398179443710407,-0.07995478627377908,0.07886516755813511,0.1377699812779269,-0.08016769636492492,0.07918206411509268
389,5.183211192538308,0.37893741852062207,-0.009270878424924058,0.007337808380605216,0.3706538930023886,-0.01887779272966561,0.01537341299823602,0.35886776783190677,-0.028845147944575236,0.0242024501851542,0.3421371085286102,-0.03920335382905806,0.03394103526313019,0.3180026158609695,-0.04999661575395011,0.04473853083236792,0.2814645617970845,-0.061311262438947085,0.0568201524911209,0.21654682605729797,-0.07346049723896343,0.07076965512931238,0.2060945035111028,-0.07477449618052007,0.07235461440137217,0.1937900904651447,-0.07613336312514658,0.07401723591762294,0.17824556667108182,-0.07757091790594416,0.07581212997793439,0.15370798447399237,-0.0792310333557422,0.077970482735186,0.15153178420453609,-0.07934193008017208,0.07812149297301171,0.1490764500811512,-0.07945983389000627,0.07828384247638069,0.14619327783707403,-0.0795885026352367,0.07846359877118009,0.14274562204601876,-0.07973411511947683,0.07866627926037438,0.13656593588196558,-0.07994615397407162,0.07898050132893383
390,5.19653564290473,0.3778621530778853,-0.009251813098770224,0.007337264606740672,0.3694739506473093,-0.01883736784265122,0.015368722267260599,0.3575788986144612,-0.02878073800139814,0.02418875660742296,0.3407394299333175,-0.03911194283111407,0.03391174420428193,0.3165061211846607,-0.0498747112472706,0.04468453854362579,0.2799038736811914,-0.0611547129336573,0.05672839293935345,0.2150456763549233,-0.07326359632197418,0.07061837600334632,0.20461978858398153,-0.07457301744030426,0.07219515823389874,0.19235191212233843,-0.07592709366181233,0.0738487529132876,0.17686171044437227,-0.07735949909719558,0.07563323301278412,0.15242799863531117,-0.07901348683785668,0.07777757103946924,0.15026207256640672,-0.0791239601109334,0.07792749229543482,0.1478185380662661,-0.07924141001813387,0.07808864472096524,0.14494950261167477,-0.07936957810772158,0.0782670384965276,0.1415191454812232,-0.07951462816690613,0.07846814279289832,0.13537156681325482,-0.07972580513477158,0.0787797293482253
391,5.2098600932711525,0.3767849221032012,-0.00923279880130642,0.007336619503927169,0.3682928684879182,-0.01879706200332818,0.015363831947557603,0.3562899666870118,-0.02871653715354775,0.024174778338682694,0.339343091440428,-0.039020859752847914,0.03388211438718487,0.3150127896956584,-0.049753291539043995,0.04463021682034707,0.27834870233769243,-0.06099885684639826,0.056636439619704576,0.21355298813853665,-0.07306767679894148,0.07046732512037056,0.2031538509592666,-0.07437255645487713,0.0720360070976856,0.1909228226840035,-0.07572188110193644,0.07368066563505421,0.17548724042874214,-0.07714918086673961,0.07545484509324253,0.15115763769663507,-0.07879709635201565,0.07758533935112025,0.14900199269193687,-0.07890715025974525,0.07773418607733672,0.14657026265811468,-0.07902415070659168,0.07789415755960011,0.14371536571560986,-0.07915182312864866,0.0780712075194307,0.14030230371298835,-0.07929631645905001,0.07827075766389137,0.1341868102371159,-0.07950664073532204,0.0785797470821847
392,5.223184543637575,0.375705783377625,-0.009213835530597292,0.007335873957036373,0.3671107055834057,-0.01875687511132168,0.015358744071741053,0.3550010305083144,-0.028652545045134016,0.02416051883514073,0.33794814759239983,-0.038930103729426214,0.033852150916699124,0.3135226661889044,-0.04963235484433356,0.044575572422039925,0.27679907223034866,-0.060843690784906805,0.05654430026999876,0.2120687432935295,-0.07287273236249442,0.07031650810249747,0.20169666570328612,-0.07417310648502072,0.07187716591100374,0.18950278939824483,-0.07551771822145609,0.07351297807656933,0.17412211444580636,-0.07693995542072243,0.07527696892155565,0.14989684601985054,-0.07858185331978286,0.07739378813794567,0.14775148785297204,-0.07869149188630921,0.07754157458100065,0.14533156592173424,-0.07880804724691766,0.07770038102184511,0.1424908078290196,-0.07893522891176172,0.07787610559525557,0.13909503581153393,-0.07907917111939125,0.07807412329984582,0.1330116024761338,-0.07928865174749856,0.0783805533667689
393,5.236508994003997,0.374624794249743,-0.009194923282411173,0.007335028849068428,0.36592752046639854,-0.018716807061610993,0.015353460664887011,0.35371214790426736,-0.028588761313671916,0.02414598153399777,0.336554652188847,-0.03883967388885927,0.03382185885883415,0.3120357946273938,-0.04951189937398197,0.04452061203866356,0.27525500698986266,-0.060689211363833706,0.05645198251794181,0.21059292318258901,-0.07267875674454935,0.07016593043517076,0.20024820743724417,-0.07397466083674717,0.07171863945803826,0.18809177916619899,-0.075314597848575,0.07334569410293143,0.1727662901025707,-0.07673181502635805,0.07509960708215101,0.14864556797310585,-0.07836774923702299,0.07720291777462433,0.14651050134755803,-0.0784769764257394,0.07734965797818386,0.14410238997088476,-0.0785930910073015,0.07750731504974244,0.14127576970720745,-0.07871978674888963,0.07768173239547876,0.13789728095385523,-0.07886318335118439,0.07787823904782862,0.1318458800161515,-0.07907182922576704,0.07818214696685198
394,5.24983344437042,0.37354201163582396,-0.009176062050248953,0.007334085061073714,0.3647433711441064,-0.018676857744599505,0.015347983744388932,0.35242337607058416,-0.02852518559020673,0.024131169853281256,0.3351626582914106,-0.03874956935219309,0.03379124324066856,0.3105522181500777,-0.04939192333486513,0.04446534229085912,0.2737165294253529,-0.0605354152049933,0.056359493882071544,0.20912550865862908,-0.07248574371624894,0.07001559746934831,0.19880845034974115,-0.07377721286115697,0.07156043239119092,0.18668975855384107,-0.07511251286351867,0.0731788174530909,0.17141972480202716,-0.07652475201154353,0.0749227620440861,0.1474037479388186,-0.07815477567328329,0.07701272854504897,0.14527897650768615,-0.07826359538792334,0.07715843635243867,0.14288267697548113,-0.07837927343192162,0.0773149595001123,0.14007019218772143,-0.0785054880092557,0.07748808750995,0.1367089784303607,-0.07864834443673203,0.07768310417770086,0.13068957951207713,-0.07885616430650125,0.07798452657835571
395,5.2631578947368425,0.37245749202000755,-0.00915725182537278,0.0073330434720761195,0.36355831509950937,-0.01863702704618422,0.0153423153198167,0.35113477157547385,-0.02846181749943803,0.024116087191685183,0.3337722182286563,-0.03865978923369894,0.033760309050279,0.3090719790797592,-0.04927242493014157,0.044409769730190556,0.27218366153571344,-0.060382298937606375,0.05626684177271158,0.2076664800775061,-0.07229368708789531,0.06986551442366058,0.19737736820907098,-0.07358075595429225,0.07140254923335364,0.18529669380357258,-0.07491145619828582,0.07301235174221579,0.17008237575351423,-0.07631875876447267,0.074746436163457,0.14617133032147403,-0.07794292427117769,0.07682322064462252,0.14405685670683283,-0.07805134035688527,0.07696790970138792,0.14167236916883982,-0.07816658604028551,0.0771233141468026,0.13887401619723005,-0.07829232413879082,0.07729517044910877,0.13553006765130718,-0.07843464573666546,0.07748871788429094,0.1295426377935052,-0.07864164820720598,0.07778769083033363
396,5.276482345103265,0.37137129145454295,-0.009138492596834599,0.007331904958997826,0.3623724092925966,-0.018597314847824686,0.015336457392779309,0.3498463903623922,-0.028398656659842446,0.024100736928416255,0.3323833836009918,-0.03857033264106041,0.03372906123667815,0.30759511893095354,-0.04915340235949746,0.04435390083939511,0.2706564245208967,-0.060229859198536434,0.05617403349292801,0.20621581731053812,-0.0721025807088775,0.06971568638654478,0.19595493437530945,-0.07338528355698522,0.07124499438015304,0.18391255084557545,-0.07471142083639642,0.07284630046402348,0.16875419998286764,-0.07611382773324812,0.07457063168576755,0.14494825955522012,-0.07773218674577327,0.07663439418250964,0.14284408536729304,-0.07784020299015257,0.0767780779389553,0.14047140885470807,-0.07795502042657321,0.07693237868289333,0.1376871827582044,-0.07808028665945024,0.07710298064615553,0.1343604881530435,-0.07822207868922967,0.07729507928952215,0.12840499187015775,-0.07842827222574567,0.07759163828700957
397,5.289806795469687,0.3702834655600734,-0.009119784351504501,0.007330670396585596,0.3611857101616444,-0.018557721026611417,0.015330411956791145,0.3485582877528199,-0.028335702683795167,0.024085122423046265,0.3309962052856026,-0.03848119867555802,0.03369750470976147,0.3061216784177552,-0.04903485381938735,0.044297742032643125,0.2691348387931014,-0.060078092632519536,0.056081076239488444,0.20477349975681114,-0.0719124184675934,0.06956611831835458,0.19454112181217648,-0.07319078915470195,0.0710877721021661,0.18253729530896914,-0.07451239981263634,0.07268066699307868,0.16743515434233958,-0.07590995142549227,0.07439535074825973,0.1437344801112616,-0.07752255488397936,0.07644624918384423,0.14164060596732253,-0.07763017501812496,0.07658894089755149,0.1392797384141199,-0.07774456825898425,0.0767421527228566,0.13650963299541005,-0.07786936716853439,0.07691151745917817,0.13320017960407596,-0.07801063480957297,0.07710218744449528,0.12727657893714306,-0.07821602773957868,0.07739636744977137
398,5.303131245836109,0.36919406952596395,-0.009101127074098915,0.007329340657338549,0.3599982736245433,-0.018518245455333742,0.015324180997141845,0.3472705184490782,-0.028272955177690205,0.024069247015370648,0.32961073344140984,-0.0383923864322514,0.03366564434026261,0.30465169746166376,-0.04891677750327064,0.044241299655806914,0.2676189239878597,-0.059926995892387695,0.055987977103823174,0.20333950635530013,-0.07172319429136638,0.06941681505344557,0.19313590309870837,-0.0729972662773818,0.07093088654710716,0.18117089253273144,-0.07431438621279882,0.07251545458705798,0.16612519552031876,-0.07570712240795685,0.07422059538220536,0.14252993650505397,-0.07731402054393915,0.07625878559189352,0.14044636204807387,-0.0774212482434467,0.0764004983302167,0.1380973003120299,-0.07753522127908796,0.0765526358046728,0.1353413081422099,-0.07765955733801351,0.07672078017323457,0.1320490818109437,-0.07780030568904106,0.07691004133152751,0.1261573363800532,-0.0780049062049973,0.07720187675912059
399,5.3164556962025316,0.36810315811067285,-0.009082520747208613,0.007327916611437408,0.3588101550801647,-0.018478888002547107,0.015317766490769675,0.34598313653718277,-0.028210413742059414,0.024053114025273103,0.32822701751405203,-0.038303895000159044,0.033633484959717276,0.30318521519940866,-0.048799171601843785,0.044184579986738325,0.2661086989750306,-0.059776565639286065,0.05589474307298806,0.2019138155967746,-0.07153490214635673,0.06926778130223656,0.19173925044071163,-0.07280470849927251,0.07077434174198634,0.17981330757643058,-0.07411737317342296,0.07235066638898116,0.16482428005082894,-0.07550533330613159,0.07404636751516,0.141334573303312,-0.07710657565442423,0.07607200327017967,0.1392612972203585,-0.07721341454038198,0.07621274991272044,0.1369240371037975,-0.07732697130117726,0.0763638273919038,0.13418214954668373,-0.07745084891385633,0.07653076800239213,0.13090713472391607,-0.07759108299447572,0.07671863986614781,0.12504720177986914,-0.07779489915637326,0.07700816459657933
