,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U tilde of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U tilde of 0.2,U Bar of 0.3,A of 0.3,B of 0.3,U tilde of 0.3,U Bar of 0.4,A of 0.4,B of 0.4,U tilde of 0.4,U Bar of 0.5,A of 0.5,B of 0.5,U tilde of 0.5,U Bar of 0.6,A of 0.6,B of 0.6,U tilde of 0.6,U Bar of 0.7,A of 0.7,B of 0.7,U tilde of 0.7
637,50.90909090909091,6.161373908947597e-11,-0.000982302564279852,0.0009832005201437393,-6.14927007171645e-11,2.8153227132889463e-11,-0.0019680647351866653,0.001968977179339836,2.804257893650843e-11,1.134551656540046e-11,-0.0029573149520083523,0.00295831448041552,-1.1278587500761868e-11,3.957191815932346e-12,-0.00395219688482997,0.0039528759850043105,-3.9260305665483135e-12,1.0190560371319657e-12,-0.0049549939631203825,0.004955801908128658,1.0090054457148647e-12,1.610851617898994e-13,-0.005973389705239814,0.005974363225046147,-1.5917185273634237e-13,4.1767529646889796e-14,-0.007035251883505169,0.007036220011129185,-4.118387523108073e-14
638,50.989010989010985,5.897979971090677e-11,-0.0009807599838441165,0.0009816579397080038,-5.886411724002465e-11,2.6913310459829578e-11,-0.0019649724890438438,0.0019658849331970147,2.680770119257159e-11,1.0828728686972375e-11,-0.002952664372727617,0.0029536639011347844,-1.0764948365041567e-11,3.77803672250262e-12,-0.003945976637546583,0.003946655737720923,-3.748332876277858e-12,9.716160537844337e-13,-0.004947187686763227,0.0049479956317715025,9.620483661762883e-13,1.5323716519288695e-13,-0.005963969419712323,0.005964942939518656,-1.5141992451062677e-13,4.1556084904661237e-14,-0.007024145484295233,0.007025113611919249,-4.097629538154002e-14
639,51.06893106893107,5.645904199908487e-11,-0.0009792222362529236,0.0009801201921168109,-5.6348477020099795e-11,2.5727535119589527e-11,-0.0019618899403268234,0.0019628023844799943,2.5626736889145448e-11,1.0335431337380868e-11,-0.0029480283923029797,0.0029490279207101473,-1.0274651762167592e-11,3.607078076065311e-12,-0.003939775935974673,0.003940455036149013,-3.578762729868143e-12,9.256543271696894e-13,-0.004939405964498042,0.004940213909506318,9.165534980390189e-13,1.45022172356933e-13,-0.005954578795293989,0.005955552315100322,-1.4330504476222538e-13,4.159463438246758e-14,-0.007013074092439288,0.007014042220063304,-4.101521520022812e-14
640,51.14885114885115,5.4046141242345106e-11,-0.0009776892988301168,0.0009785872546940041,-5.3940466874476636e-11,2.459408652829664e-11,-0.0019588170434896046,0.0019597294876427755,2.449787960887558e-11,9.864499181183591e-12,-0.002943406942100017,0.0029444064705071845,-9.806579657849682e-12,3.4445592087953423e-12,-0.003933594688131359,0.003934273788305699,-3.4175618753193706e-12,8.816590262954708e-13,-0.004931648680656056,0.004932456625664332,8.730042934526995e-13,1.370056310735918e-13,-0.005945217692115031,0.005946191211921364,-1.3538595762867325e-13,4.1929764876005394e-14,-0.007002037542680383,0.007003005670304399,-4.134658991688733e-14
641,51.22877122877123,5.173671796536562e-11,-0.000976161149041183,0.0009770591049050703,-5.1635716939341364e-11,2.3510610002195578e-11,-0.0019557537532709644,0.0019566661974241353,2.3418784893025402e-11,9.41495249228056e-12,-0.002938799953913866,0.0029397994823210337,-9.35975872796569e-12,3.2898749771730047e-12,-0.003927432802610023,0.0039281119027843635,-3.2641302345244394e-12,8.388397903225265e-13,-0.004923915720293882,0.004924723665302158,8.306182351570728e-13,1.290774182914111e-13,-0.005935885971183722,0.005936859490990055,-1.2755385234084704e-13,4.1529057015962455e-14,-0.006991035670800107,0.006992003798424123,-4.095235634919418e-14
642,51.30869130869131,4.952630090956e-11,-0.0009746377644921478,0.0009755357203560352,-4.942976568663211e-11,2.2474246620185604e-11,-0.0019527000246922334,0.0019536124688454043,2.2386605948131816e-11,8.985548473854256e-12,-0.0029342073599658704,0.002935206888373038,-8.932954077599107e-12,3.1416407642245475e-12,-0.00392129018857581,0.0039219692887501505,-3.1170943145891364e-12,7.976835438139367e-13,-0.004916206969187842,0.004917014914196118,7.898775431184735e-13,1.218919043459536e-13,-0.005926583494379512,0.005927557014185845,-1.2045539369453676e-13,4.2254263405798354e-14,-0.006980068313610441,0.006981036441234457,-4.1668406006863384e-14
643,51.38861138861139,4.74123647270123e-11,-0.0009731191229284828,0.0009740170787923701,-4.7320093651411776e-11,2.1482642244580938e-11,-0.0019496558130550955,0.0019505682572082664,2.1398998723308252e-11,8.575323575161029e-12,-0.0029296290929002548,0.0029306286213074224,-8.52520837680393e-12,3.000255340804237e-12,-0.00391516675576116,0.0039158458559355,-2.976850028847418e-12,7.582950966557594e-13,-0.004908522313828343,0.004909330258836619,7.508860853890979e-13,1.1448496664009316e-13,-0.005917310124446211,0.005918283644252544,-1.1313784595604085e-13,4.4475534926322833e-14,-0.006969135308945695,0.006970103436569711,-4.385983852121741e-14
644,51.46853146853147,4.5389364065175867e-11,-0.0009716052022340203,0.0009725031580979076,-4.530116719579625e-11,2.0535015634376773e-11,-0.0019466210739394055,0.0019475335180925764,2.0455185887071955e-11,8.183833881809968e-12,-0.0029250650857808335,0.002926064614188001,-8.13608086124803e-12,2.864902616159754e-12,-0.003909062414461385,0.003909741514635725,-2.8425879093239677e-12,7.212615469282118e-13,-0.004900861641414303,0.004901669586422579,7.142253191289562e-13,1.0818186427306681e-13,-0.0059080657249852425,0.0059090392447915755,-1.0691088751624336e-13,4.610527706138978e-14,-0.006958236495654507,0.006959204623278523,-4.5468010430658624e-14
645,51.548451548451546,4.3452798564206786e-11,-0.000970095980429881,0.0009709939362937683,-4.336849557455953e-11,1.962929942886847e-11,-0.0019435957632010304,0.0019445082073542013,1.9553108956026055e-11,7.809802708126228e-12,-0.002920515272087748,0.0029215148004949156,-7.764302827502397e-12,2.7360396773227005e-12,-0.0039029770755302953,0.0039036561757046354,-2.714761723357698e-12,6.866853783323022e-13,-0.004893224839847635,0.004894032784855911,6.799968424008927e-13,1.0247599224943359e-13,-0.005898850160448949,0.005899823680255282,-1.0127391762031474e-13,4.720592184628416e-14,-0.00694737171359193,0.006948339841215946,-4.655445371393694e-14
646,51.62837162837163,4.159869612312635e-11,-0.0009685914356734099,0.0009694893915372972,-4.1518115218516425e-11,1.8763667607273728e-11,-0.001940579836969707,0.001941492281122878,1.8690949796425337e-11,7.45229237309882e-12,-0.0029159795857142336,0.0029169791141214012,-7.408942555393638e-12,2.6140326732768077e-12,-0.0038969106503758525,0.0038975897505501927,-2.593735026917943e-12,6.543141565356645e-13,-0.004885611797727777,0.004886419742736053,6.479507923823213e-13,9.7423470783219e-14,-0.005889663296133973,0.005890636815940306,-9.628243282480912e-14,4.7721536893855804e-14,-0.0069365408036115885,0.0069375089312356045,-4.706397246710003e-14
647,51.70829170829171,3.9824174048186505e-11,-0.0009670915462571221,0.0009679895021210094,-3.9747149805934634e-11,1.793633234126582e-11,-0.0019375732516469229,0.0019384856958000937,1.7866928270434978e-11,7.111794065874593e-12,-0.00291145796096342,0.0029124574893705877,-7.07048885919485e-12,2.4973344742876816e-12,-0.003890863050955874,0.0038915421511302143,-2.4779729467019322e-12,6.237790225628049e-13,-0.004878022404346274,0.00487883034935455,6.177219962173911e-13,9.350137907053068e-14,-0.0058805049981746895,0.0058814785179810225,-9.240796981111413e-14,4.8382719188260646e-14,-0.0069257436075579005,0.0069267117351819165,-4.7717074612428864e-14
648,51.78821178821179,3.812524831246148e-11,-0.0009655962906076599,0.0009664942464715472,-3.80516237693805e-11,1.71462664775284e-11,-0.0019345759639038142,0.001935488408056985,1.7080021928892734e-11,6.7865570681414526e-12,-0.002906950332545158,0.0029079498609523254,-6.7472016612549485e-12,2.3857093980036133e-12,-0.0038848341897737737,0.003885513289948114,-2.3672418293325783e-12,5.932196258021038e-13,-0.004870456549681415,0.004871264494689691,5.874682270099058e-13,8.947050283615696e-14,-0.005871375133536705,0.005872348653343038,-8.842584544120957e-14,4.8807347326512703e-14,-0.006914979968258387,0.006915948095882403,-4.813689700626997e-14
649,51.86813186813187,3.649896919380004e-11,-0.0009641056472847572,0.0009650036031486445,-3.6428593799764156e-11,1.6391390475312125e-11,-0.0019315879306790855,0.0019325003748322564,1.6328159965840876e-11,6.475731718759422e-12,-0.002902456635572876,0.0029034561639800435,-6.438236658312156e-12,2.279620502974586e-12,-0.0038788239798743396,0.0038795030800486798,-2.2620013492709734e-12,5.633972729117459e-13,-0.004862914124392913,0.004863722069401189,5.57943425033467e-13,8.612583285463015e-14,-0.005862273570010416,0.005863247089816749,-8.512177728975299e-14,4.8700671032816603e-14,-0.006904249729516038,0.006905217857140054,-4.8032716884854645e-14
650,51.94805194805195,3.494263322847456e-11,-0.0009626195949802158,0.0009635175508441031,-3.4875362332862265e-11,1.5669680215888226e-11,-0.0019286091091769465,0.0019295215533301174,1.560932673012571e-11,6.179069986368044e-12,-0.0028979768055604686,0.0028989763339676363,-6.143347665782112e-12,2.1778991056349116e-12,-0.003872832334839557,0.003873511435013897,-2.1610920519961456e-12,5.344493253194156e-13,-0.004855395019816636,0.004856202964824912,5.292836613400942e-13,8.217680510949325e-14,-0.005853200176204625,0.005854173696010958,-8.122026121345106e-14,4.8780210469539226e-14,-0.006893552736101764,0.00689452086372578,-4.811219470041102e-14
651,52.02797202797203,3.345299845201272e-11,-0.0009611381125168891,0.0009620360683807764,-3.338869430257683e-11,1.497900831412589e-11,-0.0019256394568650693,0.0019265519010182401,1.49214036492942e-11,5.896177441469512e-12,-0.0028935107784192108,0.0028945103068263784,-5.862142934649797e-12,2.0801359997299964e-12,-0.0038668591687844624,0.0038675382689588025,-2.0641080516359846e-12,5.062130773014863e-13,-0.004847899127959395,0.004848707072967671,5.013278435716038e-13,7.81723075299671e-14,-0.00584415482154022,0.005845128341346553,-7.726377401839349e-14,4.792623915907145e-14,-0.006882888833746901,0.006883856961370917,-4.727092619140171e-14
652,52.107892107892106,3.202692654243866e-11,-0.000959661178847677,0.0009605591347115643,-3.1965458044066486e-11,1.4318042215119674e-11,-0.0019226789314725642,0.001923591375625735,1.4263063875068394e-11,5.6275515390939406e-12,-0.002889058490454701,0.0028900580188618687,-5.595117443654152e-12,1.9860716358838785e-12,-0.003860904396353043,0.003861583496527383,-1.970791947452938e-12,4.785853938102992e-13,-0.004840426341493766,0.0048412342865020415,4.739738661398726e-13,7.448606798237535e-14,-0.00583513737624391,0.005836110896050243,-7.362170440131943e-14,4.6052158301725254e-14,-0.006872257869135802,0.006873225996759818,-4.542343610692226e-14
