,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U Bar of 0.171,A of 0.171,B of 0.171,U Bar of 0.242,A of 0.242,B of 0.242,U Bar of 0.313,A of 0.313,B of 0.313,U Bar of 0.384,A of 0.384,B of 0.384,U Bar of 0.456,A of 0.456,B of 0.456,U Bar of 0.527,A of 0.527,B of 0.527,U Bar of 0.598,A of 0.598,B of 0.598,U Bar of 0.669,A of 0.669,B of 0.669,U Bar of 0.74,A of 0.74,B of 0.74
423,42.21556886227545,6.985452520570172e-09,-0.0011850130999720234,0.0011859141328431264,4.4135860170120176e-09,-0.002029240273993412,0.0020300359251411125,2.6583430231537303e-09,-0.0028756550640414986,0.0028763538280648054,1.5077054970035837e-09,-0.003724703741646894,0.0037254244830277196,7.907473134137943e-10,-0.004577180422301726,0.004578072761903796,3.6857453065684093e-10,-0.005446821898715,0.005447720772244195,1.4851446485455507e-10,-0.006311589044819989,0.00631248313664449,4.653053587568158e-11,-0.007188021963250661,0.007188878382596258,8.67848474402236e-12,-0.008087773763559404,0.00808862317287463,5.455697819980226e-14,-0.009116397007738752,0.009117375142085105
424,42.315369261477045,6.618076668882203e-09,-0.0011822128209413923,0.0011831138538124953,4.1773570357354925e-09,-0.002024442743843772,0.0020252383949914726,2.5133283000743188e-09,-0.0028688517067804366,0.0028695504708037434,1.4237321527918982e-09,-0.0037158846265809642,0.00371660536796179,7.456754149731297e-10,-0.004566333616448878,0.004567225956050948,3.470015489866063e-10,-0.005433903418367536,0.0054348022918967315,1.3954754200431692e-10,-0.00629660696105682,0.0062975010528813205,4.36148822778227e-11,-0.007170944880394871,0.007171801299740468,8.100868856386938e-12,-0.008068542050766143,0.008069391460081368,4.5234738555500336e-14,-0.009094696985687756,0.009095675120034109
425,42.41516966067864,6.2699415348666195e-09,-0.0011794257352668554,0.0011803267681379584,3.953724965788664e-09,-0.002019667836014074,0.0020204634871617746,2.3762006259241145e-09,-0.0028620804572354105,0.0028627792212587173,1.3444234814577234e-09,-0.003707107167686691,0.003707827909067517,7.03166870745001e-10,-0.004555538088029932,0.004556430427632002,3.266881013923368e-10,-0.005421046062280285,0.00542194493580948,1.3112121675978068e-10,-0.006281695826963179,0.0062825899187876795,4.088205249490926e-11,-0.007153948739401855,0.007154805158747452,7.559254642165401e-12,-0.00804940157462265,0.008050250983937874,3.670927615413246e-14,-0.009073100016486337,0.00907407815083269
426,42.51497005988024,5.94003936588675e-09,-0.0011766517499278756,0.0011775527827989785,3.742019519624059e-09,-0.0020149153908702137,0.002015711042017914,2.2465279356714677e-09,-0.0028553410886474955,0.0028560398526708023,1.2695181524456126e-09,-0.003698371070520236,0.003699091811901062,6.630756911292115e-10,-0.004544793474284709,0.004545685813886779,3.0756103141291486e-10,-0.005408249397655427,0.005409148271184622,1.2320478855425904e-10,-0.006266855139735493,0.006267749231559994,3.8320128088892214e-11,-0.007137032966150772,0.007137889385496369,7.0532925318063636e-12,-0.008030351687401426,0.00803120109671665,2.8819593703686105e-14,-0.009051605367760462,0.009052583502106814
427,42.61477045908184,5.627423041251395e-09,-0.0011738907727763277,0.0011747918056474306,3.5416016684977123e-09,-0.0020101852502765055,0.002010980901424206,2.1239094019690515e-09,-0.0028486333763880546,0.0028493321404113614,1.1987735474477997e-09,-0.003689676043406259,0.0036903967847870846,6.252641304690309e-10,-0.004534099415866779,0.004534991755468849,2.895538332164465e-10,-0.005395512995771536,0.0053964118693007315,1.1576384747498272e-10,-0.006252084401310057,0.006252978493134558,3.5917926650291175e-11,-0.007120196991937721,0.007121053411283318,6.581618910270202e-12,-0.00801139174749195,0.008012241156807175,2.2230748662357042e-14,-0.009030212314059646,0.009031190448405998
428,42.71457085828343,5.331187495562456e-09,-0.0011711427125262954,0.0011720437453973983,3.3518763002948174e-09,-0.0020054772575781436,0.002006272908725844,2.007961425233998e-09,-0.0028419570979337783,0.002842655861957085,1.13195705986964e-09,-0.0036810217974054555,0.003681742538786281,5.89603155842591e-10,-0.004523455556803402,0.004524347896405472,2.725973259874036e-10,-0.005382836431935692,0.0053837353054648875,1.0877069250183537e-10,-0.006237383118307307,0.006238277210131807,3.366639638328573e-11,-0.0071034402534120005,0.007104296672757597,6.139910132873745e-12,-0.007992521119328636,0.007993370528643861,1.6336127019384975e-14,-0.009008920136775329,0.009009898271121681
429,42.81437125748503,5.050474003403267e-09,-0.0011684074787440101,0.001169308511615113,3.1722711972011254e-09,-0.0020007912575839056,0.002001586908731606,1.898318914696387e-09,-0.0028353120328420797,0.0028360107968653865,1.0688516191467107e-09,-0.003672408046282551,0.0036731287876633767,5.559693075541305e-10,-0.004512861544456024,0.004513753884058094,2.5662871722544955e-10,-0.005370219285436276,0.005371118158965471,1.0219833698537637e-10,-0.006222750801976885,0.006223644893801386,3.155508722396275e-11,-0.00708676219251327,0.007087618611858867,5.7277430770170825e-12,-0.007973739173319812,0.007974588582635037,1.0958555780319184e-14,-0.008987728124060406,0.008988706258406759
430,42.91417165668663,4.784473524690591e-09,-0.0011656849818379317,0.0011665860147090346,3.002248789359005e-09,-0.0019961270965491006,0.001996922747696801,1.794641188932033e-09,-0.00282869796272683,0.0028293967267501367,1.0092536356398442e-09,-0.0036638345064747414,0.003664555247855567,5.242502342110715e-10,-0.004502317029481333,0.004503209369083403,2.415932999295945e-10,-0.005357661139496425,0.005358560013025621,9.602240310180495e-11,-0.0062081869681434735,0.006209081059967974,2.9575776631089384e-11,-0.00707016225640959,0.007071018675755187,5.3451985766655446e-12,-0.007955045285777687,0.007955894695092912,6.628838431201586e-15,-0.008966635570749884,0.008967613705096236
431,43.013972055888225,4.532413439475222e-09,-0.0011629751330489648,0.0011638761659200677,2.841300808987662e-09,-0.0019914846221587555,0.001992280273306456,1.6966039631125826e-09,-0.0028221146712344336,0.0028228134352577404,9.529667437123593e-10,-0.003655300897060576,0.003656021638441402,4.943390661490654e-10,-0.00449182166579286,0.00449271400539493,2.2743525158912245e-10,-0.0053451615812281405,0.005346060454757336,9.021979252152884e-11,-0.0061936911371533844,0.006194585228977885,2.7720334539190064e-11,-0.007053639897436338,0.007054496316781935,4.988019857474549e-12,-0.007936438838849319,0.007937288248164543,3.0586854437850927e-15,-0.008945641778282654,0.008946619912629006
432,43.11377245508982,4.293564697905446e-09,-0.0011602778444408139,0.0011611788773119168,2.6889390504277315e-09,-0.001986863683511033,0.0019876593346587336,1.6039010138852173e-09,-0.002815561944020238,0.002816260708043545,8.998077256107884e-10,-0.003646806939729276,0.0036475276811101017,4.661297754778663e-10,-0.004481375110523111,0.004482267450125181,2.1410432142675617e-10,-0.0053327202015870335,0.005333619075116229,8.476652133651713e-11,-0.006179262833821903,0.006180156925646403,2.5982281459754806e-11,-0.007037194573035972,0.007038050992381569,4.652936086548498e-12,-0.007917919220448526,0.007918768629763751,8.492520883592249e-16,-0.008924746054624373,0.008925724188970726
433,43.21357285429142,4.067235109442601e-09,-0.0011575930288904711,0.001158494061761574,2.544706516986154e-09,-0.0019822641311008824,0.001983059782248583,1.5162423788448088e-09,-0.0028090395687252693,0.002809738332748576,8.496038434897742e-10,-0.0036383523587504743,0.0036390731001313,4.395249541417008e-10,-0.004470977023986229,0.004471869363588299,2.0155459600016418e-10,-0.005320336595327703,0.005321235468856898,7.964045906703457e-11,-0.006164901587381355,0.006165795679205856,2.4354025834436346e-11,-0.007020825745698636,0.007021682165044233,4.340957912654203e-12,-0.007899485824188774,0.007900335233503999,3.639906957191876e-15,-0.008903947714191403,0.008904925848537755
434,43.31337325349301,3.852766916176014e-09,-0.0011549206000788354,0.0011558216329499384,2.408171165674128e-09,-0.001977685816803914,0.0019784814679516143,1.433353461032087e-09,-0.002802547334953291,0.002803246098976598,8.021886047861437e-10,-0.003629936880944381,0.003630657622325207,4.144332825036162e-10,-0.004460627069641176,0.004461519409243246,1.8973856686542908e-10,-0.0053080103609597345,0.00530890923448893,7.482475277414453e-11,-0.0061506069314299075,0.006151501023254408,2.2828334969274175e-11,-0.007004532882903598,0.007005389302249195,4.051207305897252e-12,-0.007881138049316975,0.0078819874586322,6.128921389098165e-15,-0.008883246077775828,0.00888422421212218
435,43.41317365269461,3.6495459933828277e-09,-0.0011522604724814615,0.0011531615053525645,2.278921694680681e-09,-0.001973128593860499,0.0019739242450081997,1.3549728972829094e-09,-0.002796085034248182,0.0027967837982714886,7.574097821268979e-10,-0.003621560235652358,0.003622280977033184,3.907681229102907e-10,-0.004450324914055419,0.0044512172536574895,1.7861058389473875e-10,-0.0052957411007043065,0.005296639974233502,7.029902810211198e-11,-0.0061363784038810714,0.006137272495705572,2.1396516080727897e-11,-0.006988315457061494,0.006989171876407091,3.780739558764927e-12,-0.007862875300648225,0.00786372470996345,9.228217598566906e-15,-0.008862640472471508,0.00886361860681786
436,43.51297405189621,3.4569775893112845e-09,-0.0011496125613594367,0.0011505135942305397,2.1565697936438243e-09,-0.0019685923168600893,0.0019693879680077898,1.2808590485249053e-09,-0.002789652460071622,0.0027903512240949288,7.151201428488143e-10,-0.003613222154707903,0.0036139428960887286,3.6845300329839834e-10,-0.00444007022686913,0.0044409625664712,1.6813488099443195e-10,-0.005283528420451402,0.005284427293980597,6.604800612995278e-11,-0.006122215546913909,0.00612310963873841,2.0054155076278327e-11,-0.006972172945457375,0.006973029364802972,3.528602310783077e-12,-0.007844696988501439,0.007845546397816663,1.3314714747759912e-14,-0.008842130231601159,0.00884310836594751
437,43.612774451097806,3.2745013784221056e-09,-0.0011469767827503824,0.0011478778156214853,2.0407484696697622e-09,-0.001964076841725747,0.0019648724928734477,1.2107787345222466e-09,-0.0027832494077810912,0.002783948171804398,6.751795187453756e-10,-0.00360492237240803,0.003605643113788856,3.474084028505612e-10,-0.004429862680759863,0.004430755020361933,1.5827163467835773e-10,-0.0052713719297176045,0.0052722708032468,6.205409909142535e-11,-0.006108117906923927,0.006109011998748428,1.879586480556365e-11,-0.006956104830194546,0.006956961249540143,3.2934981130406435e-12,-0.007826602528635873,0.007827451937951098,1.5598390234464327e-14,-0.008821714694644444,0.008822692828990796
438,43.712574850299404,3.1015908224030016e-09,-0.0011443530534595797,0.0011452540863306827,1.931107418739154e-09,-0.0019595820256988953,0.001960377676846596,1.14451026737509e-09,-0.0027768756746081656,0.0027775744386314724,6.374572832182109e-10,-0.0035966606254850472,0.003597381366865873,3.2755915104488973e-10,-0.004419701951407732,0.004420594291009802,1.4898646384565246e-10,-0.005259271241604481,0.005260170115133676,5.830124275423326e-11,-0.0060940850344746444,0.006094979126299145,1.7615984871219522e-11,-0.006940110598139172,0.006940967017484769,3.072813575845111e-12,-0.007808591342188534,0.0078094407515037585,1.9182013981628168e-14,-0.008801393207167064,0.008802371341513416
439,43.812375249500995,2.9377425771523647e-09,-0.001141741291051216,0.001142642323922319,1.8273174850289037e-09,-0.00195510772732427,0.0019559033784719705,1.0818494125606896e-09,-0.002770531059637113,0.00277122982366042,6.018335589989171e-10,-0.0035884366530787174,0.003589157394459543,3.088387890037432e-10,-0.004409587717461059,0.004410480057063129,1.4024427472574477e-10,-0.005247225972757532,0.005248124846286727,5.477549064898335e-11,-0.00608011648424983,0.006081010576074331,1.6509016857748627e-11,-0.006924189740865653,0.00692504616021125,2.8684217479888224e-12,-0.007790662855612438,0.007791512264927663,2.1601541701364446e-14,-0.008781165120750813,0.008782143255097165
440,43.91217564870259,2.782482926019408e-09,-0.001139141413839751,0.001140042446710854,1.7290665545953213e-09,-0.001950653806435082,0.0019514494575827825,1.0225980696894338e-09,-0.0027642153637837817,0.0027649141278070885,5.681898419532253e-10,-0.003580250196708804,0.0035809709380896296,2.9118338044197205e-10,-0.004399519660502495,0.004400412000104565,1.3201134084533882e-10,-0.005235235743325709,0.005236134616854904,5.146275413308705e-11,-0.006066211815006396,0.0060671059068308966,1.5471903288633594e-11,-0.006908341754602747,0.006909198173948344,2.6806694618154723e-12,-0.0077728165006157295,0.007773665909930954,2.2378122208635347e-14,-0.008761029792924608,0.00876200792727096
441,44.01197604790419,2.6353584626715337e-09,-0.0011365533408814008,0.0011374543737525038,1.6360581159904936e-09,-0.0019462201241383797,0.0019470157752860802,9.665703105742638e-10,-0.0027579283897747765,0.0027586271537980833,5.364166214704261e-10,-0.003572101000247988,0.003572821741628814,2.745321736548793e-10,-0.004389497465015604,0.004390389804617674,1.242587771430003e-10,-0.005223300176921479,0.005224199050450675,4.8351297973732905e-11,-0.0060523705895279304,0.006053264681352431,1.4499888680189933e-11,-0.006892566140180426,0.0068934225595260225,2.5049306894668302e-12,-0.007755051714101627,0.007755901123416851,2.3173274062146343e-14,-0.008740986587096464,0.008741964721442817
442,44.11177644710579,2.49594423690999e-09,-0.001133976991965737,0.00113487802483684,1.5480118847228074e-09,-0.0019418065428006112,0.0019426021939483117,9.135910917577847e-10,-0.0027516699421269173,0.002752368706150224,5.06407566341703e-10,-0.0035639888098951585,0.003564709551275984,2.588282816916693e-10,-0.004379520818351903,0.004380413157953973,1.169608405627933e-10,-0.005211418900581443,0.005212317774110639,4.542776774139785e-11,-0.006038592374578871,0.006039486466403372,1.3587101556819525e-11,-0.006876862402977468,0.006877718822323065,2.340192047369631e-12,-0.007737367938109192,0.007738217347424417,2.50124948301739e-14,-0.008721034872486395,0.008722013006832747
443,44.21157684630739,2.3638327760809912e-09,-0.0011314122876074013,0.0011323133204785042,1.4646628700983234e-09,-0.0019374129260333818,0.0019382085771810823,8.634933632001527e-10,-0.002745439827126979,0.002746138591150286,4.780633254351353e-10,-0.0035559133741490593,0.003556634115529885,2.440157646749408e-10,-0.004369589410698346,0.004370481750300416,1.100894669471354e-10,-0.0051995915447274835,0.005200490418256679,4.267987021408028e-11,-0.0060248767408592994,0.0060257708326838,1.273285989802548e-11,-0.006861230052869759,0.006862086472215356,2.186560371200669e-12,-0.0077197646197549145,0.007720614029070139,2.637154031827421e-14,-0.008701174024060232,0.008702152158406584
444,44.31137724550898,2.238636108992683e-09,-0.001128859149037929,0.001129760181909032,1.3857596315890814e-09,-0.0019330391386794049,0.0019338347898271054,8.161205143401834e-10,-0.0027392378528117048,0.0027399366168350116,4.5129289485563503e-10,-0.003547874443782301,0.003548595185163127,2.3004361687405816e-10,-0.004359702935045257,0.0043605952746473275,1.0361998332083815e-10,-0.005187817743128441,0.005188716616657636,4.0097681493343146e-11,-0.006011223262960351,0.006012117354784852,1.1933080764950062e-11,-0.006845668604179295,0.006846525023524892,2.042416569094879e-12,-0.0077022412111750795,0.007703090620490304,2.661365492632237e-14,-0.008681403422464352,0.008682381556810705
445,44.41117764471058,2.1199975362975697e-09,-0.0011263174981976873,0.0011272185310687902,1.3110630446413223e-09,-0.0019286850467986423,0.0019294806979463428,7.713223341428079e-10,-0.0027330638289480885,0.0027337625929713953,4.260112906578769e-10,-0.0035398717718157194,0.003540592513196545,2.1686664546985561e-10,-0.004349861087154692,0.0043507534267567625,9.752703997185396e-11,-0.005176097132862311,0.005176996006391506,3.767204501714303e-11,-0.005997631519320229,0.00599852561114473,1.1182848545078902e-11,-0.006830177575623881,0.006831033994969478,1.907242144252771e-12,-0.0076847971694689295,0.007685646578784154,2.7823273970848736e-14,-0.008661722453961285,0.008662700588307638
446,44.510978043912175,2.007567007510612e-09,-0.001123787257727918,0.001124688290599021,1.240347629525554e-09,-0.001924350517654632,0.0019251461688023325,7.289602300976506e-10,-0.0027269175670139247,0.0027276163310372315,4.0213397646811423e-10,-0.00353190511349308,0.0035326258548739058,2.0444051852801213e-10,-0.0043400635655292275,0.004340955905131298,9.178888723578881e-11,-0.005164429354278956,0.005165328227808151,3.539167314011838e-11,-0.005984101092180817,0.005984995184005318,1.0479104454660753e-11,-0.006814756490267511,0.006815612909613108,1.7817795943202432e-12,-0.007667431956642591,0.007668281365957816,2.9308586601288196e-14,-0.008642130510366204,0.008643108644712556
447,44.61077844311377,1.9010205234837563e-09,-0.0011212683509628897,0.0011221693838339927,1.1734015459650262e-09,-0.0019200354197009993,0.0019208310708486998,6.888984932875273e-10,-0.002720798880178619,0.002721497644201926,3.795804514143052e-10,-0.003523974226256127,0.003524694967636953,1.9272011929325931e-10,-0.004330310071381176,0.004331202410983246,8.6388008342685e-11,-0.005152814050963313,0.005153712924492508,3.324808413236832e-11,-0.005970631567544874,0.005971525659369374,9.819893353616606e-12,-0.006799404875471419,0.006800261294817016,1.665102199318117e-12,-0.007650145039553762,0.007650994448868987,3.128068226300232e-14,-0.008622626988984262,0.008623605123330614
448,44.71057884231537,1.8000476074397328e-09,-0.0011187607019221546,0.0011196617347932576,1.1100192051350763e-09,-0.0019157396225681486,0.001916535273715849,6.510096762350053e-10,-0.002714707583284259,0.0027154063473075656,3.5827742026658337e-10,-0.0035160788697199646,0.0035167996111007903,1.8166517123726302e-10,-0.004320600308602207,0.004321492648204277,8.130284274615318e-11,-0.005141250869699101,0.005142149743228296,3.1235363664878553e-11,-0.005957222535133805,0.005958116626958306,9.202003532684557e-12,-0.0067841222628457825,0.0067849786821913794,1.5553814165488599e-12,-0.007632935889857143,0.007633785299172368,3.3920881362893795e-14,-0.00860321129254879,0.008604189426895142
449,44.81037924151697,1.704351855791367e-09,-0.001116264235302908,0.001117165268174011,1.0500115626327646e-09,-0.0019114629970501346,0.001912258648197835,6.151783626290441e-10,-0.0027086434928269335,0.0027093422568502403,3.3815578732483623e-10,-0.0035082188056487686,0.0035089395470295943,1.7123741320645758e-10,-0.004310933983733387,0.004311826323335457,7.651647798098517e-11,-0.005129739460433015,0.00513063833396221,2.934339531898539e-11,-0.005943873588346007,0.005944767680170508,8.62233262371371e-12,-0.0067689081882020925,0.006769764607547689,1.4529612914851987e-12,-0.00761580398395061,0.007616653393265835,3.602956530034499e-14,-0.00858388282916032,0.008584860963506672
450,44.91017964071856,1.6136547356584269e-09,-0.0011137788764724514,0.0011146799093435544,9.93195886823612e-10,-0.001907205415091707,0.0019080010662394075,5.812908252306034e-10,-0.002702606426938308,0.0027033051909616146,3.1915117706093977e-10,-0.003500393797931825,0.0035011145393126506,1.6140088280137494e-10,-0.004301310805935604,0.004302203145537674,7.201068235810709e-11,-0.005118279476239402,0.005119178349768597,2.7564613559571984e-11,-0.005930584324215761,0.005931478416040262,8.079446286185657e-12,-0.006753762191506143,0.00675461861085174,1.3572083795029896e-12,-0.0075987488029221,0.007599598212237325,3.7607895421111594e-14,-0.008564641012226426,0.008565619146572778
451,45.00998003992016,1.5276903151576046e-09,-0.0011113045514607543,0.0011122055843318572,9.393994565359086e-10,-0.0019029667497755301,0.0019037624009232306,5.492416199395181e-10,-0.0026965962053674404,0.002697294969390747,3.012015294892356e-10,-0.003492603612559885,0.003493324353940711,1.5212221458277975e-10,-0.0042917304869604074,0.004292622826562478,6.776578749269084e-11,-0.005106870573285406,0.005107769446814601,2.5893459722743574e-11,-0.005917354343372688,0.005918248435197188,7.570780442994012e-12,-0.006738683816831666,0.006739540236177263,1.2660734700804369e-12,-0.007581769832497217,0.007582619241812442,3.8352985420475794e-14,-0.008545485260402384,0.008546463394748736
452,45.10978043912176,1.4462128651573853e-09,-0.001108841186953116,0.0011097422198242189,8.884636227993933e-10,-0.0018987468753095705,0.001899542526457271,5.189306239924464e-10,-0.002690612649462843,0.00269131141348615,2.8424502240571494e-10,-0.0034848480176018406,0.0034855687589826663,1.433712641054833e-10,-0.00428219274112122,0.00428308508072329,6.376882740348869e-11,-0.005095512410796577,0.0050964112843257725,2.432259268369342e-11,-0.005904183250001735,0.005905077341826236,7.094776928886527e-12,-0.006723672612314577,0.0067245290316601735,1.1798287459200765e-12,-0.007564866562987539,0.007565715972302764,3.7280554626782264e-14,-0.008526414997532612,0.008527393131878964
453,45.209580838323355,1.3689813133760095e-09,-0.0011063887102829247,0.0011072897431540277,8.402300169986159e-10,-0.001894545667014653,0.0018953413181623535,4.902572468986896e-10,-0.0026846555821547794,0.0026853543461780862,2.682254766718946e-10,-0.0034771267831817023,0.003477847524562528,1.3511647581919908e-10,-0.00427269728526494,0.00427358962486701,6.000592754810197e-11,-0.005084204651022947,0.005085103524552142,2.2843525231732714e-11,-0.005891070651803704,0.0058919647436282046,6.6473589016020984e-12,-0.006708728130107833,0.00670958454945343,1.1003098140627949e-12,-0.007548038489239609,0.007548887898554834,3.57297059710368e-14,-0.008507429652592899,0.00850840778693925
454,45.30938123752495,1.2957707256162624e-09,-0.0011039470494245117,0.0011048480822956146,7.945545019358859e-10,-0.0018903630013121814,0.001891158652459882,4.631359836401967e-10,-0.0026787248279377977,0.0026794235919611045,2.530920259264687e-10,-0.0034694396814558904,0.003470160422836716,1.273284757170757e-10,-0.004263243838743924,0.004264136178345994,5.646132677087215e-11,-0.005072946959205541,0.005073845832734736,2.1454023860666296e-11,-0.005878016159956295,0.005878910251780796,6.2274338473021295e-12,-0.006693849926336896,0.006694706345682493,1.0255233358167201e-12,-0.007531285110584607,0.007532134519899832,3.479462707029563e-14,-0.008488528659633409,0.008489506793979761
