,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U Bar of 0.3,A of 0.3,B of 0.3,U Bar of 0.4,A of 0.4,B of 0.4,U Bar of 0.5,A of 0.5,B of 0.5,U Bar of 0.6,A of 0.6,B of 0.6,U Bar of 0.7,A of 0.7,B of 0.7,U Bar of 0.71,A of 0.71,B of 0.71,U Bar of 0.72,A of 0.72,B of 0.72,U Bar of 0.73,A of 0.73,B of 0.73,U Bar of 0.74,A of 0.74,B of 0.74,U Bar of 0.74014,A of 0.74014,B of 0.74014,U Bar of 0.74028,A of 0.74028,B of 0.74028,U Bar of 0.74043,A of 0.74043,B of 0.74043,U Bar of 0.74057,A of 0.74057,B of 0.74057,U Bar of 0.74071,A of 0.74071,B of 0.74071,U Bar of 0.74085,A of 0.74085,B of 0.74085,U Bar of 0.74099,A of 0.74099,B of 0.74099,U Bar of 0.74114,A of 0.74114,B of 0.74114,U Bar of 0.74128,A of 0.74128,B of 0.74128,U Bar of 0.74142,A of 0.74142,B of 0.74142,U Bar of 0.74156,A of 0.74156,B of 0.74156,U Bar of 0.74171,A of 0.74171,B of 0.74171,U Bar of 0.74185,A of 0.74185,B of 0.74185,U Bar of 0.74199,A of 0.74199,B of 0.74199,U Bar of 0.74213,A of 0.74213,B of 0.74213,U Bar of 0.74227,A of 0.74227,B of 0.74227,U Bar of 0.74242,A of 0.74242,B of 0.74242,U Bar of 0.74256,A of 0.74256,B of 0.74256,U Bar of 0.7427,A of 0.7427,B of 0.7427
0,0.0,0.0,-0.0166290033702108,0.0,0.0,-0.0352788399620937,0.0,0.0,-0.0566062084784035,0.0,0.0,-0.0816882590126191,0.0,0.0,-0.11251891900007824,0.0,0.0,-0.15364686271836198,0.0,0.0,-0.22220746709327874,0.0,0.0,-0.2334427008448305,0.0,0.0,-0.24691056816493787,0.0,0.0,-0.2644642856403638,0.0,0.0,-0.2936687781360548,0.0,0.0,-0.2943257716432618,0.0,0.0,-0.2950045190902287,0.0,0.0,-0.2958060976367739,0.0,0.0,-0.29654791464080793,0.0,0.0,-0.29731147664197366,0.0,0.0,-0.29808730377171655,0.0,0.0,-0.2989267376879427,0.0,0.0,-0.2998481987553756,0.0,0.0,-0.3007299910633768,0.0,0.0,-0.301635433711109,0.0,0.0,-0.30265983823227105,0.0,0.0,-0.30379777129605634,0.0,0.0,-0.3049744315801364,0.0,0.0,-0.306147216482793,0.0,0.0,-0.30757301758612354,0.0,0.0,-0.30882320491770127,0.0,0.0,-0.3107710362778898,0.0,0.0,-0.3128980344125936,0.0,0.0,-0.3161756104120414,0.0
1,0.013324450366422385,0.0033263653660295807,-0.01662900114376219,2.7428221617118974e-07,0.003556649747863059,-0.03527882916240856,6.213628623266271e-07,0.0038390565506010595,-0.05660617819043587,1.0748303472240529e-06,0.004199175080705453,-0.08168818926184265,1.69474005506242e-06,0.004687104760735018,-0.11251876924947768,2.6036227097202317e-06,0.005424911976347588,-0.15364653342245682,4.115003158421318e-06,0.0069148538600472586,-0.222206560202933,7.607243217559373e-06,0.007194603067022099,-0.23344165370699313,8.322020427305043e-06,0.007544612034935985,-0.24690933154894956,9.240687392110607e-06,0.008026496226336789,-0.2644627630301822,1.0547784628120201e-05,0.008894825295857913,-0.2936666665093227,1.3023594669982835e-05,0.008915320708187263,-0.2943236449608316,1.308386990581648e-05,0.008936577972340763,-0.2950023767488006,1.3146451033077183e-05,0.00896192746650834,-0.2958039366313386,1.3221004958296595e-05,0.008985341484651826,-0.29654573627634223,1.3290085954725935e-05,0.009009490326135138,-0.29730928029700676,1.3361458491370783e-05,0.00903405642818417,-0.2980850890469725,1.3434220019945348e-05,0.009060801291669602,-0.29892450290787725,1.3513464319810337e-05,0.00909020022261028,-0.29984594180707835,1.3600782758412975e-05,0.00911836876423367,-0.300727712749076,1.3684654295380838e-05,0.009147333222032102,-0.30163313330636143,1.377110300335698e-05,0.00918039841307362,-0.302657512560378,1.386979202355852e-05,0.009217206689338769,-0.30379541733483156,1.3979952705687228e-05,0.00925547804359056,-0.3049720480387178,1.4094702865868632e-05,0.009293572406224047,-0.3061448032227233,1.4209409522394461e-05,0.009340392570301,-0.3075705677088572,1.4350446876079301e-05,0.009381078654373255,-0.30882072274102285,1.4473913347485374e-05,0.009445633590379076,-0.31076850282767743,1.4669592527103954e-05,0.0095164418188379,-0.312895444034307,1.4885293010137003e-05,0.00962677741631012,-0.31617293021993764,1.5223050005093671e-05
2,0.02664890073284477,0.006652538303610485,-0.016628720182359034,8.228152762275834e-07,0.007113078212703525,-0.03527817540132444,1.8640131240726196e-06,0.007677853369227235,-0.05660501249874604,3.2243511525258912e-06,0.008398036397906187,-0.08168628527602619,5.083980672038902e-06,0.009373813362842848,-0.11251571639109152,7.810460428072789e-06,0.010849282409814587,-0.15364143057409924,1.2344268525162747e-05,0.013828792018463916,-0.22219623244814818,2.2819987164457823e-05,0.014388207606530735,-0.23343019046688757,2.496407635496632e-05,0.015088116115324133,-0.24689638125709723,2.7719747663650592e-05,0.016051723095513722,-0.26444764774014434,3.164053597291904e-05,0.01778805823985779,-0.29364730855092186,3.906690457327187e-05,0.017829040932845187,-0.29430418156537735,3.92477027089416e-05,0.01787154700079162,-0.29498280380073383,3.9435417370938135e-05,0.017922235861503485,-0.2957842331439219,3.965904476559151e-05,0.017969054513901857,-0.2965259116369964,3.986625581511517e-05,0.018017342486197126,-0.29728933035002547,4.0080340316131655e-05,0.018066464779482462,-0.2980650112057037,4.029859104418886e-05,0.018119943673780208,-0.29890428566355093,4.053628690200436e-05,0.01817872958282174,-0.29982557074762,4.0798201254082604e-05,0.018235055168657196,-0.30070719372781884,4.104977637150645e-05,0.018292972216403428,-0.30161246157310445,4.130908163805842e-05,0.018359088985147706,-0.30263666634592445,4.1605101793047616e-05,0.018432690313602673,-0.3037743761021253,4.1935531247867594e-05,0.018509217106962263,-0.3049508033262424,4.2279726631773034e-05,0.018585389913663646,-0.3061233546587253,4.2623791293280346e-05,0.018679010553380265,-0.3075488682696815,4.30468348557795e-05,0.018760365526396688,-0.3087988029493523,4.341717410772211e-05,0.018889447896482763,-0.3107462335558064,4.400411535370221e-05,0.019031033912016274,-0.31287278829970755,4.465110970949765e-05,0.019251657088210247,-0.31614966732207933,4.566421086495769e-05
3,0.039973351099267154,0.009978326408040212,-0.016628251934995793,1.736953312326617e-06,0.010669064140109772,-0.03527708585361593,3.934895282406988e-06,0.01151613075938333,-0.05660306978406822,6.806511668818071e-06,0.01259627023391276,-0.08168311215532902,1.0732073646582781e-05,0.014059729710740232,-0.1125106286367465,1.648742980993409e-05,0.016272569854825385,-0.15363292650543248,2.6057719954389147e-05,0.02074089897933389,-0.22217902135917025,4.816986706927031e-05,0.02157981532431827,-0.2334110872056194,5.269548814176443e-05,0.0226294045582489,-0.24687479999956646,5.851194307295068e-05,0.02407441158228433,-0.2644224588202409,6.678752313174529e-05,0.026678106945543376,-0.29361504999580473,8.246195428684583e-05,0.02673956065940487,-0.29427174732135886,8.284354941693345e-05,0.02680329861416274,-0.2949501870102373,8.323974236316265e-05,0.02687930659066388,-0.29575139883718227,8.371173263679833e-05,0.026949511113692183,-0.29649287545632047,8.414907413401373e-05,0.027021918799773538,-0.29725608537099246,8.460092244214423e-05,0.027095577467095948,-0.2980315531183894,8.506156367888131e-05,0.02717576873171849,-0.29887059529132226,8.556324537325155e-05,0.027263917718559294,-0.29979162407613646,8.611604222300843e-05,0.027348377358970402,-0.30067300051062923,8.664701658895529e-05,0.027435223266364397,-0.30157801389530164,8.719430571520792e-05,0.02753436439233809,-0.3026019279343745,8.781908434887693e-05,0.027644728331801448,-0.30373931273682847,8.851648631375144e-05,0.027759478741297798,-0.3049154009085027,8.924294152518882e-05,0.027873698162289882,-0.30608761256952594,8.996912007721468e-05,0.02801407990993564,-0.3075127081557199,9.086198889720991e-05,0.028136069389678667,-0.30876227566997505,9.164362021434638e-05,0.028329624202970968,-0.31070912395157535,9.288240471269811e-05,0.028541927137289258,-0.3128350347497306,9.424793281697088e-05,0.028872741877822777,-0.31611090208636167,9.638614869119246e-05
4,0.05329780146568954,0.01330353732212412,-0.01662759643421635,3.0165705177344294e-06,0.014224386332898069,-0.035275560600863155,6.833705784243281e-06,0.015353629095516765,-0.05660035020494366,1.1820747199711479e-05,0.01679356296263363,-0.08167867018666246,1.863804822302748e-05,0.018744457834775574,-0.11250350650923367,2.863287002722924e-05,0.021694233060068523,-0.15362102225612256,4.5252319429653064e-05,0.027650259656788023,-0.22215492976928017,8.364966508355673e-05,0.028768428391082467,-0.2333843472281023,9.150802066850062e-05,0.030167370221853115,-0.24684459174032256,0.00010160765324749774,0.0320932933222417,-0.2643872012755851,0.00011597700574018595,0.035563380452292785,-0.29356989815793644,0.00014319252037420238,0.0356452808062411,-0.2942263496045056,0.0001438550699656831,0.0357302252815974,-0.29490453381744586,0.00014454296445529162,0.03583152200887781,-0.29570544122836895,0.00014536246157948824,0.03592508426745114,-0.2964466353233771,0.00014612179879015314,0.036021582552520845,-0.2972095530235326,0.0001469063226611926,0.036119747879080524,-0.29798472252503827,0.00014770611244614706,0.036226619035362506,-0.2988234396148553,0.0001485771575068396,0.03634409526291211,-0.2997441097089941,0.00014953695007373152,0.036456654486356106,-0.3006251411034445,0.00015045885219505792,0.036572393671309544,-0.301529798371742,0.00015140907952875936,0.036704518339210956,-0.30255330553122506,0.00015249384542309152,0.03685159924522135,-0.30369023556433244,0.00015370470097283263,0.037004525554589704,-0.3048658492367823,0.00015496599732606116,0.03715674386350715,-0.3060375855332076,0.00015622681142728932,0.0373438276902725,-0.3074620961022889,0.00015777703444927793,0.03750640012340688,-0.3087111497770189,0.00015913412224478993,0.03776434492578424,-0.3106571831114679,0.00016128492324040517,0.03804727351241287,-0.31278219272929686,0.0001636557711732564,0.0384881358531532,-0.31605664425360774,0.00016736815251691185
5,0.06662225183211193,0.016627978759883446,-0.01662675372559729,4.6614908614350615e-06,0.01777882367970572,-0.03527359975737342,1.0560020054263289e-05,0.01919008885847693,-0.05659685398363027,1.8266268260125672e-05,0.020989601095362572,-0.08167295977246422,2.880054792857309e-05,0.023427601954264923,-0.11249435074227014,4.424446185856041e-05,0.02711373106584147,-0.1536057192862026,6.99238283323906e-05,0.03455595958100884,-0.2221239616601094,0.00012924932588951243,0.03595304967611126,-0.23334997517912226,0.00014139020424298353,0.03770090677752256,-0.24680576205085303,0.00015699348306914685,0.040107100944539814,-0.2643418821416545,0.00017919264309875803,0.04444228919218769,-0.2935118633192994,0.0002212360366919162,0.04454460369509831,-0.29416799878364586,0.00022225953630959183,0.044650720886765506,-0.2948458546817473,0.00022332218695142014,0.04477726589896473,-0.2956463708852982,0.0002245881330047414,0.0448941483989815,-0.2963872019069577,0.00022576114361737553,0.04501469848340014,-0.2971497440812772,0.00022697306035066915,0.04513733087002919,-0.29792453030668287,0.00022820855785308798,0.045270838635650665,-0.29876282963280787,0.0002295541262319436,0.045417594346118896,-0.2996830387751965,0.00023103678709908754,0.04555820721466834,-0.30056362676121046,0.00023246091346226246,0.0457027922594095,-0.301467826387926,0.0002339287932968746,0.04586784607766318,-0.30249081067201394,0.00023560449963907316,0.04605158312330858,-0.30362715628875325,0.00023747498081160494,0.04624262174489894,-0.3048021601922075,0.00023942337584201262,0.04643277534077989,-0.3059732856091812,0.00024137102208295395,0.04666648258414349,-0.3073970443898768,0.00024376572564229645,0.04686956927025829,-0.30864543774614567,0.0002458620806349724,0.04719179418312344,-0.31059042382378405,0.00024918450526660205,0.04754522680071441,-0.31271427537601315,0.0002528468293999411,0.04809594489688296,-0.3159869075180662,0.0002585814281826284
6,0.07994670219853431,0.019951458530308976,-0.016625723867723752,6.671488093241415e-06,0.021332155183567555,-0.035271203470074855,1.5113292413378066e-05,0.023025250670949463,-0.05659258140580278,2.614206022325352e-05,0.025184071326540793,-0.08166598142997579,4.121782955507667e-05,0.028108766540409447,-0.11248316227882643,6.33192250748898e-05,0.032530523301137086,-0.15358701947194872,0.00010006680051916894,0.04145708510331179,-0.22208612214764592,0.00018495593182100067,0.04313268297984827,-0.23330797702659004,0.0002023273046606271,0.04522890898057004,-0.24675831808951026,0.0002246522255377987,0.048114568402546604,-0.2642865104573451,0.0002564134454542185,0.05331324545343024,-0.293440958688669,0.0003165635194110201,0.053435933518092546,-0.2940967081790954,0.00031802775673311294,0.05356318119856684,-0.29477416303976706,0.00031954800158525207,0.053714923946812314,-0.29557420138385526,0.0003213590794120019,0.05385507985174252,-0.2963145889126338,0.000323037200263161,0.05399963326825241,-0.2970766723844476,0.0003247709774739898,0.05414668324905074,-0.2978509904414833,0.0003265384865123414,0.05430677355739071,-0.29868877947440925,0.00032846345879067985,0.05448274909371307,-0.2996084255713786,0.000330584551564671,0.054651358223764775,-0.3004884719423121,0.00033262190074368706,0.054824729896281406,-0.3013921125699122,0.00033472183914589856,0.055022644921733914,-0.3024144581754936,0.0003371190852640754,0.055242962125440366,-0.3035500899453487,0.0003397949673009985,0.055472033629378366,-0.30472434903736995,0.0003425823028213016,0.05570004306600315,-0.3058947282890072,0.0003453685604164211,0.05598027546623648,-0.30731756879397,0.00034879435391527977,0.056223790589896586,-0.30856515560349795,0.0003517933326978817,0.056610158361803005,-0.31050886251617726,0.00035654626125675094,0.05703394309181258,-0.31263129956613195,0.0003617854094608652,0.05769427731011389,-0.315901709470851,0.00036998899530116237
7,0.0932711525649567,0.02327378456103056,-0.016624506932180108,9.046285792911339e-06,0.024884159990475854,-0.03526837191849163,2.0492856193189426e-05,0.026858855332859446,-0.05658753282050092,3.5446883524918496e-05,0.02937666057946992,-0.08165773579114112,5.588776349388059e-05,0.03278755637918429,-0.11246994227092427,8.585351898011129e-05,0.03794406968068369,-0.15356492510542685,0.0001356745832424069,0.04835272360118726,-0.22204141748070477,0.0002507537048877521,0.05030633326638212,-0.23325836005968864,0.00027430132550414264,0.052750272940881776,-0.2467022685991839,0.00030456286445594734,0.05611443130454925,-0.26422109726184223,0.0003476137772995406,0.0621746638438481,-0.29335720039650975,0.0004291395717372526,0.06231767680475219,-0.29401249405749774,0.0004311240806102926,0.0624660043418779,-0.29468947530014994,0.0004331844933207228,0.0626428842165847,-0.29548894930270486,0.0004356390692391163,0.0628062573682091,-0.2962288130774017,0.00043791344308482746,0.06297475600345495,-0.29699035483443087,0.00044026324352464054,0.06314616426784128,-0.29776411999923214,0.00044265875613530933,0.06333277229215727,-0.29860130639388766,0.0004452676717854404,0.06353789612478992,-0.2995202875561484,0.00044814238281626784,0.06373443271292252,-0.3003996943028308,0.0004509035896386711,0.06393651999375388,-0.3013026747784863,0.0004537496163360353,0.06416721476257707,-0.3023242661376998,0.0004569985695049057,0.06442402102277714,-0.3034590548944733,0.00046062514317065685,0.06469103017344151,-0.30463243441016075,0.00046440275341011114,0.06495680019597783,-0.30580193249010845,0.0004681788919734511,0.06528343994174474,-0.30722368857861365,0.00047282175366146094,0.0655672806125515,-0.3084703229191251,0.0004768861583607535,0.0660176266837543,-0.3104125192488626,0.00048332758369865004,0.06651158138254121,-0.31253328590751384,0.0004904279167165365,0.06728124441626622,-0.31580107159250714,0.0005015456935826396
8,0.10659560293137908,0.026594764922020266,-0.016623103003539075,1.1785557433471139e-05,0.0284346174179064,-0.03526510531471603,2.669792389311444e-05,0.030690643856745744,-0.056581708640073385,4.617927396543154e-05,0.033567056051982326,-0.08164822360250046,7.280783427531337e-05,0.03746357663415069,-0.1124546920794294,0.0001118430433810692,0.04335383070189971,-0.15353943889403174,0.0001767393190552207,0.05524196368319175,-0.22198985503933927,0.00032662401195176333,0.057473006895826684,-0.233201132886937,0.00035729101419613334,0.06026389639343495,-0.24663762390484872,0.0003967005817184789,0.06410542724420482,-0.26414565559128766,0.00045276336665002573,0.07102496175412246,-0.2932606074894356,0.0005589223977242631,0.07118824288880152,-0.29391537562622067,0.0005615064123416988,0.07135759126805272,-0.2945918108378901,0.0005641892544180962,0.07155953762568797,-0.2953906342175418,0.0005673853210837725,0.07174606256897059,-0.2961298941638583,0.0005703467435155404,0.07193843868932992,-0.29689081138787765,0.0005734063700424969,0.07213413610847483,-0.29766393913537265,0.0005765255102024903,0.07234718629091047,-0.29850043076440025,0.0005799225060183824,0.07258137504995948,-0.2994186453439182,0.0005836655763069394,0.07280575890395796,-0.30029731469028137,0.0005872608462011677,0.07303647901836893,-0.30119953410279954,0.0005909665466580999,0.07329985858309208,-0.3022202559254753,0.0005951968641216616,0.07359304771986647,-0.30335407281497245,0.0005999188482669336,0.07389788351961499,-0.30452643831702875,0.0006048374682675703,0.0742013031086121,-0.3056949205488896,0.0006097541558473711,0.0745742128916789,-0.3071154264893587,0.0006157993189248761,0.07489825919231456,-0.30836096279977643,0.000621091297145835,0.07541239177218761,-0.3103014177071616,0.0006294781645415578,0.07597630415749002,-0.31242025873189205,0.0006387228778768352,0.0768549611646149,-0.3156850192448225,0.000653198201610246
9,0.11992005329780146,0.02991420784922382,-0.016621512179348773,1.4888926456624176e-05,0.031983306983302526,-0.03526140390337472,3.372758736878478e-05,0.03452035750308277,-0.056575109340109286,5.833754307461655e-05,0.03775494526205828,-0.08163744572505877,9.197514122711305e-05,0.04213643290921641,-0.11243741327379154,0.00014128283978390228,0.04875926754176848,-0.15351056395990229,0.00022325194818864896,0.062123895393670255,-0.2219314433328137,0.00041254537128416937,0.06463171185647228,-0.23313630543372002,0.00045127186967960713,0.06776867896856686,-0.24656439591043908,0.0005010367665807111,0.072086296130782,-0.2640602004745378,0.0005718273168607636,0.07986255982069598,-0.2931512019231854,0.0007058638199129773,0.08004604437461858,-0.29380537502625226,0.0007091262291524624,0.0802363462250722,-0.2944811919871437,0.0007125134023977867,0.0804632784193652,-0.29527927869380316,0.0007165485218664788,0.08067288043146471,-0.29601785495281974,0.000720287388412689,0.08088905671316436,-0.29677806504922344,0.0007241502291548588,0.0811089643708287,-0.2975504710834191,0.0007280881967019956,0.08134837045626346,-0.2983861760703431,0.0007323769454467431,0.08161152896895867,-0.29930352269709226,0.0007371026027928291,0.08186366854401321,-0.30018135713567945,0.0007416416463681302,0.08212292699947274,-0.3010827148523119,0.0007463200941031376,0.08241888297221119,-0.30210245216826953,0.0007516608453755943,0.08274833377582896,-0.30323516869582046,0.0007576222998137645,0.08309086951603988,-0.3044063861244467,0.0007638319741561314,0.08343181193868998,-0.30557371821203,0.0007700391856012877,0.08385083501774512,-0.3069928087443378,0.0007776710247358586,0.08421495006001704,-0.3082371018797853,0.0007843519698699354,0.0847926502173484,-0.31017558519207555,0.0007949400174828965,0.08542627796916173,-0.31229224608509487,0.0008066109639455258,0.08641354673339104,-0.3155535816604828,0.0008248850608385588
