,ZETA,U Bar of 0.74,A of 0.74,B of 0.74,U Bar of 0.74017,A of 0.74017,B of 0.74017,U Bar of 0.74034,A of 0.74034,B of 0.74034,U Bar of 0.74051,A of 0.74051,B of 0.74051,U Bar of 0.74067,A of 0.74067,B of 0.74067,U Bar of 0.74084,A of 0.74084,B of 0.74084,U Bar of 0.74101,A of 0.74101,B of 0.74101,U Bar of 0.74118,A of 0.74118,B of 0.74118,U Bar of 0.74135,A of 0.74135,B of 0.74135,U Bar of 0.74152,A of 0.74152,B of 0.74152,U Bar of 0.74168,A of 0.74168,B of 0.74168,U Bar of 0.74185,A of 0.74185,B of 0.74185,U Bar of 0.74202,A of 0.74202,B of 0.74202,U Bar of 0.74219,A of 0.74219,B of 0.74219,U Bar of 0.74236,A of 0.74236,B of 0.74236,U Bar of 0.74253,A of 0.74253,B of 0.74253,U Bar of 0.74269,A of 0.74269,B of 0.74269,U Bar of 0.74286,A of 0.74286,B of 0.74286,U Bar of 0.74303,A of 0.74303,B of 0.74303,U Bar of 0.7432,A of 0.7432,B of 0.7432
0,0.0,0.0,-0.2929966052382976,0.0,0.0,-0.29371910297556986,0.0,0.0,-0.294462471678536,0.0,0.0,-0.29528606675495533,0.0,0.0,-0.2960503106142654,0.0,0.0,-0.2968143617566928,0.0,0.0,-0.29761026550836883,0.0,0.0,-0.2984391777631685,0.0,0.0,-0.30009089326841404,0.0,0.0,-0.30111106472458493,0.0,0.0,-0.3038426182824454,0.0,0.0,-0.3039036983571257,0.0,0.0,-0.30403543976710007,0.0,0.0,-0.30579975545269167,0.0,0.0,-0.30658983977274407,0.0,0.0,-0.3085815982116868,0.0,0.0,-0.31074037116220726,0.0,0.0,-0.3128837641935583,0.0,0.0,-0.31602117458276824,0.0,0.0,-0.32214665463062647,0.0
1,0.013324450366422385,0.008880636766343793,-0.29299450255766935,1.2987181300126516e-05,0.008903201684473757,-0.2937169836763063,1.3053793420619592e-05,0.008926870487803447,-0.2944603348334918,1.3123910623564335e-05,0.008952935141091845,-0.2952839106126962,1.3200898964123948e-05,0.008977475678638745,-0.2960481361406331,1.3273778299081558e-05,0.009002109339528063,-0.2968121686999458,1.3347397551155229e-05,0.009027998948475804,-0.29760805282043695,1.3424934124838473e-05,0.009054943906362871,-0.29843694456677844,1.3505718560366875e-05,0.009105978204218492,-0.3000886224408737,1.3654538368027591e-05,0.009139221965717044,-0.3011087684338169,1.3754208593988771e-05,0.009219607320736841,-0.30384026262979724,1.39867099622171e-05,0.009228012990054286,-0.3039013344212301,1.4018162375146142e-05,0.009235286372618603,-0.30403306863553015,1.404490938892952e-05,0.009292536298842562,-0.3057973400758889,1.4216191161423102e-05,0.009294416632120784,-0.30658741133042583,1.4227392104961323e-05,0.009384993611972075,-0.3085791093231963,1.4497772012271477e-05,0.009456605284235956,-0.3107378252343041,1.4715095978344672e-05,0.009528596478931655,-0.3128811598347839,1.4935885964781358e-05,0.009604178031095482,-0.31601849414826005,1.517191294160852e-05,0.009810008234338212,-0.32214379921068725,1.5811483378547646e-05
2,0.02664890073284477,0.017759686558036024,-0.2929752078477698,3.895768159068381e-05,0.017804807457708356,-0.2936975725041847,3.9157487601414694e-05,0.017852135643014147,-0.29444080091298097,3.936780714069615e-05,0.017904254545488205,-0.2952642418190048,3.959873676797497e-05,0.017953325778191642,-0.29602833947997725,3.9817341173077374e-05,0.01800258318567161,-0.2967922426772923,4.003816494196417e-05,0.018054351938721472,-0.2975879903746584,4.0270738722951644e-05,0.018108230925562636,-0.2984167398185398,4.0513054438403e-05,0.018210278818156823,-0.30006815599302483,4.0959443529205894e-05,0.01827675271226215,-0.30108812593531875,4.125840720395319e-05,0.018437490545925257,-0.30381920956621433,4.195579959230727e-05,0.018454298157991766,-0.3038802250584658,4.205014255359765e-05,0.01846884178426308,-0.30401191094130864,4.213037156004189e-05,0.018583317743117313,-0.30577587838070736,4.264413415862629e-05,0.018587077616286637,-0.30656589924318645,4.267773156558299e-05,0.018768193324004027,-0.3085571455397985,4.348873997696128e-05,0.01891138611650255,-0.31071547303052444,4.4140604788863197e-05,0.01905533747790841,-0.31285841157098854,4.480286515369137e-05,0.01920646767778299,-0.3159952816609262,4.5510826692806146e-05,0.01961803679092797,-0.3221194222670202,4.7429210703335126e-05
3,0.039973351099267154,0.026635562863493646,-0.29294305468266696,8.223142821047461e-05,0.026703221875445448,-0.29366522527887534,8.26531420208893e-05,0.0267741906041564,-0.29440824915306035,8.309704545912935e-05,0.02685234295222208,-0.29523146532129724,8.35844482536278e-05,0.026925925199675557,-0.2959953499190408,8.404583698008103e-05,0.0269997865295455,-0.29675903756209016,8.451190976487401e-05,0.02707741350168681,-0.2975545579395535,8.500278176963255e-05,0.02715820466450759,-0.2983830702671168,8.55142147016953e-05,0.027311224754950177,-0.30003405037704234,8.645636256292958e-05,0.02741090153003878,-0.3010537269699132,8.70873549717216e-05,0.027651926104577486,-0.3037841264876623,8.85592638894761e-05,0.027677128207984528,-0.303845048169347,8.875838582035042e-05,0.02769893580170706,-0.3039766535180583,8.892771893258001e-05,0.027870590017033504,-0.3057401144101827,9.001205939540016e-05,0.02787622784369837,-0.3065300513080691,9.008296979421014e-05,0.02814780579317089,-0.308520544957076,9.179467067276702e-05,0.02836251861627148,-0.3106782252387432,9.317048087147081e-05,0.028578368103193957,-0.3128205038420482,9.456822905999017e-05,0.028804981157725604,-0.3159566004231655,9.6062425926099e-05,0.02942210663887083,-0.3220788007651474,0.00010011128159824847
4,0.05329780146568954,0.0355066800923279,-0.2928980503386119,0.0001427922700411849,0.03559685042241404,-0.2936199493446112,0.00014352447716632142,0.03569143144698146,-0.29436268696991785,0.00014429521039325822,0.035795586046668645,-0.2951855886152337,0.00014514146849736032,0.03589364979910253,-0.2959491750291032,0.00014594255863163163,0.03599208532602325,-0.2967125610023178,0.0001467517810969459,0.036095539141351586,-0.29750776324434947,0.00014760406023403216,0.036203209712866086,-0.2983359437268609,0.00014849203721031427,0.03640713992897229,-0.2999863135658632,0.00015012783577083124,0.03653997872295796,-0.3010055796173675,0.00015122339322214774,0.036861191468947736,-0.3037350217271389,0.00015377897146675868,0.03689477689089533,-0.30379581212039486,0.00015412470013953164,0.03692383904128889,-0.30392730476096425,0.00015441870831790368,0.037152599876283596,-0.3056900567487064,0.0001563013734317855,0.037160113277735767,-0.30647987614370126,0.0001564244906290863,0.03752203878418985,-0.30846931647460346,0.0001593963913972116,0.03780818003925522,-0.3106260910060773,0.0001617850978353912,0.03809583462664326,-0.3127674460499027,0.00016421188681240063,0.03839783188558587,-0.3159024601446255,0.00016680611426744997,0.03922024003311299,-0.32202194519158406,0.00017383571186497306
5,0.06662225183211193,0.044371454039891664,-0.29284020504456065,0.0002206177413540564,0.04448409998078451,-0.29356175502593734,0.0002217488490735972,0.04460225565708938,-0.2943041247892731,0.00022293946964231426,0.04473237093778586,-0.2951266222382786,0.00022424675733840916,0.044854876869126634,-0.2958898254539553,0.00022548426862479512,0.04497784697980815,-0.29665282374961127,0.00022673434178221063,0.04510708582549952,-0.29744761715492407,0.00022805092582625262,0.04524159213875749,-0.29827537118334063,0.00022942265282661987,0.04549634976090571,-0.2999249567680362,0.00023194958097628608,0.04566229611972132,-0.3009436952364405,0.00023364196360527747,0.04606356568087838,-0.30367190699945373,0.00023758970783800654,0.04610551953234756,-0.3037325286735595,0.00023812378688554164,0.046141823698469614,-0.3038638764722819,0.00023857797013214965,0.04642759568868519,-0.30562571746456607,0.0002414862205807697,0.04643698149499224,-0.3064153858663091,0.0002416764069068466,0.04688910172840091,-0.3084034726038287,0.00024626724259479657,0.04724654935091727,-0.3105590831920247,0.00024995716654111313,0.04760588507407191,-0.31269925141233623,0.00025370590475495597,0.04798313507734717,-0.31583287447544733,0.00025771325669183653,0.04901046116381413,-0.3219488702886733,0.00026857194100369825
6,0.07994670219853431,0.05322830234834523,-0.29276953194118366,0.0003156789872545681,0.05336337929516464,-0.2934906555862941,0.0003172971739890308,0.053505062599036264,-0.29423257600451,0.00031900049762384876,0.05366108663181586,-0.2950545797273345,0.0003208707222979538,0.053807985617068406,-0.2958173148670592,0.0003226411210902746,0.05395544082784763,-0.29657983961594186,0.0003244294895945539,0.05411041247279158,-0.29737413362997295,0.0003263130052226967,0.054271699980692326,-0.2982013667489737,0.00032827540465781523,0.05457718167897462,-0.29984999438235793,0.0003318904109460286,0.05477616758116259,-0.3008680884188454,0.00033431152428407596,0.055257329874042346,-0.3035947973535985,0.0003399590887013424,0.05530763355672312,-0.3036552129383745,0.0003407231537226401,0.055351164073249366,-0.3037863838133086,0.00034137292093096885,0.05569382797056518,-0.30554711206072144,0.00034553339325796187,0.05570508222203015,-0.3063365960404074,0.00034580547064485314,0.056247206278297754,-0.3083230294168522,0.0003523729845510959,0.056675807795317,-0.3104772183156745,0.00035765163892583933,0.05710666980880747,-0.3126159369085676,0.0003630144073118644,0.05755900834959465,-0.315747860950082,0.000368747077148235,0.058790796800153255,-0.3218595949934818,0.0003842807208666917
7,0.0932711525649567,0.062075644967867036,-0.2926860470757968,0.0004279407683747968,0.062233099437678165,-0.29340666722288666,0.0004301339331043886,0.06239825398555175,-0.2941480569714806,0.0004324424802540088,0.06258012450605173,-0.29496947761347325,0.00043497722340994996,0.06275135764304866,-0.29573165996620965,0.00043737666667125456,0.06292323862183706,-0.2964936254682073,0.00043980046216475044,0.06310388043990961,-0.2972873297155257,0.000442353205044391,0.0632918837396065,-0.298113947657464,0.00044501285308825314,0.06364796562022089,-0.299761443992161,0.0004499122385283172,0.0638799095077122,-0.3007787769834381,0.0004531935551414936,0.06444076779630534,-0.3035037111666944,0.000460847565319589,0.06449939901120978,-0.30356388336587325,0.0004618831200014227,0.06455013709569056,-0.30369484529827256,0.00046276376881890214,0.06494954992328908,-0.3054542594685124,0.00046840233751701567,0.06496266787221658,-0.3062435256724679,0.0004687710785890902,0.06559456686213805,-0.3082280065398296,0.00047767180313463073,0.06609413946408756,-0.3103805165488665,0.000484825713911624,0.06659634211537152,-0.31251752327215737,0.0004920935830658788,0.06712357231896417,-0.3156474409798788,0.0004998626648394169,0.06855927693430895,-0.32175414242959127,0.0005209141224707375
8,0.10659560293137908,0.07091190461755403,-0.2925897693968605,0.0005573614746069229,0.0710916742727805,-0.2933098090611143,0.0005602171864260687,0.07128023434647941,-0.29405058700286035,0.0005632231289605093,0.07148787878234578,-0.2948713354162095,0.0005665235873934773,0.07168337741781619,-0.29563288046772934,0.0005696478668473987,0.07187961501047402,-0.296394201222347,0.0005728038514580025,0.07208585400844543,-0.297187225538976,0.0005761277264972754,0.07230049687061091,-0.29801313425774284,0.0005795907905905548,0.07270703453153947,-0.29965932635908704,0.0005859700917884705,0.07297184134653524,-0.3006757819698762,0.0005902425731319969,0.07361216633177735,-0.303398670137378,0.000600208440395009,0.07367909908960797,-0.3034585617419394,0.0006015568326955007,0.0737370228511425,-0.30358928278765357,0.0006027035294384061,0.07419301796943564,-0.3053471820407727,0.0006100451694264048,0.07420799408231743,-0.3061361972039816,0.0006105252886247694,0.07492940123829343,-0.3081184271457384,0.000622114326816975,0.07549973186509458,-0.310269001708681,0.0006314288549356245,0.0760730587828442,-0.31240403498320984,0.0006408917028137033,0.07667495120124121,-0.3155316398449139,0.0006510069928717123,0.0783139354250731,-0.32163253989801127,0.0006784155562596189
9,0.11992005329780146,0.07973550724599542,-0.2924807207470045,0.0007038931426409487,0.07993752092172782,-0.2932001031475079,0.0007074985904869166,0.08014941149735043,-0.2939401883609926,0.0007112936985789601,0.08038274700028188,-0.2947601756362419,0.0007154606257535371,0.0806024327602573,-0.29552099909911145,0.0007194051122300856,0.08082294802130922,-0.29628158983588443,0.0007233896222660991,0.08105470087143261,-0.2970738443015174,0.0007275860840733289,0.08129589627438309,-0.2978989500062918,0.0007319582606458545,0.08175272487031778,-0.29954366541519917,0.0007400121333444957,0.08205028609834178,-0.30055912763058884,0.0007454061518941642,0.08276981602248462,-0.3032796992774284,0.000757987888351377,0.08284502065571528,-0.30333927317888937,0.0007596902867640264,0.08291010510508709,-0.30346972147972673,0.0007611380464000245,0.08342249228862644,-0.30522590554311546,0.0007704066959964385,0.08343932024865196,-0.30601463650268174,0.0007710128407463021,0.08424993104915145,-0.3079943179452275,0.0007856436484244236,0.08489077649067997,-0.31014270124794174,0.0007974028123552677,0.08553498068779843,-0.3122755002585155,0.0008093491426438859,0.086211273410018,-0.31540048668366827,0.0008221189420928314,0.08805281064099599,-0.32149481886571335,0.00085671979800641
