,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U Bar of 0.3,A of 0.3,B of 0.3,U Bar of 0.4,A of 0.4,B of 0.4,U Bar of 0.5,A of 0.5,B of 0.5,U Bar of 0.6,A of 0.6,B of 0.6,U Bar of 0.7,A of 0.7,B of 0.7
0,0.0,0.0,-0.01662817770334234,0.0,0.0,-0.03528088457765104,0.0,0.0,-0.056613238327009846,0.0,0.0,-0.08170572775923728,0.0,0.0,-0.11255458366362436,0.0,0.0,-0.1537280072452794,0.0,0.0,-0.2225162248174042,0.0
1,0.0499001996007984,0.012456724932266947,-0.016628146478053902,3.846489117684123e-06,0.013320565713978565,-0.03528073305956767,8.715767967953316e-06,0.014379258250210395,-0.05661281329250859,1.5078523755024724e-05,0.01572958633744013,-0.08170474863437348,2.3779414008637303e-05,0.01755931320314456,-0.1125524807826601,3.6540115912134165e-05,0.020328132171887572,-0.15372337972016936,5.777711322993407e-05,0.025936037342674568,-0.22250344351511264,0.00010700644520754832
2,0.0998003992015968,0.024903344212348986,-0.016624206344303588,1.1533298667634386e-05,0.02662950732273504,-0.03527156290134957,2.613246040535719e-05,0.028744870292090757,-0.05659646016910101,4.5208049113824754e-05,0.03144268379190139,-0.0816780331388632,7.129110943001868e-05,0.035097801627267174,-0.11250963520018269,0.00010954008340613939,0.040627781060799666,-0.15365172841497463,0.00017318536314974017,0.051823804843307494,-0.22235812473776545,0.00032067503682492275
3,0.14970059880239522,0.03732976967746539,-0.016617643710131694,2.4328201353105252e-05,0.03991522180365839,-0.03525628994538646,5.5120667291689137e-05,0.04308321606704815,-0.056569225583105,9.535039418952617e-05,0.04712283726613172,-0.08163354450851724,0.0001503511898494483,0.052594686998078226,-0.11243829341876678,0.00023099168498221716,0.06087053525281784,-0.15353244328054869,0.00036514073480945744,0.07761518519129779,-0.22211628967073158,0.0006758633353270173
4,0.1996007984031936,0.04972594809155795,-0.01660846496551632,4.220653793668503e-05,0.053166148234151035,-0.035234930214679154,9.562087465876151e-05,0.05738072772887782,-0.056531140677882244,0.00016539483569088338,0.06275365910744136,-0.08157133911524311,0.0002607692865498632,0.07002928384198824,-0.1123385581796251,0.0004005691779548334,0.08102812665573932,-0.1533657287518524,0.0006330471175714219,0.10326236482091995,-0.22177849700505828,0.0011711517145554032
5,0.249500998003992,0.062081878480682966,-0.016596679041294658,6.513390872573628e-05,0.06637078869109962,-0.035207506112436275,0.00014755010176558005,0.07162391557187227,-0.05648224901499912,0.0002551870810444032,0.07831886261912249,-0.0814914958389275,0.00040228030668202887,0.08738104564118271,-0.11221057329589533,0.0006178193585921522,0.1010725019041801,-0.15315187106105474,0.0009760761606992527,0.12871798580253396,-0.22134552887192252,0.0018045717716914282
6,0.29940119760479045,0.07438762931449859,-0.01658229738636776,9.30662778239224e-05,0.07951772896481955,-0.03517404635365453,0.00021080214385089333,0.08579939372815852,-0.05642260641732529,0.00036452970163583677,0.09380229527130898,-0.08139411573487866,0.0005745451425429177,0.10462961056753209,-0.11205452294284013,0.0008821627064172881,0.1209758930876702,-0.15289123656094927,0.00139316922363935,0.15393529612178627,-0.22081838505867465,0.0025736106523266034
7,0.34930139720558884,0.08663335548412938,-0.016565333942800464,0.00012595011461464378,0.09259565902976473,-0.03513458589944511,0.0002852479250596891,0.09989390556821658,-0.056352280833616805,0.0004931828149713109,0.10918797153857497,-0.08127932177047034,0.0007771518993995462,0.12175484672540773,-0.1118706311314968,0.001192895610662539,0.1407108877774436,-0.15258427053088466,0.0018830417967031243,0.17886829868359763,-0.2201982788502958,0.0034752233045109754
8,0.3992015968063872,0.09880931502703827,-0.01654580511567311,0.00016372256593922012,0.10559339321271623,-0.03508916587775592,0.0003707359296990306,0.11389434873131468,-0.05627135217547162,0.0006408649219538831,0.12446010527017558,-0.08114725850871929,0.0010096174099450536,0.13873689677477768,-0.11165916107716317,0.001549193131971154,0.16025049815358222,-0.1522314957447356,0.0024441890218813074,0.20347189860175388,-0.21948663203563945,0.004505847929094076
9,0.4491017964071856,0.11090588555076587,-0.01652372973768387,0.00020631165770252762,0.11849989000041762,-0.03503783349021602,0.00046709270749898627,0.12778779971417037,-0.05617991212559171,0.0008072538885313678,0.13960314150088357,-0.08099809173588697,0.0012713890114615213,0.15555622180883316,-0.11142041445562659,0.0019501122470349337,0.17956822903915984,-0.15183351078338267,0.0030748921909730725,0.22770204834308375,-0.2186850690242842,0.005661424234040554
10,0.499001996007984,0.12291358030863572,-0.01649912902863524,0.0002536365248694804,0.131304271430009,-0.03498064190547047,0.0005741234501067711,0.14156153794748483,-0.05607806391814585,0.000991988066001568,0.15460178761133708,-0.08083200803472469,0.0015618465747989255,0.1721936443603371,-0.1111547305505415,0.0023945955555008027,0.19863814464318805,-0.15139098809991472,0.003773226179173061,0.2515158902602771,-0.21779541010602713,0.006937414384952688
11,0.5489021956087824,0.13482306388197457,-0.01647202654995797,0.0003056076687361502,0.14399584200720172,-0.034917650139430136,0.000691612635977501,0.15520306929154823,-0.05596592209214935,0.001194667544415271,0.16944104374818567,-0.08064921430522239,0.0018803047751033675,0.18863039041068916,-0.11086248529583641,0.002881475431066407,0.21743493380854526,-0.15090467184680403,0.004537067779819595,0.2748718960050821,-0.2168196638886584,0.008328826572015448
12,0.5988023952095809,0.14662516742509465,-0.016442448154439963,0.00036212724024557903,0.1565641070989016,-0.03484892292289078,0.0008193247405634855,0.16870014888392018,-0.05584361221882436,0.0014148555330569896,0.18410623241556043,-0.08044993723478974,0.002226015593484148,0.20484813027554696,-0.11054409021712991,0.003409478597484236,0.2359339735548648,-0.15037537547450716,0.005364104903823414,0.2977300022684031,-0.21576001895106706,0.009830241106169724
13,0.6487025948103793,0.15831090343123122,-0.016410421931342043,0.00042308934800438917,0.16899879074895985,-0.0347745305570105,0.0009570050084204442,0.1820408032741704,-0.05571127060396876,0.0016520798614336888,0.19858302715113935,-0.08023442271991323,0.0025981710378049482,0.22082901824101675,-0.11019999127635925,0.003977231108303984,0.2541113907004936,-0.14980397911150206,0.006251846603163148,0.3200517422479462,-0.21461883475164137,0.011435838941569002
14,0.6986027944111777,0.169871479979418,-0.016375978147096966,0.0004883803895495117,0.18128985286799484,-0.03469454875717109,0.0011043802835764237,0.19521335178289523,-0.05556904396643565,0.0019058345936578433,0.21285748020202,-0.08000293524147693,0.0029959060697579212,0.23655573082490838,-0.10983066762412613,0.004583263707165722,0.2719441213421088,-0.14919142673655253,0.007197633873162357,0.3418003721992537,-0.2133986318357824,0.013139432502198355
15,0.7485029940119761,0.18129831442474248,-0.016339149181802043,0.0005578794043161265,0.19342750575048248,-0.034609058485785674,0.0012611598942559087,0.20820642702473355,-0.05541708909390199,0.002175581748598129,0.22691604911776894,-0.07975575719608917,0.0034183017243892486,0.252011503538452,-0.10943663026459766,0.005226017543449932,0.28940996796590185,-0.1485387231548733,0.00819865118340172,0.36294099238428285,-0.21210208139068382,0.014934498669214653
16,0.7984031936127745,0.19258304649653615,-0.01629996946172862,0.0006314584466694798,0.20540222987498302,-0.034518145774649775,0.0014270365878211548,0.22100899453777118,-0.055255572477179396,0.0024607531176974854,0.2407456221807303,-0.07949318818591107,0.003864388407311975,0.26718016602537464,-0.10901842063814089,0.0059038502161431064,0.3064876539606464,-0.14784693079078762,0.009251938682197652,0.3834406616949778,-0.21073199420008165,0.016814213762686353
17,0.8483033932135728,0.2037175507716106,-0.016258475388083865,0.0007089829772852396,0.2172047889460271,-0.03442190153746592,0.0016016875115871182,0.2336103714646949,-0.05508466992439127,0.0027607521719287455,0.25433354259643054,-0.07921554426963226,0.004333149353977272,0.28204617545725563,-0.10857660912720402,0.006615042116916688,0.3231568753007877,-0.1471171663103898,0.010354405014675501,0.4032685051995217,-0.2092913090562877,0.018771490327445767
