,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,Rtilde of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,Rtilde of 0.2,U Bar of 0.3,A of 0.3,B of 0.3,Rtilde of 0.3,U Bar of 0.4,A of 0.4,B of 0.4,Rtilde of 0.4,U Bar of 0.5,A of 0.5,B of 0.5,Rtilde of 0.5,U Bar of 0.6,A of 0.6,B of 0.6,Rtilde of 0.6,U Bar of 0.7,A of 0.7,B of 0.7,Rtilde of 0.7
0,0.0,0.0,-0.01663142293460736,0.0,-0.24761323833998766,0.0,-0.03528952957879437,0.0,0.262338390949882,0.0,-0.056630665496317366,0.0,-0.28019996822294546,0.0,-0.08173868191345231,0.0,-0.30271776037819353,0.0,-0.1126183275674698,0.0,0.33280847166728234,0.0,-0.15386847953464622,0.0,-0.3775579856541648,0.0,-0.2230384780372038,0.0,0.46605787026265943
1,0.07992007992007992,0.019954615444790633,-0.016631342768315845,9.870546269374987e-06,-0.24761323833998766,0.02133956470489994,-0.03528914050846783,2.2367948628235234e-05,0.262338390949882,0.023037181848970325,-0.05662957383900103,3.870216933401573e-05,-0.28019996822294546,0.025203209527745594,-0.08173616627698352,6.104686265215985e-05,-0.30271776037819353,0.028140009759904903,-0.11261292161023657,9.383818739149065e-05,0.33280847166728234,0.03258977348044436,-0.15385656914043286,0.00014848513937826814,-0.3775579856541648,0.041646706863898555,-0.22300542236179657,0.00027584498504447906,0.46605787026265943
2,0.15984015984015984,0.03986769793324577,-0.016621231928818238,2.9571039335269585e-05,-0.24735436502348718,0.0426313490520745,-0.035265606428953045,6.700613668084748e-05,0.26204193166831763,0.04601826152381908,-0.056587600017066884,0.0001159253019951841,-0.27985385232418525,0.050338611951638426,-0.0816675810277036,0.00018283016695596916,-0.30230250128303127,0.05619434362217141,-0.11250288650294016,0.0002809856397620117,0.3322890207498773,0.06506225403300403,-0.1536724082098989,0.000444492331680483,-0.3768574814121476,0.08309390340648008,-0.22263062041561335,0.0008252523279446534,0.4649009471001684
3,0.23976023976023975,0.059697898882183235,-0.016604408536876194,6.229714207676813e-05,-0.2469236874866553,0.06382779500725384,-0.03522645300970963,0.000141142829545537,0.26154878259829073,0.06888741272075334,-0.05651777940953434,0.0002441473129271693,-0.2792781863345056,0.07533875680548356,-0.08155351726217062,0.00038497360640172185,-0.3016119671992547,0.08407781704967603,-0.11231993965266301,0.0005914841189561886,0.3314254545777762,0.09730090947434684,-0.1533663556484395,0.0009352590099582474,-0.3756934017968427,0.1241437043753638,-0.22200835850233666,0.001734806952895648,0.46298010355667496
4,0.3196803196803197,0.07940423705685143,-0.016580914548314462,0.00010788742025581751,-0.2463223681597591,0.08488178748324311,-0.03517178546227624,0.000244388421695927,0.26086036259227646,0.09158935872371664,-0.056420316529918274,0.0004226433648973918,-0.2784747535148166,0.10013690400803832,-0.08139434522733513,0.0006662308902316735,-0.30064849445276043,0.11170622398302389,-0.11206475609331291,0.0010232006491528753,0.3302210359611234,0.12919072180158186,-0.15293975586040687,0.0016168791923476089,-0.3740708620566917,0.16460145538797444,-0.22114232777432943,0.002995170669457893,0.46030631692738905
5,0.3996003996003996,0.09894627878775732,-0.016550808401875866,0.00016611781673936705,-0.2455520253714951,0.10574687170515497,-0.03510175036563093,0.0003762025530217491,0.2599786465894332,0.11406964223859574,-0.05629549635516862,0.0006504089796614612,-0.2774460354631697,0.12466737294483568,-0.08119058089239355,0.0010248766421575475,-0.2994153333506195,0.1389968183498427,-0.11173827649523779,0.001573186118525832,0.328680302367643,0.16061893415915277,-0.1523944815792284,0.0024839622348227022,-0.37199697151574707,0.20427733467551412,-0.2200376618593433,0.00459350023662541,0.4568948238265947
6,0.4795204795204795,0.11828431406968803,-0.01651416467239827,0.0002367034537119863,-0.24461472437234646,0.1263774656297666,-0.035016534697142936,0.0005358985054768797,0.25890615427659697,0.13627488912605815,-0.05614368222339045,0.0009261683318489572,-0.27619519728485376,0.14886588372670892,-0.08094288167798859,0.0014587209330591783,-0.2979166277939307,0.1658687849122572,-0.11134169832261501,0.0022377008534686534,0.3268090356359837,0.19147578148835362,-0.15173291331985625,0.0035296819259250777,-0.36948078168166504,0.24298791940064346,-0.2187008650467485,0.006513578837002663,0.45276498794144476
7,0.5594405594405595,0.13737952724708402,-0.016471073658346023,0.0003193009654300834,-0.24351296593508642,0.1467290658771252,-0.034916364745189034,0.0007226490411837574,0.25764593568563027,0.1581530641752203,-0.055965313591959394,0.0012483855761191158,-0.27472606874877975,0.1726698883518722,-0.08065204209460469,0.001965129763179359,-0.2961573893570123,0.19224369662188784,-0.11087646710637082,0.0030122519853443223,0.32461422342812285,0.22165520127769964,-0.15095791952952187,0.004745851358289659,-0.36653322007185124,0.2805577121465876,-0.21713974257310995,0.008736027909001982,0.44794013062428056
8,0.6393606393606394,0.15619416104431896,-0.01642164088622846,0.0004135112942739224,-0.24224967263574926,0.1667584456687712,-0.03480150480433356,0.0009354934115163716,0.2562015538552224,0.17965371703592362,-0.05576090335035421,0.0016152784720655834,-0.2730431215922481,0.1960188893103013,-0.08031898851950892,0.002541049755364569,-0.29414346604386726,0.2180459550187767,-0.11034426600079991,0.0038916386310514483,0.32210401270488614,0.25105551878304033,-0.15007283284713568,0.006123013832354819,-0.3631670101549214,0.31682061337952444,-0.2153633173284832,0.011238566293585444,0.44244732483414545
9,0.7192807192807192,0.17469167277231748,-0.01636598653574436,0.0005188829131268871,-0.24082817293885186,0.18642384334594017,-0.03467225566151234,0.0011733454366847345,0.2545770647110658,0.20072821650956865,-0.055531034702036776,0.0020248340962675613,-0.27115144317033907,0.21885474324407855,-0.07994477313521704,0.0031830366502911688,-0.2918815059803126,0.24320321024268948,-0.10974700366342269,0.004870004091927379,0.3192876555803282,0.27958010092879537,-0.14908142256123677,0.0076505481158588035,-0.3593965779329598,0.3516213241830854,-0.2133817334605233,0.013996311878488897,0.43631715332680726
10,0.7992007992007992,0.19283688162774357,-0.016304244790937915,0.0006349154347309627,-0.2392521832292128,0.2056851401329039,-0.034528952887397484,0.0014350025555251496,0.25277699434219064,0.22132997149256928,-0.05527635764519005,0.0024748264437881623,-0.26905670667778986,0.24112194735907586,-0.07953056708891115,0.0038872872418594857,-0.28937891634462604,0.26764675724683673,-0.10908680058112026,0.0059408944071806784,0.3161754479799597,0.3071379728731104,-0.14798786356353597,0.00931678673615419,-0.35523794582063856,0.38481666166204,-0.21120614810141553,0.01698212205263831,0.42958343244065467
11,0.8791208791208791,0.21059610609686544,-0.016236563123276752,0.0007610635648438949,-0.23752578794954532,0.22450402591550572,-0.0343719649488427,0.0017191557361669358,0.25080631387293234,0.24141463697655502,-0.054997585085850564,0.002962835704726754,-0.26676513820058995,0.262767906385224,-0.07907765293991757,0.004649674361461461,-0.2866438178821762,0.2913119048527741,-0.10836597398225906,0.007097322542209284,0.31277866159678197,0.333644391036113,-0.14679670213845344,0.011109145847862507,-0.3507086146173109,0.41627676768237554,-0.20884861264663787,0.020166968604774727,0.4222829033687894
12,0.959040959040959,0.22793729058173887,-0.016163101513078735,0.0008967413526296907,-0.23565341801773898,0.2428441519220403,-0.03420169115967523,0.0020244001294938843,0.24867041214935695,0.2609403036357251,-0.05469548861985871,0.003486268983541203,-0.2642834808813076,0.283743178007914,-0.07858741646828582,0.005465784484473603,-0.2836849953895746,0.31413831437336237,-0.10758702148768838,0.008331837417106063,0.3091094697074717,0.35902136629465553,-0.1455128189653234,0.013014265021412858,-0.345827434517011,0.44588619030923293,-0.2063219452018925,0.023520341717873275,0.41445489344050507
13,1.0389610389610389,0.24483012048014208,-0.01608403161615569,0.0010413266890172013,-0.23363982771032887,0.2606712693218303,-0.03401855948829902,0.0023492463401220878,0.2463750664758351,0.27986766967409554,-0.054370894022652175,0.004042382213508442,-0.26161895650612765,0.30400169484428746,-0.07806133792302977,0.006330957500403887,-0.2805118445912016,0.33607030466791404,-0.10675260366618494,0.009636596908710516,0.305180867477918,0.38319813107484263,-0.1441413897459852,0.01501815509679899,-0.3406144662560497,0.47354481664803205,-0.20363959600198633,0.02701067665643762,0.4061409506393258
14,1.118881118881119,0.26124612507108963,-0.015999535882902104,0.001194166001830884,-0.2314900702088694,0.2779533528947639,-0.033823024241574656,0.002692132184275751,0.2439264116515462,0.2981601937632313,-0.054024676488167236,0.0046283030067668565,-0.2587792248423997,0.3235009612168754,-0.07750098279349565,0.007240328161878292,-0.2771343158647569,0.3570571206880009,-0.10586552567154575,0.011003443896522108,0.3010065874510971,0.40611154425716767,-0.14268784390434194,0.017106352058877252,-0.3350908336544639,0.499168635993104,-0.20081550778000262,0.0306057957158945,0.3973844553311408
15,1.1988011988011988,0.2771587676831785,-0.015909806637329323,0.0013545790953571543,-0.22920947201379613,0.29466070907119646,-0.0336155636452215,0.0030514348005706623,0.2413309075679104,0.3157842280734098,-0.05365775565991128,0.005241054172234294,-0.2557723410727692,0.3422022231841052,-0.07690799219139391,0.00818886870811211,-0.27356285530218144,0.37705316283024587,-0.10492871814850521,0.012423984371718065,0.29660101096960595,0.4277064281745367,-0.14115782183414685,0.019264074727033773,-0.32927856896075447,0.5226903134107231,-0.1978639732133534,0.03427335708653085,0.38823021392685414
16,1.2787212787212787,0.29254352275169515,-0.01581504512372778,0.0015218640816601326,-0.22680360643573916,0.3107660677943538,-0.03339667734152904,0.003425482978350693,0.23859530563619016,0.3327091305868922,-0.05327109049857652,0.00587757762951224,-0.2526067116856103,0.3600706105226233,-0.07628407293412676,0.009171432146362079,-0.26980834361728107,0.39601817473767714,-0.10394521760252898,0.013889666591851849,0.29197907633826387,0.4479358325493964,-0.13955713119512603,0.02147638392327917,-0.32320045255309543,0.5440595562416555,-0.19479949168283947,0.0379813015623165,0.3787240399149616
17,1.3586413586413586,0.3073779395006447,-0.015715460528730175,0.001695302351386103,-0.22427826637718926,0.3262446578147686,-0.03316688382546098,0.0038125695688600108,0.23572661431959624,0.34890735607919976,-0.05286567403135015,0.006534758446766033,-0.2492910491910823,0.37707524961901934,-0.07563098742205879,0.01018279567061054,-0.26588203343098377,0.41391738758483243,-0.10291814643396924,0.015391860243657298,0.28715618457716996,0.4667612209916779,-0.13789170277413632,0.023728340698339425,-0.3168798486781725,0.5632432595391799,-0.19163662764049846,0.04169828757689249,0.3689123283224045
18,1.4385614385614385,0.3216416921158433,-0.015611268986548809,0.0018741635329660477,-0.22163943661786836,0.34107426518662154,-0.03292671784028551,0.004210963847127039,0.23273206404633395,0.36435452536103446,-0.052442528028322506,0.007209448734525854,-0.2458343260376619,0.3931893465161682,-0.0749505434032416,0.011217703700738072,-0.26179548547880915,0.4307216193418635,-0.10185069283977659,0.01692193457449718,0.2821481036508334,0.48415257666169653,-0.13616754643618173,0.026005161163559644,-0.3103405390141915,0.5802254211093352,-0.188389872882442,0.04539410494287344,0.35884163014841836
19,1.5184815184815186,0.33531661640338506,-0.015502692575072512,0.0020577103909951303,-0.2188932658153112,0.35523527489680884,-0.03267672775367077,0.0046189236969021285,0.22961907177889687,0.37902947258703246,-0.0520026976510972,0.00789849113531434,-0.24224572810517728,0.40839023966867904,-0.07424458371876955,0.012270910037860263,-0.257560504292359,0.4464073280337197,-0.10074609078574362,0.018471334470655375,0.27697087208265647,0.5000884248770936,-0.13439070768879688,0.02829236550413604,-0.3036065559212748,0.595006822441676,-0.18507351495737054,0.04904005795506243,0.3485582336213648
20,1.5984015984015985,0.34838673305232076,-0.015389958310337152,0.0022452036170809413,-0.21604603842795714,0.3687106957173412,-0.03241747293475389,0.005034707497211232,0.22639520551087322,0.39291427065531687,-0.05154724611787083,0.008598741660820971,-0.2385346081473659,0.42265942228836606,-0.0735149761203924,0.013337218652298042,-0.25318907390703316,0.46095661858346876,-0.09960760024896646,0.020031653498579074,0.2716407028748408,0.5145557717830749,-0.13256722537188192,0.030575918840672515,-0.2967020172846491,0.6076044781677821,-0.18170151380675537,0.052609309215797526,0.3381077592163874
21,1.6783216783216783,0.3608382577399385,-0.015273297146633683,0.0024359064695411155,-0.21310414676177883,0.38148616852792333,-0.032149521152035884,0.005456585596912308,0.22306814895547702,0.40599423494025,-0.051077249427889396,0.00930709164377556,-0.23471043954950316,0.43598253449867835,-0.07276360324924774,0.014411522649559905,-0.24869329414144933,0.4743572034417475,-0.09843848792379777,0.02159470298335445,0.266173888650427,0.5275499596717876,-0.13070309096322408,0.032842361762746554,-0.2896509648592775,0.618050863436485,-0.1782873885296153,0.05607717664328826,0.32753477521774593
22,1.7582417582417582,0.3726595984309495,-0.015152942989195372,0.002629089221920227,-0.21007406333314033,0.39354995850633645,-0.03187344601108757,0.005882851272890388,0.21964566668023128,0.41825790581689015,-0.050593791186328896,0.01002048859040759,-0.23078277075510792,0.44834932586034876,-0.07199235286063423,0.015488840996252935,-0.24408531798014038,0.48660231784266034,-0.0972420085750598,0.02315257627643173,0.26058670891603625,0.5390744410806451,-0.12880420995775554,0.035078928578236926,-0.28247720798582265,0.6263929353670058,-0.17484411589858556,0.059421377590904934,0.31688244020463213
23,1.838161838161838,0.3838413403271195,-0.01502913172601842,0.0028240333843032967,-0.20696231373051918,0.404892931727482,-0.0315898244499923,0.006311831077998503,0.216135569929861,0.42969701064560695,-0.050097957568322686,0.010735955741026044,-0.22676118070005896,0.4597535891721148,-0.07120310837468725,0.0165643526312984,-0.23937729057003668,0.4976905911731122,-0.09602138720981561,0.024697707460429028,0.2548953403105675,0.5491404753640757,-0.12687636573659358,0.03727365160041536,-0.2752041744657357,0.6326909711256644,-0.17138404193404128,0.0626222157658552,0.30619217819063427
24,1.918081918081918,0.3943762190200441,-0.014902100284925847,0.0030200356657425144,-0.2037754501459969,0.41550851684564316,-0.031299234309219236,0.00674189449632203,0.2125456833646924,0.4403064060857449,-0.049590832458110364,0.011450610170362337,-0.22265523557303585,0.4701930667828781,-0.07039773982672824,0.017633427637287955,-0.23458129031329575,0.5076258765792088,-0.09477980222377833,0.026222923850528188,0.2491157706568101,0.557766752957343,-0.12492518629102853,0.03941545012280226,-0.26785477025841015,0.6370172507707987,-0.1679188074826146,0.06566270859325142,0.29550339127912206
25,1.998001998001998,0.4042590824861974,-0.014772085721491498,0.0032164116506955536,-0.20052002573441197,0.4253926526571192,-0.031002251991240192,0.0071714628355777285,0.2088838129250708,0.4500840017946236,-0.04907349279616258,0.012161679285379638,-0.2184744471982984,0.47966933096751224,-0.06957809528404975,0.01869165520117318,-0.22970927250456144,0.5164170415412751,-0.09352036966078267,0.027721491776654773,0.24326371757046109,0.5649789539731239,-0.1229561141082148,0.041494203098259005,-0.26045124949842513,0.6394546174746923,-0.16445928836157778,0.06852865471315193,0.284853213649549
26,2.0779220779220777,0.41348684263893665,-0.014639324342908504,0.003412499167109438,-0.19720256994380278,0.4345437224501312,-0.030699450223697942,0.007599017299211471,0.20515771501368185,0.45903066673925197,-0.04854700416370041,0.012866515605718783,-0.21422823331081708,0.48818764021060673,-0.06874599278810666,0.01973486815147892,-0.2247730159204278,0.5240777227093718,-0.09224612870403812,0.029187155264878677,0.23735455230542465,0.5708092490324302,-0.12097437946105948,0.04350080493024111,-0.25301509613021744,0.6400949507917496,-0.16101555023892203,0.0712086433041839,0.27427630951494036
27,2.157842157842158,0.4220584172167264,-0.014504050872323485,0.003607661328585694,-0.19382956494574144,0.4429624761445858,-0.030391395938330738,0.00802310619378472,0.20137506716757195,0.46715011950011415,-0.0480124166303385,0.01356260974025306,-0.20992587996519435,0.4957567735037277,-0.06790321287266132,0.020759163919505663,-0.21978407272336575,0.5306260487870358,-0.09096002849658562,0.030614167376447794,0.23140322942736335,0.5752957512797587,-0.11898497727663941,0.04542720418565817,-0.24556691822740187,0.6390375901356105,-0.15759681803845554,0.07369400878278452,0.26380471644872944
28,2.237762237762238,0.42997466283958075,-0.014366497657573347,0.0038012892378468006,-0.19040742327834806,0.45065194130488867,-0.030078648276183603,0.008442351240297028,0.19754344037045504,0.47444880407651696,-0.0474707608867044,0.014247601501782642,-0.20557650628905141,0.502388844986463,-0.06705149169954712,0.02176092183311335,-0.21475372199264015,0.5360843356669744,-0.08966491636599662,0.03199731410451146,0.2254242228112001,0.5784819293262257,-0.11699264768751694,0.04726642543497049,-0.23812635581176833,0.6363877455085023,-0.1542114593066491,0.07597873603166863,0.25346773423246177
29,2.317682317682318,0.4372383001068872,-0.014226893927664798,0.0039928043434123575,-0.18694246679864854,0.4576173241736504,-0.029761756727918566,0.008855452970948337,0.19367027313383894,0.4809357528094372,-0.04692304467989056,0.014919289130143763,-0.20118903175925187,0.5080991014445233,-0.06619251484454634,0.022736816712226098,-0.2096929271417423,0.5404787583466701,-0.08836352750542174,0.03333193086780035,0.2194314683551274,0.580415991375145,-0.11500186030072197,0.049012574801043755,-0.23071200272121462,0.6322549308661737,-0.15086698066767906,0.07805932258762321,0.24329185818561153
30,2.3976023976023977,0.4438538316390821,-0.01408546509973616,0.004181660445914025,-0.18344090702457444,0.46386590192246924,-0.029441259416300398,0.009261195205283172,0.18976284745301158,0.4866224381189276,-0.0463702495655483,0.015575636621393198,-0.19677214614596222,0.5129057053157277,-0.0653279117566069,0.02368382879377561,-0.2046122974266684,0.543839004375383,-0.08705847614016225,0.03461391177335363,0.21343831369617142,0.5811502509974779,-0.11301680215202384,0.050660830140279556,-0.2233413428054139,0.6267514524776919,-0.14757003623624265,0.07993460511828948,0.23330075485862678
31,2.4775224775224776,0.44982745398349616,-0.0139424321386451,0.004367345354767316,-0.17990882693061305,0.46940690734792156,-0.029117681526207067,0.009658448611481536,0.185828266721333,0.4915226148081368,-0.045813327986402815,0.01621477918674994,-0.19233428223572685,0.5168295059444653,-0.0644592509044262,0.024599250069115154,-0.199522053693128,0.5461979137023206,-0.08575224818653603,0.03583971194320306,0.2074574751033016,0.5807404849400924,-0.11104136925035867,0.05220741707616801,-0.21603070046171374,0.6199909805109117,-0.14432644666142425,0.0816055580217154,0.2235152770439767
32,2.5574425574425574,0.45516696431137654,-0.013798010970742002,0.004549382199920514,-0.1763521642450685,0.4742514072563871,-0.02879153388581952,0.010046173369594315,0.18187343566382447,0.4956521547146176,-0.04525320068301862,0.0168350268891822,-0.1878835914110236,0.519893801866106,-0.0635880356154817,0.02548068716782849,-0.19443199845453452,0.5475911098076727,-0.08444719538844081,0.03700634330960634,0.20150100161605997,0.5792452929821489,-0.10907916156058177,0.05364957234790873,-0.2087952052699302,0.6120872271537751,-0.14114122734226092,0.08307507210168817,0.2139535143178318
33,2.6373626373626373,0.45988166282917026,-0.013652411952823946,0.004727330407070534,-0.17277669628128975,0.47841217578116374,-0.028463311701006116,0.01042342096361666,0.1779050423291637,0.49902887549202257,-0.04469075443883617,0.01743486652753229,-0.18342792213063797,0.5221240968954954,-0.06271570060404573,0.026326060967348384,-0.18935149033758253,0.5480566269071229,-0.08314553089713259,0.038111364377450004,0.19558024639238458,0.5767254692316023,-0.1071334812234243,0.05498549611943861,-0.2016487702508641,0.603152749203662,-0.13801862428586506,0.08434772104169513,0.20463087478382702
34,2.717282717282717,0.46398225181336167,-0.013505839396724685,0.004900786348036311,-0.16918802632025393,0.4819035638598845,-0.028133493443353103,0.01078933513833217,0.17392954215803078,0.501672365282703,-0.0441268401578868,0.01801296185756111,-0.1789748013232607,0.523547852739701,-0.061843609176728605,0.02713360314710826,-0.18428942287926528,0.5476345378328387,-0.08184932624171878,0.039152864528994476,0.18970584513099423,0.5732433934119843,-0.10520733377061947,0.05621429501460825,-0.1946040830656093,0.5932978875486639,-0.13496215606779502,0.08542952287528295,0.1955601933532523
35,2.797202797202797,0.46748073215517577,-0.013358491149487088,0.005069383680885843,-0.16559157154767096,0.4847413660709091,-0.0278025398908219,0.011143152064754951,0.16995314412570192,0.5036038049954144,-0.043562271270222636,0.018568152256033407,-0.17453141867634842,0.5241942407579432,-0.06097305109677208,0.027901849938522832,-0.17925420760935803,0.5463665869198823,-0.08056050962202217,0.040129443504128275,0.18388770134352864,0.5688624496743819,-0.1033034320612005,0.05733591770297399,-0.1876726092958063,0.5826298506201314,-0.1319746603949254,0.08632770289701909,0.18675186175407707
36,2.877122877122877,0.4703902982703363,-0.013210558228590729,0.0052327933969065045,-0.16199255253548936,0.4869426859848811,-0.02747089331865153,0.011484199764686306,0.1659817989379113,0.5048457898342583,-0.042997822457009525,0.019099449947800266,-0.17010461377390618,0.5240938953551884,-0.06010524108176259,0.028629633347601675,-0.17425376130642278,0.5442958318786243,-0.07928086544202292,0.04104018672839344,0.17813497817120205,0.5636464793300852,-0.10142420264214423,0.058351084861108495,-0.18086460680201863,0.5712519439585804,-0.1290583438546349,0.08705046354756706,0.17821397549580356
37,2.957042957042957,0.4727252321905982,-0.013062224511272074,0.005390723593581992,-0.1583959842453737,0.48852580113385435,-0.02713897683688248,0.011811896850358664,0.16202118924165143,0.5054221516377095,-0.04243422868445791,0.019606035926693525,-0.16570086601086656,0.5232786713253503,-0.0592413179037252,0.029316070145342557,-0.16929549727396453,0.5414662982254443,-0.07801203499116884,0.04188463718159456,0.1724560963713759,0.5576592726860761,-0.09957179422266191,0.05926121528218471,-0.17418915004984134,0.5592629436869133,-0.12621483355100607,0.08760676580855305,0.16995249320261208
