,Epsilons,A_0,E/M
0.1,-0.16949635904074162,-0.016627067105694674,0.9915251820479629
0.2,-0.1773671304703576,-0.03527636500741651,0.9822632869529643
0.5,-0.21382868518297332,-0.11251548613619536,0.9465428287042567
0.7,-0.2781469451618995,-0.2221929458523835,0.9026485691933352
0.74,-0.32960234881410383,-0.2935627716129487,0.8780471309387816
0.742,-0.33952198983985243,-0.30607428642145784,0.8740373417694147
0.7427,-0.3474002232886707,-0.3157619753327018,0.8709929270817521
