,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U Bar of 0.5,A of 0.5,B of 0.5,U Bar of 0.7,A of 0.7,B of 0.7,U Bar of 0.74,A of 0.74,B of 0.74,U Bar of 0.742,A of 0.742,B of 0.742,U Bar of 0.7427,A of 0.7427,B of 0.7427
0,0.0,0.0,-0.01662736289166146,0.0,0.0,-0.0352771186320031,0.0,0.0,-0.11252096759060437,0.0,0.0,-0.22223731214612885,0.0,0.0,-0.29388406666480715,0.0,0.0,-0.3067511546872686,0.0,0.0,-0.3190068599707512,0.0
1,0.01998001998001998,0.004987449507557212,-0.01662735788699323,6.166161010536544e-07,0.005332982528383037,-0.03527709435222935,1.3970222496801237e-06,0.007028496610457457,-0.1125206308470142,5.854534772746637e-06,0.010370428517966627,-0.22223527202378848,1.710995640613709e-05,0.013348793081839228,-0.2938793070119146,2.9330087111875427e-05,0.013966511815473029,-0.3067456929707513,3.2086612727867485e-05,0.014581065691474113,-0.3190006536193843,3.489939281536725e-05
2,0.03996003996003996,0.009974250361388354,-0.01662672625769016,1.8496897442517788e-06,0.010665219049398223,-0.03527562449487204,4.1906852888410744e-06,0.014055657440176866,-0.11251376616300318,1.756154296245203e-05,0.02073776851464626,-0.2222120425071232,5.1321055630214606e-05,0.0266922073340465,-0.2938357005864322,8.797059909149181e-05,0.027927077446615812,-0.3066972244019841,9.623725411132699e-05,0.02915558802730886,-0.31894713901655547,0.00010467243712343977
3,0.05994005994005994,0.014959754087757042,-0.016625673651565646,3.904389341681003e-06,0.015995963772583045,-0.03527317500607217,8.84577132810403e-06,0.02108014718634789,-0.11250232675703344,3.706769523070904e-05,0.031098933029335384,-0.2221733359313351,0.00010831581847446086,0.04002486746577973,-0.2937630470861613,0.00018565174472707694,0.04187575482499075,-0.30661647156765387,0.00020309405492831766,0.04371702841012765,-0.3188579808163033,0.00022089138008274964
4,0.07992007992007992,0.01994331257281668,-0.016624200233076914,6.780079244832702e-06,0.021324471341147115,-0.03526974629815151,1.5360746406426076e-05,0.028100631500934194,-0.11248631527190495,6.436459737145277e-05,0.04145083821161224,-0.22211916662450173,0.00018805775275220475,0.05334140522558408,-0.2936613835837977,0.00032229133893806603,0.055806610066666484,-0.306503478163406,0.00035256247119194945,0.058258857701377245,-0.3187332300499052,0.00038344830683985305
5,0.0999000999000999,0.024924278242342772,-0.01662230623249609,1.0475870300177733e-05,0.02664999704858377,-0.035265338948723406,2.3733465638659654e-05,0.03511577746817885,-0.11246573541574886,9.94405316332981e-05,0.05179040488338701,-0.22204955471462703,0.0002904960433313651,0.06663646294967975,-0.29353076217088186,0.0004977751276355403,0.06971372160056932,-0.30635830558684407,0.0005445111064621011,0.07277456099552418,-0.3185729584216461,0.0005921932807641441
6,0.11988011988011987,0.029902004241216404,-0.016619991945743172,1.4990620131414275e-05,0.03197179705495523,-0.03525995370003809,3.396117344661238e-05,0.0421242540810269,-0.11244059195262932,0.00014228044761434836,0.062114560092926444,-0.22196452605143283,0.0004155654489910248,0.07990469708243694,-0.2933712497231313,0.0007119564688201074,0.08359118426219198,-0.30618103265487545,0.0007787713283654943,0.08725764235168346,-0.318377257972121,0.000846933888198037
7,0.13986013986013987,0.03487584461256309,-0.016617257734281677,2.0322933717126484e-05,0.037289128602772545,-0.035253591458705685,4.604050496272534e-05,0.049124732716741684,-0.11241089070031243,0.00019286597027709442,0.07242023866742477,-0.22186411218909563,0.0005631863418492854,0.09314078169501581,-0.2931829278416917,0.0009646564354898648,0.0974331133853748,-0.30597175553068556,0.0010551373910515343,0.10170162952317761,-0.31814624098842015,0.0011474353831363035
8,0.15984015984015984,0.039845154476460774,-0.016614104024993668,2.647116411280155e-05,0.04260125023237948,-0.035246253295370844,5.996748783127919e-05,0.05611588761154725,-0.11237663852774415,0.0002511754112982116,0.0827043847630834,-0.2217483503665835,0.0007332647691947078,0.10633941199913195,-0.29296589278493995,0.0012556639822394037,0.11123364888841604,-0.3057305876386692,0.0013733666338824032,0.11610007868042112,-0.3178800398991578,0.0014934209222382318
9,0.1798201798201798,0.04480929020816269,-0.016610531310031547,3.343341330568892e-05,0.047907421996711406,-0.035237940444324545,7.573754434808374e-05,0.06309639633402282,-0.11233784335199494,0.0003171837827182901,0.0929639534120898,-0.22161728348368448,0.0009256925287409883,0.11949530785450195,-0.2927202553855699,0.0015847361488530872,0.12498695935280367,-0.3054576595610912,0.001733179724339977,0.13044657912518248,-0.31757880714706804,0.0018845718522212352
10,0.1998001998001998,0.0497676096157041,-0.016606540146646684,4.1207533199917e-05,0.05320690567537887,-0.03522865430305415,9.334549392816875e-05,0.0700649402571025,-0.1122945141346891,0.0003908628127247457,0.10319591206595355,-0.22147096007292263,0.0011403472559060974,0.1326032172687402,-0.2924461409536501,0.0019515982968155666,0.13868724609306204,-0.30515311891732944,0.0021342609402791803,0.14473475799432559,-0.31724271504021045,0.0023205280438846365
11,0.21978021978021978,0.05471947211684177,-0.016602131156995298,4.97911267308869e-05,0.05849896498790936,-0.03521839643173287,0.00011278555589769844,0.07702020502842263,-0.11224666087793812,0.0004721809635223629,0.11339724213458136,-0.22130943426754257,0.0013770925227851363,0.14565791988835852,-0.2921436891662413,0.0023559443778601594,0.1523287472161587,-0.30481713022641915,0.002576258490497118,0.15895828495126818,-0.3168719555826555,0.002800888271570008
12,0.23976023976023975,0.05966423891524921,-0.016597305027921682,5.9181549107867426e-05,0.06378286580612641,-0.03520716855264935,0.0001340513526072737,0.0839608810388629,-0.11219429461978968,0.0005611034512696459,0.12356494052057472,-0.22113276576566915,0.0016357779486995954,0.15865423047956018,-0.2918130539439234,0.0027974372343228388,0.16590574166883504,-0.3044498747533312,0.0030587848733662363,0.17311087686313828,-0.31646674028517785,0.0033252106377908756
13,0.2597402597402597,0.0646012731758562,-0.01659206251071904,6.93759091838571e-05,0.06905787636548012,-0.035194972549578075,0.0001571359128641994,0.09088566388902157,-0.11213742742919991,0.0006575922680639181,0.1336960211480691,-0.2209410197907089,0.001916239322256106,0.17158700239732783,-0.2914544033144634,0.003275708931229743,0.17941255327115316,-0.30405155033927134,0.0035814172734739175,0.18718630246153323,-0.3160272999563139,0.003893013042996334
