,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U tilde of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U tilde of 0.2,U Bar of 0.3,A of 0.3,B of 0.3,U tilde of 0.3,U Bar of 0.4,A of 0.4,B of 0.4,U tilde of 0.4,U Bar of 0.5,A of 0.5,B of 0.5,U tilde of 0.5,U Bar of 0.6,A of 0.6,B of 0.6,U tilde of 0.6,U Bar of 0.7,A of 0.7,B of 0.7,U tilde of 0.7
344,27.492507492507492,1.7538015494264472e-05,-0.0018221644529452473,0.0018221649156345463,-1.747421750331272e-05,1.127024727174334e-05,-0.0036521809602389904,0.0036521821338363725,-1.11882252102034e-05,6.742266300693986e-06,-0.0054919227853325705,0.005491925231136569,-6.668615492636454e-06,3.6439294933220878e-06,-0.007344538994428797,0.007344543392931639,3.590794717731741e-06,1.6824469746521022e-06,-0.009215966993190064,0.009215973015212866,1.6517202606139515e-06,5.831376858210615e-07,-0.011119909001073515,0.011119916241508664,5.703119563548957e-07,9.194212406367155e-08,-0.013108380062392608,0.013108392644600276,8.956302115018248e-08
345,27.57242757242757,1.682540951007843e-05,-0.0018168732078303934,0.0018168736705626487,-1.6764381171959618e-05,1.0799008880660089e-05,-0.0036415562816821574,0.0036415574553150527,-1.0720644179553635e-05,6.451218535089731e-06,-0.005475916673188601,0.005475919119011682,-6.38095132426417e-06,3.4807880250640605e-06,-0.0073230938004957054,0.0073230981990059845,3.4301792519900926e-06,1.6037770098628173e-06,-0.00918900705031528,0.009189013072340066,1.5745719524987487e-06,5.543006436115815e-07,-0.011087317338577969,0.011087324579013402,5.421445035332128e-07,8.696943051237804e-08,-0.013069883766545732,0.013069896348753409,8.472552446369072e-08
346,27.652347652347654,1.6141520227473706e-05,-0.0018116126034562322,0.0018116130662279087,-1.6083141673794805e-05,1.0347329855911587e-05,-0.0036309932412593613,0.0036309944149247667,-1.0272459849032241e-05,6.172653849875221e-06,-0.005460003589860646,0.005460006035701145,-6.105615104124147e-06,3.32491021296863e-06,-0.0073017734790074475,0.007301777877524493,3.27670753683753e-06,1.5287687401122469e-06,-0.00916220438626811,0.009162210408294692,1.50101005633111e-06,5.268845283532725e-07,-0.011054916173088895,0.011054923413524586,5.153630354991295e-07,8.226504484851436e-08,-0.013031612930670004,0.01303162551287769,8.014865155132164e-08
347,27.732267732267733,1.5485201529045633e-05,-0.0018063823744375613,0.0018063828372454139,-1.5429358060922892e-05,9.914405267328883e-06,-0.0036204913041373863,0.003620492477832552,-9.842874502242307e-06,5.906040817418706e-06,-0.005444182726654335,0.005444185172510735,-5.842082500777064e-06,3.17597469842739e-06,-0.007280576942438186,0.007280581340961388,3.1300638957636327e-06,1.457252618820796e-06,-0.009135557628714224,0.009135563650742435,1.430868746071511e-06,5.008196082639609e-07,-0.01102270383923433,0.011022711079670252,4.898996430091478e-07,7.781452770081186e-08,-0.012993565579771724,0.012993578161979416,7.581839987933005e-08
348,27.812187812187812,1.4855352520135073e-05,-0.001801182258445092,0.0018011827212861423,-1.4801934386158573e-05,9.499462978650797e-06,-0.003610049941652851,0.0036100511153752597,-9.431122897855121e-06,5.650870435518216e-06,-0.005428453284221557,0.00542845573009247,-5.589851284493961e-06,3.033674236237216e-06,-0.007259503115854236,0.007259507514383039,2.989946496919474e-06,1.3890669035368246e-06,-0.009109065421239146,0.009109071443268831,1.3639898161541425e-06,4.7603955597631563e-07,-0.010990678690998807,0.010990685931434938,4.65689726268687e-07,7.360421859970623e-08,-0.012955739761858823,0.012955752344066523,7.172152087128546e-08
349,27.89210789210789,1.4250915767481797e-05,-0.001796011996161591,0.001796012459033105,-1.419981795117651e-05,9.101762328476013e-06,-0.003599668631223495,0.0035996698049708415,-9.03647096459235e-06,5.406655193808689e-06,-0.00541281447242582,0.005412816918309983,-5.348440408353413e-06,2.8977150802092517e-06,-0.0072385509367323365,0.007238555335266235,2.8560667514073422e-06,1.3240572981371684e-06,-0.009082726423118059,0.00908273244514908,1.300222332759494e-06,4.5248128833153383e-07,-0.010958839101442939,0.010958846341879259,4.4267183955946487e-07,6.962118630118341e-08,-0.012918133547606967,0.012918146129814671,6.78454718562964e-08
350,27.972027972027973,1.367087560938983e-05,-0.0017908713312387735,0.0017908717941382418,-1.3621997625754642e-05,8.72059286021584e-06,-0.003589346856260992,0.003589348030031166,-8.658214544617848e-06,5.172928175985231e-06,-0.005397265510209947,0.005397267956106204,-5.1173891245184505e-06,2.7678163933995883e-06,-0.007217719354781059,0.007217723753319592,2.728148735621882e-06,1.2620766174363108e-06,-0.009056539309089609,0.009056545331121841,1.2394223069378319e-06,4.300848030500727e-07,-0.010927183462427856,0.010927190702864346,4.2078753272856903e-07,6.58531910972633e-08,-0.012880745030031442,0.012880757612239151,6.417837967117606e-08
351,28.051948051948052,1.3114256525582398e-05,-0.0017857600102549338,0.0017857604731800533,-1.306750222633919e-05,8.355273104939028e-06,-0.003579084106085259,0.003579085279876328,-8.295678189214544e-06,4.9492421980087e-06,-0.005381805625466033,0.0053818080713733275,-4.8962561358703685e-06,2.643709689708481e-06,-0.007197007331765292,0.007197011730308043,2.6059286443044893e-06,1.2029844499551563e-06,-0.009030502769133593,0.009030508791166921,1.181452365779678e-06,4.087930320174968e-07,-0.010895710184344414,0.010895717424781057,3.999812088521308e-07,6.228865463926165e-08,-0.012843572324164738,0.012843584906372451,6.070901156278159e-08
352,28.13186813186813,1.2580121570906362e-05,-0.0017806777826733012,0.001780678245621958,-1.2535398958083623e-05,8.005149414442335e-06,-0.0035688798758402285,0.003568881049650424,-7.948214004111135e-06,4.735168980377636e-06,-0.005366434054907633,0.005366436500825003,-4.684618781116291e-06,2.525138290686878e-06,-0.007176413841333745,0.007176418239880331,2.4891542583930403e-06,1.1466468588425298e-06,-0.009004615508252486,0.009004621530286808,1.1261814609148504e-06,3.8855169668247115e-07,-0.010864417695847058,0.010864424936283838,3.80199983891121e-07,5.8916619840586793e-08,-0.012806613566739693,0.01280662614894741,5.742673640236356e-08
353,28.21178821178821,1.2067570872733344e-05,-0.001775624400801104,0.001775624863771358,-1.2024791920216905e-05,7.669594836639205e-06,-0.0035587336664110627,0.003558734840238765,-7.6152005366184295e-06,4.530298359109997e-06,-0.005351150043944141,0.005351152489870706,-4.482072257976327e-06,2.4118568131037786e-06,-0.007155937868849393,0.007155942267399468,2.3775844430076406e-06,1.092936084217802e-06,-0.00897887624625671,0.008978882268291933,1.0734845782785408e-06,3.693091733000817e-07,-0.010833304443592276,0.010833311684029179,3.6139355590908374e-07,5.572671860235046e-08,-0.012769866915878097,0.012769879498085817,5.432149350317403e-08
354,28.291708291708293,1.1575740184140815e-05,-0.0017705996197493288,0.001770600082739399,-1.153482066685944e-05,7.348008040022375e-06,-0.003548644984342771,0.003548646158186497,-7.296041711293464e-06,4.334237525072023e-06,-0.005335952846557301,0.00533595529249226,-4.288228874210048e-06,2.303630675192825e-06,-0.0071355784112228276,0.007135582809776077,2.270988663674339e-06,1.0417302555283689e-06,-0.008953283717553571,0.00895328973958961,1.023242457588689e-06,3.510163664731116e-07,-0.010802368891981516,0.010802376132418532,3.4351408234310993e-07,5.270913547657524e-08,-0.01273333055078464,0.012733343132992363,5.1383757459312295e-08
355,28.371628371628372,1.1103799488961105e-05,-0.0017656031973931601,0.001765603660401413,-1.1064658819395129e-05,7.03981227825855e-06,-0.0035386133417602095,0.003538614515618602,-6.9901658052633205e-06,4.1466103013764005e-06,-0.005320841725179825,0.005320844171122445,-4.102717336111601e-06,2.2002356268062347e-06,-0.00711533447674844,0.007115338875304577,2.1691465259497524e-06,9.929131245939063e-07,-0.008927836670939807,0.008927842692976584,9.753413320237006e-07,3.3362658092592166e-07,-0.010771609522908518,0.010771616763345634,3.2651605548204547e-07,4.985458686494796e-08,-0.012697002671446102,0.012697015253653828,4.8604518110703894e-08
356,28.45154845154845,1.0650951663985981e-05,-0.0017606348943330903,0.0017606353573580257,-1.0613512735674604e-05,6.744454393585632e-06,-0.003528638256289435,0.0035286394301612513,-6.697024461897825e-06,3.96705644128049e-06,-0.005305815950576057,0.005305818396525669,-3.925182057101457e-06,2.1014572941342403e-06,-0.007095205084943386,0.00709520948350215,2.0718473292463463e-06,9.463738081174584e-07,-0.008902533869397652,0.008902539891435097,9.296726770881279e-07,3.1709540921327455e-07,-0.010741024835510928,0.010741032075948136,3.1035619347854687e-07,4.7154283582195405e-08,-0.012660881498335682,0.01266089408054341,4.5975244275736625e-08
357,28.53146853146853,1.0216431192366916e-05,-0.0017556944738566812,0.001755694936896923,-1.0180620230117105e-05,6.461403864686854e-06,-0.0035187192509803845,0.003518720424864487,-6.416091748474521e-06,3.7952309611795236e-06,-0.005290874801724665,0.005290877247680659,-3.7552825008640133e-06,2.007090753524442e-06,-0.007075189266389274,0.007075193664950427,1.9788896491957106e-06,9.020065395264827e-07,-0.008877374089894365,0.008877380111932415,8.861329685373235e-07,3.013806172144867e-07,-0.010710613345926151,0.010710620586363441,2.94993329137884e-07,4.4599912502658925e-08,-0.012624965272122353,0.012624977854330081,4.34878660716269e-08
358,28.611388611388612,9.799502928553035e-06,-0.0017507817019009708,0.0017507821649552558,-9.765249345057584e-06,6.190151890695287e-06,-0.003508855854230854,0.003508857028126201,-6.146863249557275e-06,3.6308035012585017e-06,-0.005276017565703302,0.00527602001166512,-3.5926925516835388e-06,1.916940113448146e-06,-0.007055286062576531,0.007055290461139857,1.8900809279014792e-06,8.59710435381009e-07,-0.00885235612318515,0.00885236214522375,8.446234545116067e-07,2.864420404592368e-07,-0.01068037358705133,0.010680380827488694,2.803883092542636e-07,4.2183606321791644e-08,-0.01258925225338516,0.012589264835592891,4.113474563392878e-08
359,28.69130869130869,9.39946090791672e-06,-0.0017458963470155066,0.0017458968100826757,-9.366697166518547e-06,5.930210511335548e-06,-0.0034990475997117537,0.0034990487736173918,-5.888855196103401e-06,3.473457710228614e-06,-0.0052612435375752045,0.005261245983542338,-3.4370999084507085e-06,1.8308181223124882e-06,-0.0070354945257513814,0.007035498924316684,1.8052370895384113e-06,8.193892729830047e-07,-0.008827478773619401,0.008827484795658497,8.050499385799173e-07,2.7224148123521515e-07,-0.010650304108307383,0.010650311348744813,2.6650389466220014e-07,3.989792181615794e-08,-0.012553740722332353,0.012553753304540085,3.8908656107814295e-08
360,28.77122877122877,9.01562720015978e-06,-0.001741038180325998,0.0017410386434049876,-8.984288683507879e-06,5.681111762968609e-06,-0.0034892940262936135,0.0034892952002086703,-5.641603630074776e-06,3.3228906572699217e-06,-0.0052465520202776995,0.0052465544662496835,-3.2882055054368967e-06,1.74854578935069e-06,-0.007015813718765402,0.007015818117332503,1.7241821687175924e-06,7.809512763745441e-07,-0.008802740858950194,0.00880274688098974,7.673225709353069e-07,2.587426147146374e-07,-0.010620403475407022,0.010620410715844512,2.5330466906814234e-07,3.7735814718077966e-08,-0.012518428978525252,0.012518441560732986,3.680275732551717e-08
361,28.85114885114885,8.647350812268751e-06,-0.0017362069754985733,0.0017362074385884074,-8.617375696596074e-06,5.442406868682629e-06,-0.0034795946779743138,0.0034795958518979903,-5.4046636027165e-06,3.178812268592412e-06,-0.005231942324512562,0.005231944770488973,-3.1457229572838072e-06,1.6699520244545589e-06,-0.006996242714927589,0.006996247113496326,1.6467479574064427e-06,7.443089125668044e-07,-0.008778141210146988,0.008778147232186942,7.313556495568226e-07,2.4591089517709593e-07,-0.010590670270126655,0.0105906775105642,2.40756947931457e-07,3.5690618319334256e-08,-0.012483315340606775,0.012483327922814511,3.481057510754617e-08
362,28.931068931068932,8.294006630371991e-06,-0.0017314025087046298,0.0017314029718044127,-8.265335765167668e-06,5.213665458718271e-06,-0.003469949103808017,0.003469950277739582,-5.177608402824533e-06,3.0409447854096083e-06,-0.005217413768638209,0.00521741621461866,-3.0093780250436804e-06,1.5948732898157535e-06,-0.006976780597858895,0.0069767849964291195,1.5727736633763872e-06,7.0937869351517e-07,-0.008753678671211452,0.008753684693251775,6.970674269360202e-07,2.3371347113804904e-07,-0.010561103090082128,0.010561110330519721,2.288286960208598e-07,3.3756029088866264e-08,-0.012448398146034514,0.012448410728242251,3.292598739385556e-08
363,29.01098901098901,7.954994404278508e-06,-0.0017266245585862666,0.0017266250216951763,-7.927571197118039e-06,4.994474823433701e-06,-0.00346035685783528,0.003460358031774065,-4.96002881719898e-06,2.9090222486681767e-06,-0.005202965678563685,0.005202968124547823,-2.8789081085651834e-06,1.5231532696251026e-06,-0.006957426461349193,0.0069574308599207706,1.5021055863465404e-06,6.760809918024059e-07,-0.008729352098996357,0.008729358121037015,6.643799301957581e-07,2.2211910235431738e-07,-0.010531700548508195,0.010531707788945834,2.1748944676859865e-07,3.192607882427703e-08,-0.012413675750818278,0.012413688333026017,3.114319723055414e-08
364,29.09090909090909,7.629737770507327e-06,-0.001721872906222287,0.0017218733693395696,-7.603508076823434e-06,4.784439197171273e-06,-0.003450817499014323,0.0034508186729597145,-4.75153242166307e-06,2.7827900002671716e-06,-0.005188597387644392,0.005188599833631896,-2.7540617550725144e-06,1.4546425547860398e-06,-0.006938179409216608,0.006938183807789416,1.4345968088283777e-06,6.443398633302972e-07,-0.008705160363027497,0.008705166385068458,6.332187880233815e-07,2.110980794174508e-07,-0.010502461274041678,0.010502468514479356,2.067102241200026e-07,3.019512000389057e-08,-0.012379146529262027,0.012379159111469768,2.9456718620587417e-08
365,29.170829170829172,7.317683310844066e-06,-0.0017171473350947627,0.0017171477982197262,-7.292595328435198e-06,4.5831790704779274e-06,-0.0034413305911534285,0.003441331765104866,-4.551742900123831e-06,2.6620042066533223e-06,-0.0051743082365795605,0.005174310682570135,-2.634598189769185e-06,1.3891983405626362e-06,-0.006919038555169178,0.006919042953743106,1.3701068996264638e-06,6.140828793519615e-07,-0.008681102345328541,0.008681108367369779,6.035130667140798e-07,2.0062215261922638e-07,-0.010473383910508218,0.010473391150945931,1.9646347342587189e-07,2.855781281192142e-08,-0.012344808873710091,0.012344821455917834,2.7861363998532546e-08
366,29.25074925074925,7.018299652864571e-06,-0.0017124476310561444,0.001712448094188154,-6.9943038209198795e-06,4.390330528729323e-06,-0.003431895702844456,0.003431896876801426,-4.3602993897437184e-06,2.5464314018391693e-06,-0.0051600975733113955,0.005160100019304771,-2.5202868655503515e-06,1.3266841362752861e-06,-0.006900003022668805,0.006900007421243751,1.3085016291257695e-06,5.852409624156643e-07,-0.008657176940248801,0.008657182962290288,5.751951099928498e-07,1.9066445771002045e-07,-0.010444467116712569,0.010444474357150313,1.8672298925874624e-07,2.70091008317909e-08,-0.01231066119429761,0.012310673776505352,2.635222064176773e-08
367,29.33066933066933,6.731076599566479e-06,-0.0017077735822969137,0.0017077740454353868,-6.708125502034194e-06,4.205544616942205e-06,-0.003422512407397446,0.003422513581359479,-4.176855852014809e-06,2.435848053925384e-06,-0.005145964752925887,0.005145967198921819,-2.4109070358692225e-06,1.2669694874571687e-06,-0.0068810719447974416,0.006881076343373313,1.2496526967780353e-06,5.577482344630462e-07,-0.00863338305429383,0.008633389076335542,5.482003907194016e-07,1.811994504834224e-07,-0.010415709566232348,0.01041571680667012,1.7746385183980918e-07,2.5544199213392e-08,-0.012276701918705099,0.012276714500912842,2.492463924130565e-08
