,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U Bar of 0.5,A of 0.5,B of 0.5,U Bar of 0.7,A of 0.7,B of 0.7,U Bar of 0.74,A of 0.74,B of 0.74,U Bar of 0.742,A of 0.742,B of 0.742,U Bar of 0.7427,A of 0.7427,B of 0.7427
0,0.0,0.0,-0.016627099336216474,0.0,0.0,-0.03527644640488763,0.0,0.0,-0.11251607422289202,0.0,0.0,-0.22219770513983378,0.0,0.0,-0.2935982867258157,0.0,0.0,-0.3061455595641217,0.0,0.0,-0.3159947046390169,0.0
1,0.009995002498750625,0.0024949308540463656,-0.016627098083885978,1.54303239176532e-07,0.002667771580895753,-0.03527644032937123,3.4959136033932103e-07,0.0035158411337191634,-0.11251598996699166,1.4649669134971426e-06,0.005186786536734751,-0.22219719491775225,4.28015761693021e-06,0.006670462991806967,-0.2935970994905138,7.32447245223152e-06,0.006971263369726959,-0.3061442017063193,7.995390675409741e-06,0.007216717354312491,-0.315993199369734,8.555364895619107e-06
2,0.01999000499750125,0.004989780507327177,-0.016626940023705586,4.6289978800917466e-07,0.0053354497748233825,-0.035276072511725556,1.0487501928759568e-06,0.007031515062651854,-0.11251427223748209,4.3947716629918855e-06,0.010373186607134283,-0.22219138414437176,1.283992121675488e-05,0.013340254277498274,-0.2935862134754902,2.1972190042464403e-05,0.013941786048712594,-0.30613213294034375,2.3984767141872395e-05,0.014432634833575864,-0.3159801284270021,2.5664533855631838e-05
3,0.029985007496251874,0.007484467764714624,-0.016626676596921384,9.772008671523535e-07,0.008002941201625792,-0.03527545949944109,2.2139510904098883e-06,0.010546854596971559,-0.11251140946354768,9.277433369912828e-06,0.015558813793711363,-0.2221817001031919,2.7104708001406942e-05,0.020008702261391505,-0.29356807160664317,4.638174119895539e-05,0.020910827474158362,-0.30611202007726857,5.0629936568423705e-05,0.021646952706478453,-0.3159583455002352,5.41756026971035e-05
4,0.0399800099950025,0.009978911442361528,-0.016626307813834177,1.697166653772968e-06,0.010670152494725929,-0.035274601318343535,3.8450979512046225e-06,0.01406169257677709,-0.11250740181071218,1.6112426152560896e-05,0.020743281776353064,-0.22216814369122878,4.707223260408984e-05,0.026675135567478667,-0.29354267619779445,8.054799252004295e-05,0.027877647337708363,-0.3060838658333255,8.792501383350881e-05,0.028858871527478274,-0.315927853666946,9.408202538241248e-05
5,0.04997501249375313,0.012473030373328484,-0.01662583368887085,2.6227414213908906e-06,0.01333699030792028,-0.0352734980046216,5.942056345016906e-06,0.017575861887039114,-0.11250224951130243,2.4899015566246724e-05,0.02592620438124038,-0.22215071616922724,7.273931073848588e-05,0.03333888315023299,-0.29351003050227037,0.00012446380229851447,0.03484150571384947,-0.3060476740277866,0.00013586181357913988,0.036067592281100576,-0.31588865725450005,0.00014537469919102561
6,0.05997001499250375,0.014966743413227547,-0.016625254240577696,3.7538535358557187e-06,0.016003361322188377,-0.03527214960479589,8.504653473144874e-06,0.021089195472558206,-0.11249595286393933,3.563625768523592e-05,0.031107195629577682,-0.2221294191573935,0.00010410185082484466,0.03999927440458072,-0.2934701387004214,0.00017811999546640106,0.04180166318734038,-0.30600344956808556,0.0001944298202659298,0.04327231652504211,-0.31584076182307064,0.0002080419303571622
7,0.06996501749125437,0.017459969445840554,-0.01662456949161877,5.090415463681498e-06,0.018669172252446745,-0.03527055617571435,1.1532678186509447e-05,0.024601526352915022,-0.11248851223350047,4.832299915786377e-05,0.03628586978629161,-0.22210425463511996,0.00014115485399059764,0.04665563927596104,-0.29342300589872616,0.00024150536336441287,0.04875738098066387,-0.3059511984487161,0.00026361618788072453,0.0504722465333788,-0.31578417416434335,0.000282069433725735
8,0.079960019990005,0.0199526273887715,-0.016623779468773945,6.632323783216836e-06,0.02133432985437772,-0.03526871778454756,1.5025881013281632e-05,0.02811268763740069,-0.11247992805108686,6.295787737191605e-05,0.04146184140875567,-0.22207522494073761,0.00018389241492692925,0.05330730837032391,-0.2933686381289163,0.0003146066660040999,0.05570792108147168,-0.30589092775013954,0.00034340574261878534,0.05766658543969113,-0.31571890230021565,0.0003674403358193926
9,0.08995502248875563,0.022444636199047747,-0.016622884202936672,8.37945919809623e-06,0.023998740931156105,-0.035266634508782764,1.8983974192306263e-05,0.031622512539957535,-0.11247020081397897,7.953932066605321e-05,0.046634725395448905,-0.22204233277117577,0.00023230772304055374,0.0599536130640895,-0.29330704234679006,0.0003974086351567203,0.06265254636997147,-0.3058226456373099,0.0004337809865502253,0.06485453738017093,-0.31564495548104754,0.0004641351790331124
