,U Bar of 0.1,U Bar of 0.22,U Bar of 0.33999999999999997,U Bar of 0.45999999999999996,U Bar of 0.58,U Bar of 0.7,A of 0.1,A of 0.22,A of 0.33999999999999997,A of 0.45999999999999996,A of 0.58,A of 0.7,B of 0.1,B of 0.22,B of 0.33999999999999997,B of 0.45999999999999996,B of 0.58,B of 0.7
12.17564870259481,0.03128335160322963,0.02504835913874202,0.019029626452902876,0.013308259958360633,0.0079745685085369,0.0030290176992443887,-0.004122662760165021,-0.009120573637393674,-0.01418090020246742,-0.019319754084168222,-0.024575542237591147,-0.030104468967472976,0.004119398924037475,0.009115763434940628,0.014176819805107278,0.01931754516796143,0.024575204860868328,0.03010525115773258
12.275449101796408,0.029950455933518774,0.023923863339005175,0.01812425506023218,0.01263115542279691,0.0075334501147493104,0.0028380138024260357,-0.004089031992220784,-0.009045782532630784,-0.01406399961925471,-0.019159648198602858,-0.024370791544303185,-0.02985225544778645,0.004086152750438256,0.009041516626691061,0.014060406374672704,0.01915776270281846,0.024370601045371545,0.029853063267599803
12.375249500998004,0.02867077105187074,0.02284716807915266,0.01726008204082009,0.011987320639436068,0.007116123440539225,0.002658878585240555,-0.004055942962684011,-0.00897220466455283,-0.013949007755545733,-0.019002172506339236,-0.024169424151247374,-0.029604233839493524,0.004053413331949689,0.008968431167519471,0.013945852733477721,0.019000575920761084,0.02416936362780984,0.029605063967949142
12.4750499001996,0.027442394967948446,0.02181641331298204,0.01643535741741125,0.011375202799777015,0.006721349953663701,0.0024908886551583517,-0.004023382879709824,-0.008899811032094786,-0.013835878501333195,-0.018847262894484903,-0.02397135695478136,-0.029360300481629444,0.0040211710011548605,0.008896482928825836,0.013833117627727955,0.018845924358484527,0.023971411438042153,0.0293611500269399
12.574850299401197,0.026263479261361706,0.020829799924868494,0.015648396975394302,0.010793315723023531,0.006347952242578161,0.002333363556934899,-0.003991339335860493,-0.008828573527677882,-0.013724567196840691,-0.018694857300248707,-0.023776509542654135,-0.02912035510236008,0.003989416202284756,0.008825648226321554,0.013722160778785962,0.018693749220892113,0.02377666577766644,0.02912122154658283
12.674650698602795,0.02513222859303773,0.019885588552217764,0.014897580414678067,0.010240237433487488,0.005994811260522031,0.0021856633204901605,-0.003959800294936603,-0.00875846490497532,-0.013615030577961363,-0.01854489563123541,-0.023584804086800776,-0.028884300681768556,0.003958139501172187,0.008755903828251081,0.013612942874267814,0.018543993340844864,0.023585050337565368,0.02888518183262263
12.774451097804391,0.024046900131374026,0.018982098362376187,0.014181349502927617,0.009714607790917335,0.005660863672585414,0.002047186140507652,-0.003928754079256867,-0.00868945874790967,-0.01350722672396956,-0.018397319689283494,-0.0233961652411314,-0.028652043321231974,0.003927331593770191,0.008687226961310543,0.013505425557122282,0.018396601138441514,0.023396491117684166,0.028652937270103353
12.874251497005988,0.02300580290251352,0.018117705791809775,0.013498206235591767,0.009215126175929787,0.005345099303818328,0.0019173661814327842,-0.003898189357376066,-0.008621529440840126,-0.013401115007410605,-0.01825207309767719,-0.02321052004405398,-0.02842349211902464,0.003896983313369399,0.008619595314517645,0.01339957141298907,0.018251518580060033,0.02321091634908493,0.028424397204368606
12.974051896207586,0.022007297073397283,0.017290843254677588,0.012846711007543138,0.008740549232267298,0.005046558686252696,0.0017956715017732657,-0.003868095132230164,-0.008554652139898172,-0.013296656046076877,-0.0181091012315717,-0.02302779782548522,-0.02819855905180664,0.0038670856366382947,0.008552987041264417,0.013295343956101512,0.018108693137360903,0.023028256418303056,0.028199473827256183
13.073852295409182,0.021049793175541398,0.0164999978273302,0.012225480800681334,0.008289688667231843,0.004764330702585887,0.0016816020918425558,-0.003838460729697327,-0.008488802745430889,-0.01319381165698167,-0.017968351151478105,-0.022847930118117317,-0.02797715886167753,0.0038376296886003234,0.008487380759763108,0.013192707613970808,0.017968073746424635,0.022848443794015596,0.02797808206825497
13.173652694610778,0.02013175127706137,0.01574370991468117,0.011633187391285807,0.007861409111287855,0.004497550324178152,0.001574688019296659,-0.003809275787563352,-0.008423957875511756,-0.013092544812245413,-0.017829771539661865,-0.022670850572721404,-0.02775920894849441,0.0038086067466526143,0.008422755552076258,0.01309162771106329,0.017829610767171537,0.022671412956017784,0.02776013949040025
13.273453093812375,0.01925168010976297,0.01502057190388358,0.011068555580466531,0.007454626037513892,0.004245396440887023,0.0014744876770668041,-0.003780530244879873,-0.00836009484047966,-0.012992819596812038,-0.017693312639315745,-0.0224964948772806,-0.02754462926717189,0.0037800082437224576,0.008359090961904065,0.012992070451658894,0.017693255943189778,0.02249710032649264,0.02754556619069209
13.373253493013973,0.0184081361576729,0.014329226810222561,0.010530361450663378,0.007068303741292541,0.004007089780225648,0.0013805861285061318,-0.00375221433170364,-0.008297191618467663,-0.012894601167916431,-0.01755892619637478,-0.022324800679757097,-0.02733334222969844,0.0037518257706496997,0.008296366991285772,0.012894002902058029,0.017558962362078462,0.022325444203549,0.027334284704829848
13.47305389221557,0.017599722712889107,0.013668366919691817,0.010017430650708026,0.00670145338040852,0.003781890913253346,0.0012925935447743733,-0.003724318559205148,-0.008235226831884056,-0.012797855716226944,-0.017426565403847356,-0.02215570751430853,-0.027125272611619514,0.0037240510778757886,0.008234564096356825,0.012797392972284912,0.01742668441639522,0.022156384696995334,0.027126219916064415
13.572854291417165,0.016825088904148588,0.013036732432296373,0.009528636711673703,0.006353131075450061,0.003569098344618768,0.0012101437297118347,-0.003696833710134947,-0.008174179724809197,-0.012702550428590026,-0.017296184848542607,-0.021989156730779155,-0.026920347462752695,0.003696676076513339,0.00817366318228974,0.012702209397418313,0.017296377765282606,0.021989863666310245,0.026921298967978062
13.672654690618762,0.016082928703086637,0.012433110109696447,0.009062899395354207,0.006022436070237211,0.0033680466841100147,0.0011328927276613213,-0.003669750829636048,-0.008114030141272644,-0.012608653452306967,-0.017167740460080246,-0.021825091427300897,-0.026718496021913975,0.0036696928388637064,0.008113645597534023,0.01260842171866507,0.01716799929683416,0.021825824660765197,0.026719451181009924
13.77245508982036,0.015371979912751585,0.011856331930461783,0.008619183076950324,0.005708508951846819,0.003178104897072893,0.001060517509899867,-0.0036430612163909602,-0.008054758504376204,-0.012516133860875665,-0.01704118946207455,-0.02166345638584845,-0.02651964963544724,0.003643093598444166,0.008054493127458998,0.012516000264277776,0.017041507091249266,0.021664212861650833,0.026520607972553272
13.872255489021956,0.014691023142603817,0.011305273755883282,0.008196495163289772,0.005410529929618271,0.0029986746310740908,0.0009927147355290827,-0.0036167564140920745,-0.007996345796229506,-0.012424961621133108,-0.01691649032538964,-0.0215041980106012,-0.026323741679361173,0.003616870749580862,0.007996187987492822,0.012424916130405427,0.016916860384815435,0.02150497502655489,0.026324702780458398
13.972055888223553,0.014038880773759813,0.010778854008898792,0.0077938845475987876,0.005127717172382839,0.002829188616216252,0.0009291995828803362,-0.003590828203224275,-0.00793877353866586,-0.012335107561737049,-0.016793602723368196,-0.021347264268972675,-0.026130707484889205,0.0035910168466186457,0.007938712815841421,0.012335141161954503,0.01679401953474765,0.021348059435637237,0.026131670989782623
14.071856287425149,0.013414415918068344,0.010276032368487556,0.0074104401016997935,0.004859325203097739,0.002669109136486786,0.0008697046476646668,-0.0035652685931488928,-0.007882023774707198,-0.012246543342927931,-0.016672487488940735,-0.021192604635176013,-0.025940484267298634,0.003565524602794315,0.007882050665862296,0.01224664793352779,0.016672945984906398,0.02119341583984576,0.025941449862636145
14.171656686626747,0.012816531374144409,0.009795808481555333,0.007045289206247084,0.004604643349883245,0.002517926569591123,0.0008139789042844138,-0.003540069814478336,-0.007826079050747982,-0.012159241427514752,-0.01655310657352715,-0.021040170036200883,-0.02575301105778513,0.0035403868888154786,0.007826184998160185,0.01215940973049912,0.01655360223240914,0.02104099541101557,0.02575397847097963
14.271457085828343,0.012244168583275901,0.009337220694097908,0.006697596319463035,0.004362994252445662,0.0023751579927622423,0.0007617867268905069,-0.003515224311730979,-0.007770922399429042,-0.012073175053030967,-0.016435423007646596,-0.020889912800084193,-0.025568228638298086,0.0035155967311833528,0.007771099672464351,0.012073400530274066,0.01643595179514391,0.020890750693793314,0.02556919763223614
14.37125748502994,0.01169630658785815,0.008899344803205138,0.0063665615846667635,0.00413373242277731,0.002240345852067481,0.0007129069669352877,-0.003490724736256162,-0.00771653732317334,-0.011988318205008942,-0.016319400863156037,-0.020741786606363208,-0.02538607947915102,0.0034911473102941905,0.00771677893934064,0.011988594983779292,0.016319959180188554,0.02074263555932809,0.02538704984758664
14.471057884231538,0.01117196099469265,0.008481292831257108,0.006051419476700542,0.00391624285892832,0.002113056692768707,0.0006671320841291181,-0.003466563939419407,-0.007662907778356715,-0.011904645591323768,-0.016205005217041737,-0.020595746438605678,-0.02520650767927945,0.0034670319583507223,0.00766320743178551,0.011904968397216798,0.016205589853134708,0.020596605160670498,0.025207479242824505
14.570858283433134,0.010670182945322973,0.008082211823463942,0.00575143748731732,0.0037099397106439146,0.001992879948372532,0.0006242673278745753,-0.003442734966038244,-0.007610018160087667,-0.011822132617559425,-0.01609220211669175,-0.02045174853891726,-0.025029458909016315,0.0034432441571119574,0.007610370156743815,0.01182249671411343,0.016092810208311662,0.02045261588982185,0.0250304315116505
14.67065868263473,0.01019005809529734,0.007701282669713622,0.005465914849369364,0.003514264995604638,0.0018794267860547573,0.0005841299663890512,-0.0034192310480593148,-0.007557853287571242,-0.011740755363352418,-0.01598095854658106,-0.02030975036433181,-0.024854880355262225,0.0034197775355068977,0.007558252486587193,0.01174115649769093,0.015981587539902097,0.020310625336376086,0.024855853861295484
14.770459081836327,0.00973070560412358,0.007337718951562374,0.005194181299581766,0.003328687364941757,0.0017723290061793064,0.000546548560860291,-0.0033960455984677063,-0.007506398390033055,-0.011660490559670049,-0.015871242396304414,-0.02016971054499511,-0.024682720668934642,0.003396625867135177,0.007506840150585525,0.011660924913577146,0.01587189001393888,0.02017059224769794,0.0246836949603635
14.870259481037925,0.009291277137383385,0.006990765814998509,0.004935595879635353,0.0031527009167394825,0.0016712379937181402,0.0005113622821280513,-0.0033731722054197505,-0.007455639093180414,-0.011581315566982412,-0.015763022429895163,-0.02003158884405742,-0.024512929914586323,0.003373783067675296,0.007456119226399863,0.011581779712875018,0.01576368664116981,0.020032476490581774,0.024513904888793212
14.970059880239521,0.008870955882407265,0.006659698869524523,0.004689545775104793,0.002985824056172851,0.0015758237194339175,0.00047842026752056204,-0.003350604626590809,-0.007405561406178457,-0.011503208354289078,-0.015656268256371467,-0.019895346119194558,-0.024345459522089448,0.003351243192218997,0.007406076131621657,0.01150369921560232,0.01565694725077524,0.019896239014336826,0.024346435089840624
15.069860279441118,0.008468955578699838,0.006343823113942581,0.00445544519182947,0.002827598400926566,0.00148577378872856,0.00044758101557881906,-0.0033283367837298457,-0.0073561517091201,-0.01142614747896321,-0.015550950301454107,-0.019760944285681533,-0.0241802622402874,0.003329000432548374,0.0073566976153798345,0.01142666229451201,0.015551642464921994,0.019761841815245818,0.024181238323990793
15.169660678642714,0.008084519564122254,0.006042471889146452,0.004232734269152368,0.002677587730564481,0.0014007925361534614,0.00041871181652259134,-0.0033063627574128644,-0.007307396740969435,-0.011350112067377597,-0.015447039780402993,-0.01962834628094667,-0.02401729209252138,0.0033070491143705415,0.007307970750034336,0.011350648359300223,0.015447743674135714,0.019629247902345232,0.024018268624710744
15.269461077844312,0.0077169198377769034,0.0057550058580892885,0.00402087802944085,0.002535376978478754,0.001320600163631848,0.000391688216441483,-0.003284676781987568,-0.007259283587959087,-0.011275081796278652,-0.01534450867192197,-0.01949751603053792,-0.023856504333944126,0.0032853836945230617,0.007259882922972119,0.011275637341206518,0.015345223013472667,0.019498421264477078,0.023857481255960124
15.369261477045908,0.0073654561403471855,0.005480812013001554,0.0038193653632707927,0.002400571265081587,0.00124493192048992,0.00036639351329614253,-0.003263273240701864,-0.00721179967242283,-0.011201036874876051,-0.015243329693084083,-0.019368418415436538,-0.023697855410537535,0.003263998758161874,0.007212421828519224,0.011201609678008838,0.01524405333947145,0.019369326838563374,0.023698832671380253
15.469061876247505,0.007029455052549086,0.005219302709910448,0.0036277080495450854,0.0022727949709144307,0.0011735373234796095,0.0003427182828979987,-0.003242146661009108,-0.007164932742045539,-0.011127958027617148,-0.0151434762752318,-0.019241019240656736,-0.023541302919755404,0.003242889015942111,0.007165575459980419,0.011128546299413811,0.01514420820786431,0.019241930479056136,0.02354228047508608
15.568862275449101,0.0067082691122597685,0.004969914730328107,0.0034454398098843625,0.002151690848345156,0.0011061794150228881,0.0003205599331604484,-0.003221291710043238,-0.007118670859513326,-0.011055826477616717,-0.015044922540808905,-0.019115285205072937,-0.02338680557271671,0.00322204930120099,0.007119332101816028,0.01105642861284138,0.015045661852027475,0.01911619892851717,0.02338778338398929
15.6686626746507,0.006401275950764956,0.004732108370025438,0.0032721153965113736,0.0020369191705446794,0.0010426340579840388,0.0002998222849900969,-0.0032007031902572002,-0.0070730023925474035,-0.010984623930713939,-0.014947643281082904,-0.01899118387241932,-0.023234323157878607,0.0032014745671508607,0.007073680321963852,0.01098523848960137,0.014948389162149642,0.01899209978928352,0.023235301191584304
15.768463073852296,0.006107877448473422,0.0045053665546637926,0.003107309712860838,0.0019281569164678652,0.0009826892653253894,0.0002804151782828808,-0.0031803760352183226,-0.007027916004305953,-0.010914332560129856,-0.014851613934718812,-0.018868683643409115,-0.02308381650612208,0.0031811598840894816,0.007028608964312589,0.010914958251458414,0.014852365665097664,0.018869601496175916,0.02308479473313225
15.868263473053892,0.0058274989103945145,0.0042891939820284535,0.002950616966160984,0.001825096990572975,0.0009261445630620494,0.000262254101568581,-0.0031603053055545265,-0.006983400644138898,-0.010844934991699718,-0.014756810567167064,-0.018747753728923757,-0.0229352474571866,0.0031611004366337153,0.006984107141331819,0.010845570657580633,0.014757567504958458,0.01874867329020919,0.02293622585218119
15.968063872255488,0.005559588261560265,0.004083116290560528,0.002801649851131816,0.0017274474760198947,0.0008728103850105663,0.00024525984393667174,-0.003140486185045507,-0.006939445538681185,-0.010776414289655844,-0.014663209850830099,-0.018628364124224472,-0.022788578827393394,0.003141291520981997,0.00694016422686243,0.010777058891866594,0.014663971424236312,0.01862928519326495,0.02278955736836381
16.067864271457086,0.005303615262526401,0.00388667925385917,0.002660038764039926,0.0016349309201557072,0.0008225074978568977,0.00022935816793629628,-0.003120913976853233,-0.006896040183270724,-0.010708753942937766,-0.014570789045973922,-0.018510485584141333,-0.022643774378599976,0.0031217285422102006,0.006896769849070303,0.010709406550644373,0.014571554745684893,0.01851140798368849,0.022644753046416725
16.167664670658684,0.005059070745027062,0.0036994480007622407,0.002525431046257929,0.0015472836510929718,0.000775066455140631,0.00021447950223266572,-0.0031015840998863437,-0.0068531743336778025,-0.010641937852007422,-0.014479525982352493,-0.018394089599196906,-0.022500798788331538,0.0031024070116048704,0.006853913883565148,0.010642597630735936,0.014480295354753554,0.01839501317277316,0.022501777566368217
16.26746506986028,0.004825465867775843,0.0035210062605755773,0.002397490256506358,0.0014642551241954146,0.0007303270788163831,0.0002005586528544632,-0.003082492085293225,-0.006810837998133304,-0.010575950316148258,-0.014389399041514424,-0.01827914837262389,-0.022359617621037466,0.0030833225440371724,0.006811586446685566,0.010576616517879544,0.01439017168262784,0.01828007298209702,0.022360596494843777
16.367265469061877,0.0046023313923827976,0.0033509556330325145,0.00227589547099705,0.001385607297367666,0.0006881379670953944,0.00018753453195283277,-0.003063633573078764,-0.006769021429643626,-0.010510776021228017,-0.014300387139762841,-0.018165634798237983,-0.022220197300423888,0.0030644708553803977,0.006769777888950691,0.010511447975502542,0.014301162689844443,0.01816656032167781,0.022221176257441272
16.46706586826347,0.004389216979280454,0.0031889148824964563,0.0021603406105910987,0.001311114034021189,0.0006483560273100914,0.0001753499030265896,-0.0030450043088399745,-0.006727715118580725,-0.010446400027905946,-0.014212469711740703,-0.01805352243912924,-0.022082505082815517,0.003045847759973362,0.006728478788678136,0.010447077133836526,0.014213247850461264,0.01805444876891374,0.0220834841121299
16.56686626746507,0.004185690503547508,0.003034519255933009,0.0020505337942087467,0.0012405605326465518,0.0006108460326418805,0.00016395114164849723,-0.0030266001406158657,-0.006686909785536183,-0.010382807760266007,-0.014125626694615171,-0.017942785507136863,-0.02194650903150244,0.003027449168131609,0.006687679945767431,0.010383489479366704,0.01412640713676367,0.017943712548278805,0.02194748812362923
16.666666666666668,0.003991337390445311,0.002887419824138672,0.0019461967176606434,0.0011737427819592577,0.0005754802015369968,0.00015328801077325733,-0.0030084170158471415,-0.006646596374428721,-0.010319984994858533,-0.014039838512835866,-0.017833398843074142,-0.02181217799202961,0.0030092710837079503,0.006647372375647653,0.010320670844607043,0.014040621004488484,0.0178343265117427,0.02181315713872676
16.766467065868262,0.0038057599704552935,0.002747282845700792,0.0018470640570885696,0.0011104670405766117,0.0005421377987538582,0.00014331344976143426,-0.0029904509784414606,-0.0066067660458549796,-0.01025791785013357,-0.013955086063443027,-0.017725337897671795,-0.021679481568388864,0.0029913096017035205,0.006607547303387564,0.010258607398192753,0.013955870378547723,0.017726266119886508,0.021680460762494334
16.86626746506986,0.003628576853600877,0.002613789153185291,0.0017528828962456828,0.0010505493402619556,0.000510704756973257,0.00013398337630422344,-0.0029726981659401893,-0.00656741017067388,-0.010196592776249874,-0.013871350701902712,-0.017618578713209532,-0.021548390100075285,0.00297356090593023,0.006568196157966188,0.01019728563528152,0.013872136639234596,0.01761950742368658,0.021549369335365734
16.96606786427146,0.003459422322783142,0.002486633560980954,0.0016634121768174055,0.0009938150117827632,0.00048107331797844104,0.0001252565004763409,-0.0029551548067827233,-0.006528520323815263,-0.01013599654524431,-0.013788614228447262,-0.017513097905807056,-0.021418874639971476,0.002956021266725213,0.006529310566701504,0.010136692368254957,0.013789401608894743,0.017514027046940196,0.021419853911039417
17.065868263473053,0.0032979457458243654,0.0023655242942821385,0.001578422171017085,0.0009400982324265605,0.00045314169244578165,0.00011709415019748101,-0.002937817217664626,-0.0064900882783039205,-0.010076116241547013,-0.013706858874900224,-0.01740887264834709,-0.02129090693302513,0.002938687038717643,0.006490882349834654,0.010076814717711699,0.013707647539046235,0.017409802169307594,0.021291886235172128
17.16566866267465,0.0031438110059599663,0.0022501824386468353,0.0014976939757105716,0.0008892415943313781,0.0004268137374512448,0.00010946010742152037,-0.0029206818009859773,-0.0064521059994905065,-0.010016939252828422,-0.013626067291965926,-0.01730588065400435,-0.021164459395686903,0.0029215546586480595,0.006452903515266865,0.010017640103743683,0.013626857097932323,0.017306810509946056,0.021165438724830732
17.265469061876246,0.0029966959504037992,0.0021403414095816833,0.001421019027311849,0.0008410956927152527,0.00040199865079595335,0.00010232045439229111,-0.0029037450423864773,-0.006414565639481195,-0.009958453261164808,-0.013546222536964787,-0.017204100160355496,-0.02103950509607711,0.002904620643240182,0.006415366253446118,0.009959156237487181,0.013547013358491468,0.01720503031171282,0.02104048444867106
17.365269461077844,0.002856291856689934,0.002035746441619736,0.0013481986367376178,0.0007955187331881434,0.0003786106813207415,9.56434293802777e-05,-0.002887003508363988,-0.006377459531758284,-0.009900646234509616,-0.013467308061996313,-0.017103509914046404,-0.02091601773485134,0.0028878815871250037,0.0063782629324004615,0.009901351112940287,0.01346809978672964,0.017104440325914412,0.020916997107814056
17.465069860279442,0.0027223029164216766,0.0019361540963166606,0.0012790435437121752,0.0007523761573496751,0.00035656885443594634,8.939929132299863e-05,-0.002870453843973333,-0.006340780185984293,-0.00984350641845845,-0.013389307702512553,-0.01700408915599405,-0.020793971626736366,0.002871334160816825,0.0063415860929147486,0.009844212999038673,0.013390100230480415,0.017005019797581088,0.020794951017390872
17.564870259481037,0.0025944457360440446,0.0018413317886269783,0.001213373489708897,0.0007115402858808636,0.00033579671207983614,8.356019282864759e-05,-0.002854092770602301,-0.006304520282982411,-0.009787022328296067,-0.013312205666285581,-0.016905817607101456,-0.020673341682709147,0.0028549751087407664,0.006305328443847508,0.009787730431981593,0.01331299890853884,0.01690674845124584,0.020674321088729863
17.664670658682635,0.0024724488543200343,0.001751057331142178,0.0011510168088745677,0.0006728899783710323,0.00031622206639836945,7.810006103267138e-05,-0.002837917083821934,-0.0062686726698864695,-0.009731182741314282,-0.013235986522753287,-0.016808675454465044,-0.02055410339279295,0.002838801247311183,0.0062694828575845934,0.009731892207800219,0.013236780400155575,0.016809606477208364,0.020555082812159616
17.764471057884233,0.002356052276079572,0.0016651184956217601,0.0010918100362561148,0.0006363103091800206,0.000297776766451043,7.299448583935147e-05,-0.0028219236513082825,-0.006233230355453892,-0.00967597668939017,-0.013160635192728493,-0.016712643338054774,-0.02043623280944577,0.002822809463060316,0.006234042365626225,0.009676687375160609,0.013161429634878244,0.0167135745182652,0.020437212240403412
17.864271457085827,0.002245007021891088,0.0015833125912852331,0.00103559753270083,0.0006016922586077684,0.0002803964772821781,6.822061510012912e-05,-0.0028061094108329486,-0.006198186505535353,-0.009621393451814396,-0.013086136938457067,-0.01661770233784825,-0.0203197065315174,0.0028069967108164434,0.006199000154303998,0.00962210522839375,0.013086931882727396,0.01661863365688798,0.020320685972541552
17.964071856287426,0.0021390746932620644,0.0015054460593740806,0.0009822311257981398,0.0005689324187300631,0.00026402047072872245,6.37570563048487e-05,-0.0027904713683198235,-0.006163534438695156,-0.009567422548359971,-0.013012477354011329,-0.01652383396140087,-0.020204501688752607,0.0027913600119307117,0.006164349560624453,0.009568135300745321,0.013013272744694972,0.01652476540283259,0.02020548113851907
18.063872255489024,0.0020380270529683424,0.001431334083430821,0.0009315697662461632,0.0005379327132403317,0.00024859142737700194,5.958378438061617e-05,-0.0027750065959655486,-0.0061292676219765856,-0.009514053732582146,-0.012939642356005695,-0.01643102013183488,-0.020090595926818795,0.002775896452551797,0.0061300840682357895,0.009514767357837973,0.012940438143553546,0.016431951681162685,0.020091575384177354
18.163672654690618,0.0019416456201258418,0.0013608002148131533,0.000883479199073609,0.0005086001306600619,0.00023405524908967152,5.5682055236303385e-05,-0.002759712230421322,-0.006095379666806722,-0.009461276985340545,-0.012867618174622023,-0.016339243176231,-0.01997796739283759,0.002760603181947472,0.00609619730351434,0.009461991391339167,0.012868414314965096,0.0163401748206717,0.01997894685678919
18.263473053892216,0.0018497212796302728,0.00129367601291892,0.0008378316491157017,0.0004808464703516279,0.000220360881561728,5.203432470298986e-05,-0.0027445854710337696,-0.006061864325035461,-0.00940908250853505,-0.012796391344932724,-0.016248485814406917,-0.019866594721400663,0.0027454774108721437,0.0060626830317674334,0.009409797612827741,0.012797187798878437,0.016249417542688216,0.019867574191077566
18.36327345309381,0.0017620539055413582,0.0012298006996492332,0.0007945055201997565,0.000454588100753159,0.0002074601463900446,4.8624172527157756e-05,-0.0027296235781427004,-0.00602871548510368,-0.009357460719047285,-0.012725948698510195,-0.01615873114806776,-0.019756457021050975,0.002730516409979382,0.006029535153549341,0.009358176447852619,0.012726745431204866,0.016159662950250144,0.019757436495699526
18.46307385229541,0.0016784519980510052,0.0011690208276360086,0.0007533851075217464,0.00042974572925922835,0.000195307582164523,4.543623111865092e-05,-0.0027148238714336365,-0.005995927168335713,-0.009306402242879912,-0.012656277355311626,-0.0160699626503142,-0.019647533861211507,0.002715717508278447,0.005996747701087009,0.009307118530177239,0.012657074335761966,0.016070894517633764,0.019648513340177146
18.562874251497007,0.0015987323336580795,0.0011111899617369898,0.0007143603226533178,0.0004062441832532416,0.00018386029412841576,4.2456118755684073e-05,-0.0027001837283431155,-0.005963493525351512,-0.00925589790948629,-0.012587364715828732,-0.015982164155494548,-0.01953980525954423,0.0027010780916337947,0.005964314834812375,0.009256614696203482,0.012588161916475882,0.015983096080224305,0.019540784742258482
18.6626746506986,0.001522719628120074,0.0010561683733739155,0.0006773264306875025,0.00038401220175935644,0.00017307781193791002,3.9670376975816826e-05,-0.002685700582514829,-0.005931408832594025,-0.009205938746283334,-0.012519198453492373,-0.015895319849387746,-0.019433251669722935,0.0026865956013065505,0.005932230839998078,0.009206655979569075,0.012519995849832743,0.01589625182471525,0.0194342311556921
18.7624750499002,0.0014502462118581563,0.0010038227472277644,0.0006421837990597506,0.0003629822372364014,0.00016292195511061438,3.7066411890591594e-05,-0.0026713719223047413,-0.005899667488967561,-0.00915651597334076,-0.012451766507322493,-0.015809414259704745,-0.019327853969604177,0.0026722675325369124,0.005900490123493479,0.009157233605912616,0.012452564077570292,0.01581034627962412,0.01932883345839951
18.862275449101798,0.0013811517174015906,0.0009540258998747041,0.0006088376575348374,0.00034309026705940643,0.0001533567057703837,3.4632439184038396e-05,-0.0026571952893334116,-0.00586826401258303,-0.009107620998240128,-0.012385057074814182,-0.015724432246896274,-0.01922359344978128,0.0026580914331664593,0.005869087210557927,0.009108338987800583,0.01238585479960107,0.015725364306112946,0.019224572941030447
18.962075848303392,0.0013152827785406912,0.0009066565099477386,0.0005771978689192257,0.00032427561422684284,0.0001443480882978307,3.2357432572205956e-05,-0.002643168277083814,-0.0058371930376061665,-0.009059245411097452,-0.012319058605051088,-0.015640358995255583,-0.01912045180250703,0.0026440649022993414,0.005838016741788316,0.009059963719810833,0.01231985646715888,0.015641291089102248,0.019121431295886702
19.06187624750499,0.001252492740783643,0.0008615988593799771,0.0005471787100623427,0.0003064807768533419,0.00013586405551465805,3.0231075500384715e-05,-0.002629288529543008,-0.005806449311204969,-0.009011380979743303,-0.012253759792037733,-0.015557180004305105,-0.019018411110971266,0.0026301855890013223,0.005807273470138016,0.009012099573767316,0.012254557776160553,0.015558112128667595,0.019019390606200674
19.16167664670659,0.0011926413827942144,0.0008187425853444611,0.0005186986627132369,0.0002896512660776879,0.0001278743810770749,2.824371588581384e-05,-0.002615553739886095,-0.00577602769059275,-0.008964019645054692,-0.012189149568242701,-0.015474881080456603,-0.018917453838920156,0.0026164511910356713,0.005776852258024348,0.008964738494120878,0.01218994766077533,0.015475813231708477,0.018918433335755495
19.261477045908183,0.0011355946484514655,0.0007779824424825079,0.0004916802138355245,0.00027373545195882767,0.00012035055774738617,2.6386323710022584e-05,-0.0026019616492009437,-0.005745923140163354,-0.008917153516433157,-0.01212521709834493,-0.015393448328934667,-0.018817562820604553,0.0026028594536348956,0.005746748074521844,0.008917872593471207,0.012126015287194498,0.015394380503879534,0.01881854231883412
19.36127744510978,0.0010812243891641688,0.0007392180750604692,0.00046604966495329627,0.00025868441699621037,0.00011326570120488092,2.4650451285641363e-05,-0.002588510045252232,-0.005716130728715216,-0.008870774867423797,-0.01206195177317574,-0.015312868145953945,-0.018718721251045282,0.002589408168307329,0.005716955992638596,0.008871494148225148,0.012062750047594184,0.015313800341774583,0.018719700750485253
19.461077844311376,0.001029408116149392,0.0007023537986610741,0.0004417369501854382,0.000244451816918533,0.00010659445913729108,2.3028196039550604e-05,-0.0025751967612834188,-0.005686645626761089,-0.008824876131470129,-0.011999343203849459,-0.015233127211140852,-0.01862091267660381,0.0025760951716776,0.005687471186673086,0.00882559559438678,0.012000141554284477,0.01523405942535433,0.018621892177094573
19.560878243512974,0.0009800287622982104,0.0006672983910568977,0.00041867546258348353,0.0002309937483887854,0.00010031292532784108,2.1512165644756348e-05,-0.0025620196748552967,-0.0056574631039203824,-0.00877944989779991,-0.011937381216075859,-0.015154212480190877,-0.018524120985847128,0.0025629183443600214,0.005658288929648953,0.008780169523474773,0.011938179634038313,0.015155144710608973,0.018525100487250097
19.660678642714572,0.0009329744533340543,0.0006339648919246755,0.00039680188840209057,0.00021826862330364378,9.439855844474353e-05,2.0095445356299914e-05,-0.0025489767067198503,-0.0056285785263911784,-0.00873448890743726,-0.011876055844647864,-0.015076111177753006,-0.018428330400696216,0.0025498756098639623,0.005629404590825216,0.008735208678562766,0.011876854322593845,0.015077043422447313,0.018429309902891072
