,Epsilons,A_0,E/M
0.1,-0.16958632344566602,-0.01663448810999093,0.9915206838277167
0.22,-0.1792333700607058,-0.03932594855188824,0.9802843292933223
0.33999999999999997,-0.19131156094163276,-0.0661602595872768,0.9674770346399224
0.45999999999999996,-0.2073641965078322,-0.09941943343200474,0.9523062348031986
0.58,-0.2311830030584482,-0.14446722741369916,0.9329569291130501
0.7,-0.2795129930045273,-0.22352487318488945,0.9021704524484154
