,ZETA,U Bar of 0.74,A of 0.74,B of 0.74,U Bar of 0.74005,A of 0.74005,B of 0.74005,U Bar of 0.7401,A of 0.7401,B of 0.7401,U Bar of 0.74016,A of 0.74016,B of 0.74016,U Bar of 0.74021,A of 0.74021,B of 0.74021,U Bar of 0.74026,A of 0.74026,B of 0.74026,U Bar of 0.74031,A of 0.74031,B of 0.74031,U Bar of 0.74037,A of 0.74037,B of 0.74037,U Bar of 0.74042,A of 0.74042,B of 0.74042,U Bar of 0.74047,A of 0.74047,B of 0.74047
10,0.998003992015968,0.5876224846346297,-0.2711593470181595,0.04500038391566238,0.5885832650167879,-0.2715856791172243,0.04516535036653724,0.5896028880438446,-0.2720370717806463,0.04534069694176243,0.590919879976716,-0.2726185297486845,0.045567607701804826,0.592116776679897,-0.2731454000439821,0.045774238627533104,0.5934238991584477,-0.2737191730855039,0.046000362292891124,0.5948884236089981,-0.27435993743551773,0.04625427244000365,0.5969502700586957,-0.2752583733369973,0.046612757033685885,0.5991146377669271,-0.2761968656186995,0.0469903424298287,0.6023168429192055,-0.2775767614634223,0.047551390686157304
11,1.0978043912175648,0.6226974360660238,-0.2644735708143882,0.052334752384316494,0.6236562517449976,-0.2648720645879147,0.05252173368072052,0.6246734700727365,-0.26529385499656727,0.052720440178016366,0.625986867936786,-0.26583698693487495,0.052977518987701006,0.6271800188374432,-0.2663289384453608,0.053211561280168344,0.6284825300732676,-0.2668644788935435,0.0534676168691278,0.6299412366846994,-0.26746228843010267,0.053755054615297206,0.6319937237262782,-0.26830003524536616,0.054160727548304345,0.6341467883937015,-0.2691745510932661,0.05458782804961851,0.6373294756622542,-0.27045928550068055,0.055222094258555676
12,1.1976047904191618,0.6521893271782068,-0.25750112939152525,0.059663054656585945,0.6531261884142768,-0.2578715056580954,0.059870177664604195,0.6541197490407548,-0.25826340502324585,0.060090239528119545,0.6554020422394033,-0.25876784939253317,0.06037487168134009,0.6565663874581943,-0.2592245648964514,0.060633923976609036,0.6578368572926621,-0.2597215386193367,0.060917261668190885,0.6592589349517899,-0.2602760345550997,0.06123522395723524,0.6612585462364527,-0.2610526152180018,0.061683795952501945,0.6633544538745789,-0.2618626896164783,0.06215583125869889,0.6664494566814766,-0.26305164286636645,0.06285639156045185
13,1.2974051896207586,0.676080148528979,-0.250313633387848,0.0668545187069353,0.6769764097846277,-0.25065603345022097,0.06707933168720459,0.677926501222409,-0.2510182007820761,0.06731812970834906,0.6791520640570913,-0.2514841768250447,0.06762690566980387,0.6802642793769865,-0.2519058692448218,0.06790784339772776,0.6814771978775886,-0.25236452362695966,0.06821502261427667,0.6828340179534561,-0.25287600184585934,0.06855961933313406,0.6847403657627875,-0.25359186660102084,0.06904555036884381,0.6867366178373876,-0.2543380150166221,0.0695566250036626,0.6896808698399887,-0.25543203127318426,0.07031460582960518
14,1.3972055888223553,0.694446779056714,-0.2429801468080525,0.07378983790108967,0.6952856410138011,-0.2432950908169612,0.07402943641416795,0.6961744275668821,-0.2436280882590293,0.07428387145237637,0.6973202116230132,-0.24405633757162026,0.07461276256196565,0.6983593399665561,-0.24444369614657338,0.0749118992949477,0.6994918094449382,-0.24486480050716505,0.07523886673338831,0.700757704100375,-0.2453341438086316,0.07560552246237955,0.7025346303303882,-0.24599057301021907,0.07612230992707777,0.7043932459911211,-0.24667418704778651,0.07666552095696219,0.7071305126124241,-0.24767541556434347,0.07747056427004731
15,1.4970059880239521,0.7074544804203939,-0.23556590642970116,0.08036429890656843,0.7082213989958414,-0.23585424334127,0.08061546701718866,0.7090334552530894,-0.23615898256350767,0.08088211091947592,0.710079551232052,-0.23655069908753235,0.08122666596031336,0.7110275138401334,-0.2369048249956998,0.08153993366099611,0.7120598076868122,-0.23728959945427017,0.08188222189336948,0.7132126966959788,-0.23771819681858058,0.08226590060809594,0.7148291564415328,-0.238317185396113,0.08280639958863134,0.7165176012817618,-0.23894040913894002,0.08337417782683418,0.718999855741721,-0.2398521167620373,0.0842149553971997
16,1.596806387225549,0.7153475801315102,-0.2281312538250664,0.08649012478240639,0.7160305631946607,-0.22839410579100536,0.08674948215108262,0.716753188216946,-0.22867178848833916,0.08702473478276097,0.7176832306416311,-0.22902854091219613,0.08738028423013987,0.7185251937441489,-0.22935087601537837,0.08770342026662697,0.7194411555800648,-0.2297009128733856,0.08805635349600634,0.7204629918889389,-0.23009057037661867,0.0884517909846682,0.7218936776089084,-0.23063470061133104,0.08900854486196838,0.7233855147150937,-0.23120029478176826,0.08959300617090105,0.7255738929032823,-0.23202666062442057,0.09045774737490311
17,1.6966067864271457,0.7184378248357265,-0.22073081105946624,0.09209792564276298,0.7190276053891475,-0.2209695152138271,0.092362070880855,0.7196510047371409,-0.22122157088582095,0.09264231297027235,0.7204524043380075,-0.22154522160200815,0.09300416749311181,0.7211769876279306,-0.2218374741304223,0.0933328960919346,0.7219642559598825,-0.2221546559870878,0.09369178946105684,0.722841273569136,-0.2225075041549254,0.09409371804541135,0.7240669570480518,-0.22299981362313576,0.0946592773926043,0.7253421968680213,-0.2235110149057566,0.09525256059549206,0.7272074972388132,-0.22425691832814543,0.09612955825018023
18,1.7964071856287425,0.7170910621024253,-0.21341291579691832,0.09713722189437102,0.7175811460083215,-0.21362896629808575,0.09740286337373968,0.7180984797605999,-0.21385699036791314,0.09768459576688131,0.7187624814398255,-0.21414961497469331,0.09804822675008312,0.7193618067277521,-0.21441368581156692,0.09837842368828412,0.7200118636554785,-0.21470010445125465,0.0987387638215801,0.7207346266058992,-0.21501850662474958,0.099142115468705,0.721742217745811,-0.2154623578357373,0.09970932546844141,0.7227873667391722,-0.21592274032774203,0.10030389585946337,0.7243100970939453,-0.21659355274210085,0.10118195855454074
19,1.8962075848303392,0.7117130200967213,-0.20621931542559513,0.1015760803199793,0.712099615772307,-0.20641430829581311,0.10184014734094056,0.7125069206820672,-0.20662000328278665,0.10212010911432537,0.713028497998578,-0.20688381416053206,0.10248130141757594,0.7134980884081493,-0.20712172695922168,0.10280913303304785,0.7140061441558608,-0.20737960656665744,0.10316673003954809,0.7145694103869084,-0.20766607229653253,0.10356680687990912,0.7153517532759289,-0.20806502973665955,0.10412904773688168,0.7161595841758259,-0.20847837459222468,0.10471794982537942,0.7173295917557185,-0.20907976419915902,0.10558677642812463
