,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U Bar of 0.3,A of 0.3,B of 0.3,U Bar of 0.4,A of 0.4,B of 0.4,U Bar of 0.5,A of 0.5,B of 0.5,U Bar of 0.6,A of 0.6,B of 0.6,U Bar of 0.7,A of 0.7,B of 0.7
0,0.0,0.0,-0.016627168235520053,0.0,0.0,-0.03527662138837654,0.0,0.0,-0.05660361215854379,0.0,0.0,-0.08168666145229937,0.0,0.0,-0.11251704918081094,0.0,0.0,-0.153644943442559,0.0,0.0,-0.22220771679548243,0.0
1,0.013324450366422385,0.003326034415718747,-0.01662716600985574,2.7422777905674986e-07,0.0035564544751388117,-0.03527661059082704,6.212949300500489e-07,0.0038389038299095246,-0.056603581874908764,1.0747456219242614e-06,0.004199113234215354,-0.08168659170552954,1.6946907756417464e-06,0.00468705157731843,-0.11251689943719013,2.6035646215751585e-06,0.005424879694722187,-0.15364461415680533,4.114955172614305e-06,0.006914907147779609,-0.22220680989289426,7.6073570387945444e-06
2,0.02664890073284477,0.00665187645011133,-0.016626885105242524,8.226519756894532e-07,0.007112687696814109,-0.03527595690408185,1.8638093413871433e-06,0.007677547952678856,-0.056602416280941516,3.2240969954172573e-06,0.0083979127159084,-0.08168468778101176,5.083832845575405e-06,0.00937370700657527,-0.11251384665783026,7.810286179010612e-06,0.010849217854078759,-0.15363951138688597,1.234412458256956e-05,0.013828898578144686,-0.2221964819875636,2.282032858864545e-05
3,0.039973351099267154,0.009977333745596093,-0.016626416952521605,1.736608601485166e-06,0.010668478440170747,-0.03527486748026113,3.934465120288894e-06,0.0115156726966462,-0.056600473729119874,6.8059751756615505e-06,0.01259608473838331,-0.08168151476246896,1.0731761606750269e-05,0.014059570202744169,-0.11250875903518098,1.648706200060403e-05,0.01627247304001532,-0.15363100744893204,2.6057416123759207e-05,0.020741058779404773,-0.2221792706477154,4.817058772500205e-05
4,0.05329780146568954,0.013302213992059336,-0.016625761584225556,3.015971892990953e-06,0.014223605537567937,-0.03527334240092922,6.83295877072388e-06,0.015353018461080566,-0.056597754377962724,1.1819815542271719e-05,0.0167933156865228,-0.08167707293679695,1.8637506351477557e-05,0.018744245206734955,-0.11250163709201082,2.8632231321037052e-05,0.021694104008735594,-0.1536191033825826,4.5251791840786196e-05,0.027650472649924467,-0.2221551787066921,8.365091643403562e-05
5,0.06662225183211193,0.016626324950597977,-0.016624919045915093,4.660565879692066e-06,0.017777847907161245,-0.035271381780371217,1.0558865797107666e-05,0.019189325751635743,-0.05659425844969656,1.8264828716340105e-05,0.02098929208259389,-0.08167136270641176,2.879971067397762e-05,0.02342733624840587,-0.11249248156200528,4.424347500652073e-05,0.027113569808045145,-0.1536038006478329,6.992301320022549e-05,0.03455622570412659,-0.2221242101462118,0.00012925125916783247
6,0.07994670219853431,0.01994947447722288,-0.01662388939615493,6.67016438915599e-06,0.021330984581488795,-0.03526898576548684,1.5111640622891748e-05,0.02302433521577929,-0.056589986229955785,2.6140000207539535e-05,0.025183700631995105,-0.08166438458852705,4.121663145225712e-05,0.02810844780950448,-0.11248129338809432,6.331781294060637e-05,0.03253032987442411,-0.15358510112091053,0.00010006563416800889,0.04145740427760818,-0.2220863700823737,0.0001849586979647183
7,0.0932711525649567,0.023271470546550592,-0.01662267270650451,9.044491096113266e-06,0.024882794736006478,-0.035266154535765495,2.049061670490651e-05,0.026857787678193887,-0.05658493806773084,3.544409061838669e-05,0.02937622826898391,-0.08165613921505274,5.588613918287717e-05,0.03278718468652381,-0.11246807372225005,8.585160456466149e-05,0.03794384413009773,-0.15356300709382198,0.00013567300213011198,0.048353095732151775,-0.2220416647641286,0.00025075745447347545
8,0.10659560293137908,0.026592121275467475,-0.0166212690615071,1.1783219585772492e-05,0.028433057717620103,-0.0352628883032584,2.6695006690460727e-05,0.030689424176143655,-0.05657911437531221,4.617563594603838e-05,0.0335665622023266,-0.08164662733248891,7.280571852042215e-05,0.037463152053539256,-0.11245282392527968,0.00011184054984791355,0.043353573079963466,-0.15353752127389192,0.00017673725979735743,0.055242388660648796,-0.22199010157169025,0.0003266288951299067
9,0.11992005329780146,0.029911234946769717,-0.016619678558676857,1.4885973429168828e-05,0.03198155307316368,-0.03525918731254487,3.372390260570289e-05,0.03451898599478317,-0.056572515628221874,5.8332947947275163e-05,0.037754389960921494,-0.08163584980179416,9.197246893587164e-05,0.04213595552494924,-0.11243554556656538,0.0001412796904836433,0.04875897790846264,-0.15350864678317844,0.00022324934758254832,0.06212437309180914,-0.22193168901450785,0.0004125515377138318
